ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.200068973634219560e+01,1.200048327118463192e+02,1.728930054814923665e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068973462506960e+01,1.200048221292752970e+02,1.728929447887841206e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068973290794361e+01,1.200048115467042749e+02,1.728928840960758748e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068973119082472e+01,1.200048009641332385e+02,1.728928234033676290e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068972947370582e+01,1.200047903815622163e+02,1.728927627106593832e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068972775657983e+01,1.200047797989911942e+02,1.728927020179511373e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068972603945383e+01,1.200047692164201436e+02,1.728926413252428915e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068972432233494e+01,1.200047586338491357e+02,1.728925806325346457e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068972260521605e+01,1.200047480512781135e+02,1.728925199398263999e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068972088809005e+01,1.200047374687070629e+02,1.728924592471181541e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068971917097116e+01,1.200047268861360408e+02,1.728923985544099082e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068971745384516e+01,1.200047163035650328e+02,1.728923378617016624e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068971573672627e+01,1.200047057209939823e+02,1.728922771689934166e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068971401960027e+01,1.200046951384229601e+02,1.728922164762851708e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068971230248138e+01,1.200046845558519379e+02,1.728921557835769249e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068971058535539e+01,1.200046739732809158e+02,1.728920950908686791e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068970886822939e+01,1.200046633907098794e+02,1.728920343981604333e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068970715111760e+01,1.200046528081388573e+02,1.728919737054521875e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068970543399161e+01,1.200046422255678351e+02,1.728919130127439416e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068970371686561e+01,1.200046316429967987e+02,1.728918523200356958e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068970199974672e+01,1.200046210604257766e+02,1.728917916273274500e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068970028262072e+01,1.200046104778547544e+02,1.728917309346192042e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068969856550183e+01,1.200045998952837323e+02,1.728916702419109583e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068969684837583e+01,1.200045893127126959e+02,1.728916095492027125e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068969513125694e+01,1.200045787301416738e+02,1.728915488564944667e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068969341413094e+01,1.200045681475706516e+02,1.728914881637862209e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068969169701205e+01,1.200045575649996294e+02,1.728914274710779750e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068968997989316e+01,1.200045469824285931e+02,1.728913667783697292e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068968826276716e+01,1.200045363998575709e+02,1.728913060856614834e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068968654564117e+01,1.200045258172865488e+02,1.728912453929532376e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068968482852227e+01,1.200045152347155266e+02,1.728911847002449917e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068968311140338e+01,1.200045046521445045e+02,1.728911240075367459e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068968139427739e+01,1.200044940695734681e+02,1.728910633148285001e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068967967715139e+01,1.200044834870024459e+02,1.728910026221202543e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068967796003250e+01,1.200044729044314238e+02,1.728909419294120084e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068967624291361e+01,1.200044623218604016e+02,1.728908812367037626e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068967452578761e+01,1.200044517392893653e+02,1.728908205439955168e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068967280866872e+01,1.200044411567183431e+02,1.728907598512872710e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068967109154272e+01,1.200044305741473210e+02,1.728906991585790252e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068966937441672e+01,1.200044199915762988e+02,1.728906384658707793e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068966765730494e+01,1.200044094090052766e+02,1.728905777731625335e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068966594017894e+01,1.200043988264342403e+02,1.728905170804542877e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068966422305294e+01,1.200043882438632181e+02,1.728904563877460419e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068966250592695e+01,1.200043776612921960e+02,1.728903956950377960e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068966078880806e+01,1.200043670787211738e+02,1.728903350023295502e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068965907168916e+01,1.200043564961501517e+02,1.728902743096213044e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068965735456317e+01,1.200043459135791437e+02,1.728902136169130586e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068965563744428e+01,1.200043353310080931e+02,1.728901529242048127e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068965392031828e+01,1.200043247484370710e+02,1.728900922314965669e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068965220319939e+01,1.200043141658660488e+02,1.728900315387883211e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068965048608050e+01,1.200043035832950409e+02,1.728899708460800753e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068964876895450e+01,1.200042930007240187e+02,1.728899101533718294e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068964705182850e+01,1.200042824181529966e+02,1.728898494606635836e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068964533470961e+01,1.200042718355819460e+02,1.728897887679553378e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068964361759072e+01,1.200042612530109380e+02,1.728897280752470920e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068964190046472e+01,1.200042506704399159e+02,1.728896673825388461e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068964018333872e+01,1.200042400878688937e+02,1.728896066898306003e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068963846621983e+01,1.200042295052978716e+02,1.728895459971223545e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068963674910094e+01,1.200042189227268494e+02,1.728894853044141087e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068963503197494e+01,1.200042083401558273e+02,1.728894246117058628e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068963331485605e+01,1.200041977575848193e+02,1.728893639189976170e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068963159773006e+01,1.200041871750137688e+02,1.728893032262893712e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068962988060406e+01,1.200041765924427466e+02,1.728892425335811254e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068962816348517e+01,1.200041660098717244e+02,1.728891818408728795e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068962644636628e+01,1.200041554273007165e+02,1.728891211481646337e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068962472924028e+01,1.200041448447296943e+02,1.728890604554563879e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068962301211428e+01,1.200041342621586722e+02,1.728889997627481421e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068962129499539e+01,1.200041236795876500e+02,1.728889390700398963e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068961957787650e+01,1.200041130970166279e+02,1.728888783773316504e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068961786075050e+01,1.200041025144456199e+02,1.728888176846234046e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068961614363161e+01,1.200040919318745978e+02,1.728887569919151588e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068961442650561e+01,1.200040813493035756e+02,1.728886962992069130e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068961270938672e+01,1.200040707667325250e+02,1.728886356064986671e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068961099226073e+01,1.200040601841615029e+02,1.728885749137904213e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068960927514183e+01,1.200040496015904949e+02,1.728885142210821755e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068960755801584e+01,1.200040390190194728e+02,1.728884535283739297e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068960584089695e+01,1.200040284364484506e+02,1.728883928356656838e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068960412377805e+01,1.200040178538774285e+02,1.728883321429574380e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068960240665206e+01,1.200040072713064063e+02,1.728882714502491922e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068960068952606e+01,1.200039966887353984e+02,1.728882107575409464e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068959897240717e+01,1.200039861061643762e+02,1.728881500648327005e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068959725528828e+01,1.200039755235933541e+02,1.728880893721244547e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068959553816228e+01,1.200039649410223319e+02,1.728880286794162089e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068959382103628e+01,1.200039543584513098e+02,1.728879679867079631e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068959210391739e+01,1.200039437758802876e+02,1.728879072939997172e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068959038679139e+01,1.200039331933092797e+02,1.728878466012914714e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068958866967250e+01,1.200039226107382575e+02,1.728877859085832256e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068958695255361e+01,1.200039120281672353e+02,1.728877252158749798e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068958523542761e+01,1.200039014455962132e+02,1.728876645231667339e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068958351830162e+01,1.200038908630251910e+02,1.728876038304584881e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068958180118983e+01,1.200038802804541831e+02,1.728875431377502423e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068958008406383e+01,1.200038696978831609e+02,1.728874824450419965e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068957836693784e+01,1.200038591153121388e+02,1.728874217523337506e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068957664981184e+01,1.200038485327411166e+02,1.728873610596255048e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068957493269295e+01,1.200038379501700945e+02,1.728873003669172590e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068957321557406e+01,1.200038273675990723e+02,1.728872396742090132e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068957149844806e+01,1.200038167850280644e+02,1.728871789815007673e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068956978132917e+01,1.200038062024570422e+02,1.728871182887925215e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068956806420317e+01,1.200037956198860201e+02,1.728870575960842757e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068956634708428e+01,1.200037850373149979e+02,1.728869969033760299e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068956462996539e+01,1.200037744547439758e+02,1.728869362106677841e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068956291283939e+01,1.200037638721729678e+02,1.728868755179595382e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068956119571340e+01,1.200037532896019457e+02,1.728868148252512924e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068955947858740e+01,1.200037427070309235e+02,1.728867541325430466e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068955776147561e+01,1.200037321244599013e+02,1.728866934398348008e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068955604434962e+01,1.200037215418888792e+02,1.728866327471265549e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068955432722362e+01,1.200037109593178712e+02,1.728865720544183091e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068955261010473e+01,1.200037003767468491e+02,1.728865113617100633e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068955089297873e+01,1.200036897941758269e+02,1.728864506690018175e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068954917585984e+01,1.200036792116048332e+02,1.728863899762935716e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068954745874095e+01,1.200036686290338110e+02,1.728863292835853258e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068954574161495e+01,1.200036580464627889e+02,1.728862685908770800e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068954402448895e+01,1.200036474638917667e+02,1.728862078981688342e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068954230737006e+01,1.200036368813207588e+02,1.728861472054605883e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068954059025117e+01,1.200036262987497366e+02,1.728860865127523425e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068953887312517e+01,1.200036157161787145e+02,1.728860258200440967e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068953715599918e+01,1.200036051336076923e+02,1.728859651273358509e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068953543888028e+01,1.200035945510366702e+02,1.728859044346276050e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068953372176139e+01,1.200035839684656480e+02,1.728858437419193592e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068953200463540e+01,1.200035733858946401e+02,1.728857830492111134e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068953028751650e+01,1.200035628033236463e+02,1.728857223565028676e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068952857039051e+01,1.200035522207526242e+02,1.728856616637946217e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068952685327162e+01,1.200035416381816020e+02,1.728856009710863759e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068952513614562e+01,1.200035310556105799e+02,1.728855402783781301e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068952341902673e+01,1.200035204730395577e+02,1.728854795856698843e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068952170190073e+01,1.200035098904685498e+02,1.728854188929616384e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068951998477473e+01,1.200034993078975276e+02,1.728853582002533926e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068951826766295e+01,1.200034887253265055e+02,1.728852975075451468e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068951655053695e+01,1.200034781427555117e+02,1.728852368148369010e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068951483341095e+01,1.200034675601844896e+02,1.728851761221286552e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068951311629206e+01,1.200034569776134674e+02,1.728851154294204093e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068951139916607e+01,1.200034463950424453e+02,1.728850547367121635e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068950968204717e+01,1.200034358124714373e+02,1.728849940440039177e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068950796492118e+01,1.200034252299004152e+02,1.728849333512956719e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068950624780229e+01,1.200034146473293930e+02,1.728848726585874260e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068950453067629e+01,1.200034040647583993e+02,1.728848119658791802e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068950281355740e+01,1.200033934821873771e+02,1.728847512731709344e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068950109643851e+01,1.200033828996163550e+02,1.728846905804626886e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068949937931251e+01,1.200033723170453470e+02,1.728846298877544427e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068949766218651e+01,1.200033617344743249e+02,1.728845691950461969e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068949594506762e+01,1.200033511519033311e+02,1.728845085023379511e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068949422794873e+01,1.200033405693323090e+02,1.728844478096297053e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068949251082273e+01,1.200033299867612868e+02,1.728843871169214594e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068949079369673e+01,1.200033194041902647e+02,1.728843264242132136e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068948907657784e+01,1.200033088216192425e+02,1.728842657315049678e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068948735945895e+01,1.200032982390482488e+02,1.728842050387967220e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068948564233295e+01,1.200032876564772408e+02,1.728841443460884761e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068948392521406e+01,1.200032770739062187e+02,1.728840836533802303e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068948220808807e+01,1.200032664913351965e+02,1.728840229606719845e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068948049096207e+01,1.200032559087641744e+02,1.728839622679637387e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068947877385028e+01,1.200032453261931806e+02,1.728839015752554928e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068947705672429e+01,1.200032347436221585e+02,1.728838408825472470e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068947533959829e+01,1.200032241610511363e+02,1.728837801898390012e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068947362247229e+01,1.200032135784801284e+02,1.728837194971307554e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068947190535340e+01,1.200032029959091346e+02,1.728836588044225095e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068947018823451e+01,1.200031924133381125e+02,1.728835981117142637e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068946847110851e+01,1.200031818307670903e+02,1.728835374190060179e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068946675398962e+01,1.200031712481960682e+02,1.728834767262977721e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068946503686362e+01,1.200031606656250744e+02,1.728834160335895263e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068946331974473e+01,1.200031500830540523e+02,1.728833553408812804e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068946160262584e+01,1.200031395004830443e+02,1.728832946481730346e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068945988549984e+01,1.200031289179120222e+02,1.728832339554647888e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068945816837385e+01,1.200031183353410285e+02,1.728831732627565430e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068945645125496e+01,1.200031077527700063e+02,1.728831125700482971e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068945473413606e+01,1.200030971701989841e+02,1.728830518773400513e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068945301701007e+01,1.200030865876279620e+02,1.728829911846318055e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068945129988407e+01,1.200030760050569683e+02,1.728829304919235597e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068944958276518e+01,1.200030654224859461e+02,1.728828697992153138e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068944786564629e+01,1.200030548399149382e+02,1.728828091065070680e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068944614852029e+01,1.200030442573439444e+02,1.728827484137988222e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068944443140140e+01,1.200030336747729223e+02,1.728826877210905764e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068944271427540e+01,1.200030230922019001e+02,1.728826270283823305e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068944099714940e+01,1.200030125096309064e+02,1.728825663356740847e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068943928003051e+01,1.200030019270598842e+02,1.728825056429658389e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068943756291162e+01,1.200029913444888621e+02,1.728824449502575931e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068943584578562e+01,1.200029807619178399e+02,1.728823842575493472e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068943412865963e+01,1.200029701793468462e+02,1.728823235648411014e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068943241154784e+01,1.200029595967758382e+02,1.728822628721328556e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068943069442184e+01,1.200029490142048161e+02,1.728822021794246098e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068942897729585e+01,1.200029384316338223e+02,1.728821414867163639e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068942726017696e+01,1.200029278490628002e+02,1.728820807940081181e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068942554305096e+01,1.200029172664917780e+02,1.728820201012998723e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068942382593207e+01,1.200029066839207843e+02,1.728819594085916265e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068942210880607e+01,1.200028961013497621e+02,1.728818987158833806e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068942039168718e+01,1.200028855187787684e+02,1.728818380231751348e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068941867456118e+01,1.200028749362077463e+02,1.728817773304668890e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068941695744229e+01,1.200028643536367383e+02,1.728817166377586432e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
3.200068941524032340e+01,1.200028537710657446e+02,1.728816559450503973e+02,-1.904114170975317174e-03,-9.999999800299429253e+00,6.069270820912694899e-04
