mag_x (uT),mag_y (uT),mag_z (uT)
-3.535940196860489770e+00,-3.256807402208365687e+01,3.752730931480395782e+01
-3.558634818402912625e+00,-3.260434858007186421e+01,3.753605844351917398e+01
-3.521075435291314282e+00,-3.257874584969096077e+01,3.753781206540784865e+01
-3.535653220907290173e+00,-3.257200855874036449e+01,3.754336303329207425e+01
-3.518822894110930743e+00,-3.259145509863149215e+01,3.753351533931734707e+01
-3.538905758163759074e+00,-3.257839103396949554e+01,3.755995462375770444e+01
-3.529425481249364616e+00,-3.260341523301880073e+01,3.755554612984758478e+01
-3.522517627496722703e+00,-3.259271245869055633e+01,3.752563488368273426e+01
-3.515847697618187606e+00,-3.258422406016219242e+01,3.754865637907681730e+01
-3.525948467205918924e+00,-3.259393207327943998e+01,3.754906990676730771e+01
-3.528697371607833144e+00,-3.258155636799403254e+01,3.755078482802318973e+01
-3.549495062067311579e+00,-3.256346789840286959e+01,3.753913655698622165e+01
-3.524390843019025166e+00,-3.258638300287258716e+01,3.753402765542202957e+01
-3.525859130478965930e+00,-3.258295058184494053e+01,3.752633962796383571e+01
-3.517087297818964675e+00,-3.259484319543592079e+01,3.753737501694903500e+01
-3.532189373369203356e+00,-3.256184821937975471e+01,3.753637454519893879e+01
-3.530190769679694807e+00,-3.257410062545237395e+01,3.753993678870607908e+01
-3.517513331914338348e+00,-3.257519713993358579e+01,3.753650372955949166e+01
-3.536213675923570499e+00,-3.258238509445894238e+01,3.754877309469118529e+01
-3.529712368730966610e+00,-3.257682882255168977e+01,3.754594849646763777e+01
-3.531485085590642559e+00,-3.258815379193899986e+01,3.753548939669253315e+01
-3.544040308461631206e+00,-3.259150150013463332e+01,3.751451376147194594e+01
-3.531001643469252826e+00,-3.258055649697245570e+01,3.753141880111447648e+01
-3.548524000223002961e+00,-3.258135493400141058e+01,3.753735520021554350e+01
-3.529710597437478725e+00,-3.258964495911463644e+01,3.752876887434894115e+01
-3.527582614086345547e+00,-3.259070551673872984e+01,3.752170540274511268e+01
-3.521916350991589617e+00,-3.259056227386607674e+01,3.753726438641789542e+01
-3.541465474992662621e+00,-3.257489718591386918e+01,3.752562965044756993e+01
-3.532483968927286000e+00,-3.258166780581655075e+01,3.753673539146310389e+01
-3.527052098943341374e+00,-3.258112581594903645e+01,3.752802719336632009e+01
-3.521696282959511315e+00,-3.259595317334492393e+01,3.753630467385853819e+01
-3.532562733886273065e+00,-3.257597419444728359e+01,3.752902405064119762e+01
-3.507270491074487850e+00,-3.259919142784856660e+01,3.753522845243932693e+01
-3.530978166860364809e+00,-3.256692748213655619e+01,3.753936245413875383e+01
-3.505710139717435947e+00,-3.258836386767451643e+01,3.753746416972334288e+01
-3.535238418102694791e+00,-3.258388508490155289e+01,3.751859470106992234e+01
-3.521632892160090123e+00,-3.256785367043900692e+01,3.755551133825181154e+01
-3.522495953474324981e+00,-3.256568061173376094e+01,3.754341841556384196e+01
-3.530624336651835282e+00,-3.257192421607811639e+01,3.754615470024547363e+01
-3.520355151432429608e+00,-3.256864734882386614e+01,3.754349284264682041e+01
-3.530041625207067213e+00,-3.259048456740813293e+01,3.753831581736160672e+01
-3.536588177699254043e+00,-3.258520589600635731e+01,3.752749263591643825e+01
-3.519380745959711732e+00,-3.258183765154780076e+01,3.754140058666051516e+01
-3.538450623546885776e+00,-3.259528177247766223e+01,3.752440138109810874e+01
-3.527441530626708399e+00,-3.257934635823250602e+01,3.752219180133485565e+01
-3.535136324693728405e+00,-3.256915653693567236e+01,3.754910025353147063e+01
-3.519671052956074853e+00,-3.257265387943210300e+01,3.753288767488915312e+01
-3.521495895448469415e+00,-3.259101600543403521e+01,3.753613137425568880e+01
-3.529133134981403241e+00,-3.257469275582589319e+01,3.754279727919129073e+01
-3.521094167498306948e+00,-3.257112927060661178e+01,3.753167462563958168e+01
-3.531499778676190804e+00,-3.257976947672090517e+01,3.752793694768299559e+01
-3.513009776092141934e+00,-3.257629187606305976e+01,3.755590697899272357e+01
-3.519383138998664506e+00,-3.258259262407629819e+01,3.753827770432682343e+01
-3.542530297526220728e+00,-3.259703579159503306e+01,3.752213416704424276e+01
-3.541009430528443414e+00,-3.258826345906754085e+01,3.753715529522683880e+01
-3.517738814511933043e+00,-3.260376750963887105e+01,3.755798552675625501e+01
-3.535509432302645916e+00,-3.258727015620897305e+01,3.752457684067573496e+01
-3.535053313894418014e+00,-3.260022490026393172e+01,3.755094668090559651e+01
-3.521089160645197946e+00,-3.259187689431472279e+01,3.752922309885379804e+01
-3.521448100423633321e+00,-3.258526069273248282e+01,3.755423487277010253e+01
-3.551544103367285210e+00,-3.260125202468619676e+01,3.753964536429710108e+01
-3.533918749544923799e+00,-3.257032882785929218e+01,3.754340033456404058e+01
-3.537928772823156542e+00,-3.259462485593845571e+01,3.756712294380383099e+01
-3.523697188053248386e+00,-3.257866978422489268e+01,3.754406848507038319e+01
-3.529908010923828332e+00,-3.259935080811612096e+01,3.753857967956045627e+01
-3.514689224051177785e+00,-3.257983742008850214e+01,3.753189484967602141e+01
-3.508511323423078920e+00,-3.259090059482127089e+01,3.754631300941107952e+01
-3.514085266334526558e+00,-3.257092875115735353e+01,3.755338989081607082e+01
-3.541774743876147991e+00,-3.257531719126644987e+01,3.754860771149097332e+01
-3.551625823120049930e+00,-3.258019214667762498e+01,3.754252449146837023e+01
-3.538098283152080636e+00,-3.258560405058536702e+01,3.754273242888769602e+01
-3.512890053372394572e+00,-3.259471395918105685e+01,3.754638001259014146e+01
-3.531024924190257597e+00,-3.256873616847835962e+01,3.754718593589057463e+01
-3.551721771522066806e+00,-3.258383561611894663e+01,3.753962484294722657e+01
-3.531143306877296606e+00,-3.258596287146360027e+01,3.753246751779042256e+01
-3.532623708052806233e+00,-3.258890716659848863e+01,3.753490541572302419e+01
-3.516028835320709867e+00,-3.257164986157248165e+01,3.751456897244708699e+01
-3.512628114998558981e+00,-3.260246647271860354e+01,3.755254711643335952e+01
-3.531438749055876070e+00,-3.258197518037684404e+01,3.753796279799563962e+01
-3.531968677927748157e+00,-3.257087849065386820e+01,3.753521588441304857e+01
-3.552413562931611590e+00,-3.258826118626566171e+01,3.753186322721672497e+01
-3.515772244577177741e+00,-3.259408536970830994e+01,3.753312899555676552e+01
-3.528149635812589224e+00,-3.256278624430597546e+01,3.753301111176833871e+01
-3.546431839851650558e+00,-3.257090767529442843e+01,3.755342290896117419e+01
-3.540098881610508119e+00,-3.257203892954446900e+01,3.753524524952619146e+01
-3.517615701341118672e+00,-3.257570282050443922e+01,3.751154636371824580e+01
-3.531701779255278062e+00,-3.259359013259135907e+01,3.752813538618791256e+01
-3.533095650530729603e+00,-3.256123046749387129e+01,3.754089808951313501e+01
-3.533122851826357547e+00,-3.257567868413399026e+01,3.753374395915995620e+01
-3.536024908305700709e+00,-3.258679278622702213e+01,3.753253017215048004e+01
-3.525181297715045403e+00,-3.259630532852748530e+01,3.753205268068295908e+01
-3.533816643257295720e+00,-3.259569083194924133e+01,3.752627950556499314e+01
-3.521633185484678297e+00,-3.257728914095959283e+01,3.752243020575123467e+01
-3.530038400793481301e+00,-3.258116058057676412e+01,3.753865782537407370e+01
-3.529552714655225021e+00,-3.257094682262820129e+01,3.752861122882188027e+01
-3.522756258298536114e+00,-3.256696730608823742e+01,3.752480928746411593e+01
-3.556472628777946010e+00,-3.258180747004858802e+01,3.753514645227198088e+01
-3.520607702282743112e+00,-3.260076853330855329e+01,3.755186568175160033e+01
-3.522255065388416817e+00,-3.258587896294014996e+01,3.754629557986034882e+01
-3.527710801707162780e+00,-3.258630393241670475e+01,3.753811981414888521e+01
-3.529350299652969536e+00,-3.258159247951111581e+01,3.754086168682876234e+01
-3.519596622020034982e+00,-3.259331814151879314e+01,3.754407051996253131e+01
-3.524734732519514857e+00,-3.260545108508608791e+01,3.754211594076104319e+01
-3.527689304528061065e+00,-3.259523070741121131e+01,3.753588982254663620e+01
-3.544227102603201285e+00,-3.259082233289288411e+01,3.755736052560941118e+01
-3.534788790419128190e+00,-3.259691218210137720e+01,3.754127150632345433e+01
-3.529949959298276596e+00,-3.258590628534220457e+01,3.752534734401700689e+01
-3.532352726185003178e+00,-3.258712941772163418e+01,3.755685582605395467e+01
-3.525556817063987491e+00,-3.257280933982569593e+01,3.753967074205652210e+01
-3.521137178304153181e+00,-3.258784597377403003e+01,3.754311800823071366e+01
-3.504356417943091717e+00,-3.257411772106186731e+01,3.752401865608312903e+01
-3.529791307276409107e+00,-3.257548249431786758e+01,3.754117393440073869e+01
-3.523763688213194634e+00,-3.257415990384068749e+01,3.753866834455167378e+01
-3.528299353171322927e+00,-3.258050349684040725e+01,3.754670802890525749e+01
-3.520076723932421103e+00,-3.256911863516916128e+01,3.756226149197025421e+01
-3.522611225931894019e+00,-3.258017419637958056e+01,3.753547654849832327e+01
-3.516652495064540584e+00,-3.257755377577564104e+01,3.755861536369365439e+01
-3.525946388889208194e+00,-3.259192891491997557e+01,3.753852620360854075e+01
-3.546468114217107281e+00,-3.257912018335184712e+01,3.753109859910762935e+01
-3.532022570575821252e+00,-3.257778305345841119e+01,3.754805645832652772e+01
-3.528162114285053441e+00,-3.256960150981787194e+01,3.756001346682357678e+01
-3.521971540811588586e+00,-3.257737330875398385e+01,3.754519087457563842e+01
-3.523085067973561468e+00,-3.259433160581233579e+01,3.752756497950387171e+01
-3.534481451333742363e+00,-3.260974481996678520e+01,3.753599921695750652e+01
-3.529715451479289889e+00,-3.259263409699110525e+01,3.752738295858713258e+01
-3.537944634565342028e+00,-3.259537455542972140e+01,3.754067401747176547e+01
-3.531695851296726918e+00,-3.256352608358442779e+01,3.755063154602120790e+01
-3.515256190536928838e+00,-3.256990813731808743e+01,3.754655917796668518e+01
-3.523299032832141631e+00,-3.257035577442503893e+01,3.753817634251207380e+01
-3.534797313970399202e+00,-3.258298658440474327e+01,3.754085667578069518e+01
-3.530434256469077603e+00,-3.257803692268859663e+01,3.752650665811223973e+01
-3.529163275556089108e+00,-3.256282527707689667e+01,3.753647380087449648e+01
-3.531616484110571275e+00,-3.258067758729947627e+01,3.754363595581606461e+01
-3.539096712735785299e+00,-3.259011757201594861e+01,3.755820647455302463e+01
-3.527188660510683249e+00,-3.258489249625555573e+01,3.754521454697469096e+01
-3.532744115624270265e+00,-3.258556737022568228e+01,3.755636307772275728e+01
-3.516748963234020753e+00,-3.259326697695728114e+01,3.753355728869534857e+01
-3.546387639852026208e+00,-3.259572597836977081e+01,3.752740675271706294e+01
-3.533076732965572120e+00,-3.259218559425865891e+01,3.753150946619842898e+01
-3.522481092463493724e+00,-3.257936792398009374e+01,3.753416521599409350e+01
-3.545778222560747928e+00,-3.258740758874361632e+01,3.755565405493663178e+01
-3.539280619024672170e+00,-3.258655131011371964e+01,3.753722373500271914e+01
-3.524952620213485321e+00,-3.258162613873388835e+01,3.752136675581269287e+01
-3.528531793891775514e+00,-3.257505638521511315e+01,3.755242909981884480e+01
-3.545878165365203838e+00,-3.256614232512409757e+01,3.754139082044308395e+01
-3.528704780449440914e+00,-3.259086103181328298e+01,3.753757317863317411e+01
-3.523982204497999149e+00,-3.258443168388851774e+01,3.754001525756964952e+01
-3.537870639296237574e+00,-3.258699134693157617e+01,3.755331840691076195e+01
-3.516027686008975639e+00,-3.257251871038050695e+01,3.754657075860944815e+01
-3.511854265499824379e+00,-3.259931064888859709e+01,3.753434072075025796e+01
-3.532187624611303089e+00,-3.257375570046811220e+01,3.754261320327157136e+01
-3.521164354538891761e+00,-3.258325765988871581e+01,3.754854741410774466e+01
-3.528850411714299806e+00,-3.258008359623249106e+01,3.753222705660935077e+01
-3.547148262713629929e+00,-3.257652002621333054e+01,3.753268256465982233e+01
-3.515449441365888550e+00,-3.260224147899224789e+01,3.754666776084196300e+01
-3.534416507677510033e+00,-3.256799100199203423e+01,3.753672390760568334e+01
-3.528700577447132947e+00,-3.258307767140659905e+01,3.754674421208527235e+01
-3.526587479455282281e+00,-3.258081193653921304e+01,3.754269277053212761e+01
-3.533039603129628947e+00,-3.256742147798090770e+01,3.753040043427046157e+01
-3.532213956098985808e+00,-3.257423171390167482e+01,3.751641220357742412e+01
-3.516537119498770014e+00,-3.257691161255345236e+01,3.752525449372465971e+01
-3.532929335511608482e+00,-3.259949470580787079e+01,3.754405807646891446e+01
-3.514905626827022900e+00,-3.258429882828239244e+01,3.753560574520849258e+01
-3.515440320519574779e+00,-3.257694864859782058e+01,3.753869108551717204e+01
-3.529595206692768272e+00,-3.258140813833050942e+01,3.755068776770154670e+01
-3.516467111548306157e+00,-3.258071611105210508e+01,3.754466998119251286e+01
-3.519524811795931907e+00,-3.259456192215272807e+01,3.752640303010728218e+01
-3.549166560555159222e+00,-3.259484194044183880e+01,3.754746961249131942e+01
-3.546566096268915391e+00,-3.259470517048831084e+01,3.752719997501212390e+01
-3.534951708511643087e+00,-3.258392315120375571e+01,3.752588379263738716e+01
-3.531666456381120867e+00,-3.259966144902673335e+01,3.755635038641530343e+01
-3.529565411647254791e+00,-3.256330753830322777e+01,3.751223929026530612e+01
-3.516898563929752974e+00,-3.256936858022713466e+01,3.754418557778571852e+01
-3.538794515861145573e+00,-3.258044089140071975e+01,3.752546463595559345e+01
-3.533353236704547928e+00,-3.256737205643684518e+01,3.753700411861018438e+01
-3.537923133911569540e+00,-3.257364576065167938e+01,3.754734200943069311e+01
-3.524756324972113664e+00,-3.258900988077972016e+01,3.753394651904374513e+01
-3.531598271266152445e+00,-3.257963537907642149e+01,3.755322165464074402e+01
-3.526149368064150025e+00,-3.259977003311313126e+01,3.753551349048225916e+01
-3.532572649835440171e+00,-3.259057390953805822e+01,3.754968625727952514e+01
-3.523579471746221881e+00,-3.256999028845632438e+01,3.756381909689393694e+01
-3.533475324840910314e+00,-3.257114648085921971e+01,3.755961407912689509e+01
-3.513022257825658023e+00,-3.258194649112924424e+01,3.754448251234206424e+01
-3.541960234898326565e+00,-3.258637690941440468e+01,3.753882604460163464e+01
-3.527577274107655647e+00,-3.257884763243317394e+01,3.753118058948894031e+01
-3.543694503287143416e+00,-3.260367024661432822e+01,3.754781803741087032e+01
-3.528418161486001292e+00,-3.259407879323787682e+01,3.753816286888863374e+01
-3.534191110332803643e+00,-3.259169940294371770e+01,3.752908878839654250e+01
-3.529374039199923541e+00,-3.258656773858496081e+01,3.753088503713786395e+01
-3.520988946280124487e+00,-3.257726161616535165e+01,3.753130383064426923e+01
-3.523084783936591524e+00,-3.258202191836910799e+01,3.753092538487638308e+01
-3.510044379885527199e+00,-3.257386009716242370e+01,3.753725352854160491e+01
-3.523556670339177188e+00,-3.257649938410447987e+01,3.752740609218164991e+01
-3.526079459551106687e+00,-3.256196478799489569e+01,3.753524030265518974e+01
-3.525375982084633986e+00,-3.257742128932703451e+01,3.756101618544242626e+01
-3.530019206446220359e+00,-3.257624406336310585e+01,3.753850481355242863e+01
-3.496177539242722787e+00,-3.258031863685841500e+01,3.754199674485060712e+01
-3.522759826177459530e+00,-3.258677319047969689e+01,3.753443225037305808e+01
-3.539037260553749675e+00,-3.257544371173039366e+01,3.752747387489441167e+01
-3.533787797818669141e+00,-3.258251775596887256e+01,3.753103166682611658e+01
-3.532167427236144519e+00,-3.259415080610412474e+01,3.752661467588367827e+01
-3.523638095754640709e+00,-3.259635616128392144e+01,3.755266445775477280e+01
-3.530654519321453577e+00,-3.259320988541874442e+01,3.754745656954634114e+01
-3.523436750575840382e+00,-3.257420561490977207e+01,3.754411464807623133e+01
-3.535571133935101695e+00,-3.258784885990135649e+01,3.754184030874658617e+01
-3.535529782572649271e+00,-3.259719976987909718e+01,3.753192496781927900e+01
-3.524972110214637855e+00,-3.258673601283307164e+01,3.754382345203786997e+01
-3.527436565518317302e+00,-3.258148678557433442e+01,3.753171379049042145e+01
-3.534596766613070873e+00,-3.256482551673221337e+01,3.751342253775840874e+01
-3.529974149198961353e+00,-3.259569185983627904e+01,3.751758031657796266e+01
-3.518783121400999025e+00,-3.259722368829761763e+01,3.755046814481551110e+01
-3.530675869957971003e+00,-3.259321051858590579e+01,3.754138835349272085e+01
-3.529398094715201495e+00,-3.257652312597213751e+01,3.752831703063513658e+01
-3.538436536418043676e+00,-3.257609899003389131e+01,3.754856138163130197e+01
-3.531215680005924895e+00,-3.257693036246563878e+01,3.753572343316368176e+01
-3.545540224983056543e+00,-3.259668475311997327e+01,3.753206037422216923e+01
-3.515084775204455614e+00,-3.257011018666965185e+01,3.754617199370188274e+01
-3.517917482923783812e+00,-3.257913879171526617e+01,3.753285388054322880e+01
-3.529283471008449524e+00,-3.257678206526733788e+01,3.757001968565646877e+01
-3.522303453584276323e+00,-3.256843807140933933e+01,3.752679912172768439e+01
-3.528325049464321239e+00,-3.257664269843877491e+01,3.754719945446495899e+01
-3.532060839880064140e+00,-3.258097914967937925e+01,3.753294153865978444e+01
-3.541098146067079622e+00,-3.258302233503929557e+01,3.752316995722797799e+01
-3.531976937572156139e+00,-3.258887008777748662e+01,3.753539910031144444e+01
-3.519832374438836897e+00,-3.258788480054154491e+01,3.753760725773796736e+01
-3.521510693877513365e+00,-3.259705704763979384e+01,3.754109270997722803e+01
-3.536687025774486237e+00,-3.258593709881355949e+01,3.753827024326191264e+01
-3.520348469247308820e+00,-3.257990343040945191e+01,3.754214073567572996e+01
-3.546620286659857513e+00,-3.258269378426411578e+01,3.753779520062580843e+01
-3.524115421339027776e+00,-3.257423469026872453e+01,3.755264650354787648e+01
-3.523211072615217265e+00,-3.259272707995868501e+01,3.754677811516375385e+01
-3.538446327460956109e+00,-3.257179281554739703e+01,3.755100557117187776e+01
-3.544401116591828327e+00,-3.260465210884138543e+01,3.754161431864423548e+01
-3.519252019326135184e+00,-3.257209186148715929e+01,3.754852453904993581e+01
-3.527538445055421246e+00,-3.257593517730365562e+01,3.752651178792623909e+01
-3.527362415964251596e+00,-3.258305858916646969e+01,3.754405772524601304e+01
-3.512694946839478582e+00,-3.257020366843080694e+01,3.754066768685223110e+01
-3.519795769233884819e+00,-3.258563006973116671e+01,3.752339321688057794e+01
-3.525212767497845512e+00,-3.259252061257148370e+01,3.753221024387637073e+01
-3.528279285862145453e+00,-3.257772881866767989e+01,3.756240522019844974e+01
-3.541185798858140998e+00,-3.258115677188669679e+01,3.755543804099269778e+01
-3.527155530775782921e+00,-3.258777970021031933e+01,3.754649913110039705e+01
-3.522587192577650406e+00,-3.257826435612566485e+01,3.753709519093717262e+01
-3.528483468069809614e+00,-3.258407221929387987e+01,3.753731419676093140e+01
-3.531727904922650652e+00,-3.258398040475967150e+01,3.753705765334701283e+01
-3.539974608390966004e+00,-3.258320354639575811e+01,3.755510556265519284e+01
-3.546170286332269939e+00,-3.258517312070301841e+01,3.751948855260759075e+01
-3.542735975347706123e+00,-3.257645936724769342e+01,3.754006375278603258e+01
-3.542142669867052618e+00,-3.258044143694300487e+01,3.753216797629314527e+01
-3.516873841717186977e+00,-3.258443732010244531e+01,3.752634171479179770e+01
-3.522050388530166387e+00,-3.258831528870177152e+01,3.752164353327061974e+01
-3.528529655982119095e+00,-3.258784348634838324e+01,3.754982353336184531e+01
-3.541066944037060349e+00,-3.259332123557516780e+01,3.753865919556062636e+01
-3.536501257286583932e+00,-3.259798094755970510e+01,3.753638016752759654e+01
-3.519946574464575928e+00,-3.256412283946398389e+01,3.753914261352121429e+01
-3.507537811788779436e+00,-3.258158014682333459e+01,3.753399273330339270e+01
-3.541184871371288345e+00,-3.258482384055934489e+01,3.756150781077398193e+01
-3.541154926706003181e+00,-3.258290765659339172e+01,3.754305130029970883e+01
-3.527579692500783626e+00,-3.258382261548702985e+01,3.753413135354541197e+01
-3.521847155893953474e+00,-3.257219914043066922e+01,3.754080145687129288e+01
-3.520995641572405965e+00,-3.257622322699567974e+01,3.753809830314558127e+01
-3.512642694881384031e+00,-3.257312465457454920e+01,3.752814448407765724e+01
-3.516040965376243665e+00,-3.257687541126412611e+01,3.752845498008741743e+01
-3.525175332387865179e+00,-3.258866070499660594e+01,3.753533461920978453e+01
-3.524540298388242121e+00,-3.257177079966466948e+01,3.753373964774208105e+01
-3.514448842635454096e+00,-3.256405903124131385e+01,3.754036528006156459e+01
-3.526976824098589702e+00,-3.256680732976263215e+01,3.755092664871425256e+01
-3.515524900767932337e+00,-3.259053253687036289e+01,3.755197023930204381e+01
-3.521625710804958231e+00,-3.259617825763353238e+01,3.754450811548717581e+01
-3.529193199157449001e+00,-3.257181973614258652e+01,3.754882357161817907e+01
-3.523662501658708202e+00,-3.258762776494807412e+01,3.752500320327753514e+01
-3.531203655719582279e+00,-3.258731727720582683e+01,3.754600506719172159e+01
-3.542542017183155867e+00,-3.257545138659006767e+01,3.752870096149711543e+01
-3.518271622610415594e+00,-3.258412281351444051e+01,3.753305875932540658e+01
-3.526950876930720291e+00,-3.259859741761965068e+01,3.755435806079829320e+01
-3.516608362085603900e+00,-3.257531038813426250e+01,3.753372309746308844e+01
-3.518761883860193507e+00,-3.258601100598362166e+01,3.753005048381888287e+01
-3.538916771214284385e+00,-3.256509318005714704e+01,3.754164234568726499e+01
-3.513626747143880014e+00,-3.257555923919819918e+01,3.754486935766952627e+01
-3.528008079174529854e+00,-3.259326922888416789e+01,3.754876095353762366e+01
-3.519368210432935573e+00,-3.259099020058989282e+01,3.756725517199991771e+01
-3.524003975623773322e+00,-3.257321135305841864e+01,3.754988164305244425e+01
-3.528505291081333706e+00,-3.257249992040069486e+01,3.753450252372176976e+01
-3.522361641622555606e+00,-3.258675758324705640e+01,3.754488921719713801e+01
-3.533275291249110772e+00,-3.257480614382708239e+01,3.754727691623695307e+01
-3.520226302867306867e+00,-3.258314034680396531e+01,3.755213665177333837e+01
-3.527939250528118187e+00,-3.258356209051194696e+01,3.753611438450588622e+01
-3.522306804720748641e+00,-3.256997851655845722e+01,3.755461196777491750e+01
-3.525582926250705906e+00,-3.258061214474971479e+01,3.754787972342872138e+01
-3.518403167896492878e+00,-3.258568524112916975e+01,3.755354444324669316e+01
-3.499212379479926138e+00,-3.259851181039298496e+01,3.753086945738779434e+01
-3.520783488232704705e+00,-3.258550608635727031e+01,3.754382046187327404e+01
-3.523998001250622902e+00,-3.258057804964902004e+01,3.754740749374497000e+01
-3.543776496504461360e+00,-3.258436181881565119e+01,3.754334278130384206e+01
-3.526984203166125820e+00,-3.258169911131091823e+01,3.753969412182291165e+01
-3.523593453377958706e+00,-3.257567398157413407e+01,3.752572391196364521e+01
-3.532919130111268124e+00,-3.258971531602466598e+01,3.753821391709053046e+01
-3.533701898918241824e+00,-3.260773998148180652e+01,3.752626761465720762e+01
-3.536878121450278911e+00,-3.258131586724375239e+01,3.753128946673126620e+01
-3.522548347805098068e+00,-3.257797587768701675e+01,3.754504558857219365e+01
-3.530148420607507109e+00,-3.257519724461871391e+01,3.754981720531125688e+01
-3.537458209327419834e+00,-3.258864268911211326e+01,3.753895723720404476e+01
-3.512536497538016000e+00,-3.256553235368382104e+01,3.754909420517992658e+01
-3.555714334161682810e+00,-3.258887717323943178e+01,3.753797479382855329e+01
-3.532510898200858840e+00,-3.258456933927390509e+01,3.753288481421154188e+01
-3.525735526967189948e+00,-3.256932166081477931e+01,3.753426185412793359e+01
-3.530152527626504444e+00,-3.259681578231368348e+01,3.754855438385120436e+01
-3.533544742743373934e+00,-3.258811104580042439e+01,3.753651657811199271e+01
-3.530508575717826947e+00,-3.257751406472756628e+01,3.754709599414129428e+01
-3.530178748669173139e+00,-3.257485411373215101e+01,3.754989637114470469e+01
-3.542878064690704321e+00,-3.260060699562961162e+01,3.754472802483574867e+01
-3.502513858092787480e+00,-3.256789890477114824e+01,3.754365660294659790e+01
-3.542688537718605701e+00,-3.257050453343867247e+01,3.754098451361903699e+01
-3.532912537418971155e+00,-3.256158519490638525e+01,3.752426026018677163e+01
-3.508939926732761450e+00,-3.258606425902680570e+01,3.755042060742947285e+01
-3.509738652566707806e+00,-3.258124143946236018e+01,3.753268738503696511e+01
-3.502274577863643934e+00,-3.258255814934099703e+01,3.755917662890511366e+01
-3.512810989350933166e+00,-3.258616758896682342e+01,3.755877562806471559e+01
-3.524708881030665264e+00,-3.258645878430721154e+01,3.752206790948655879e+01
-3.533005569568738125e+00,-3.257874517611696774e+01,3.752336431896147673e+01
-3.531759679374482985e+00,-3.258683178591099505e+01,3.753666588362229106e+01
-3.525136347343008847e+00,-3.258367513103460311e+01,3.753646863596714667e+01
-3.533408758679691619e+00,-3.259614158610299484e+01,3.753474586264763957e+01
-3.514863665671087212e+00,-3.258691963039251505e+01,3.753474576251502270e+01
-3.516493797516772268e+00,-3.258853239319736872e+01,3.752616098058927463e+01
-3.523896224027220914e+00,-3.256952117637461441e+01,3.754445789544404022e+01
-3.539394201652428240e+00,-3.257910709853506148e+01,3.754988419415440148e+01
-3.525325738043414425e+00,-3.258967534474523120e+01,3.754543675802423053e+01
-3.520249665041745857e+00,-3.257937712435073507e+01,3.754272985485309988e+01
-3.527717295653509222e+00,-3.256747803232936178e+01,3.753574695549895068e+01
-3.516936464334276202e+00,-3.258813496124861331e+01,3.751789371184191424e+01
-3.523011038626027158e+00,-3.257457209908366735e+01,3.755385400654845540e+01
-3.518339179985460419e+00,-3.258985069387844646e+01,3.753845678422261045e+01
-3.522755411889414212e+00,-3.258778525474486543e+01,3.754198388183557000e+01
-3.534292266507543356e+00,-3.257544897819305163e+01,3.752531995810972631e+01
-3.529145865550059380e+00,-3.257839069146159972e+01,3.754299070373330949e+01
-3.540049266457375055e+00,-3.258060591209191870e+01,3.753291022497834462e+01
-3.525380631800301590e+00,-3.257563010443372065e+01,3.754454804490888620e+01
-3.510250871922539151e+00,-3.257454931742291393e+01,3.751989607582081732e+01
-3.524622690396970626e+00,-3.256945370232520531e+01,3.753490128701752582e+01
-3.528993597268361704e+00,-3.259427538613473274e+01,3.754210200615903403e+01
-3.527343732785276131e+00,-3.259263427116279388e+01,3.754629346930506273e+01
-3.521267925776774721e+00,-3.259717263990310698e+01,3.754605584103875771e+01
-3.527186251769172110e+00,-3.257913414759772763e+01,3.753703972501848085e+01
-3.533094875043003569e+00,-3.258417766517071357e+01,3.754364225278720824e+01
-3.530144487813868359e+00,-3.257812222855992701e+01,3.754183205056529715e+01
-3.535941710699604723e+00,-3.257358238806125428e+01,3.753969826151448075e+01
-3.521695572518599882e+00,-3.258504939554289592e+01,3.753019138707333724e+01
-3.524943222196328385e+00,-3.260317877923194629e+01,3.753268325088154711e+01
-3.544008378762217415e+00,-3.257524605070645407e+01,3.752288435948763379e+01
-3.530610841727935156e+00,-3.257168733804656569e+01,3.752710019939745933e+01
-3.550125038401973576e+00,-3.258905054526159972e+01,3.753611299609124785e+01
-3.520350657606835743e+00,-3.258612074049968044e+01,3.753635201156540546e+01
-3.532353389749183226e+00,-3.259703028838482908e+01,3.753575293026689508e+01
-3.529610200676860821e+00,-3.258578685219690385e+01,3.754535588133869339e+01
-3.535032137823371112e+00,-3.259316130973726899e+01,3.754920599207566312e+01
-3.510092115027763526e+00,-3.258831132442986700e+01,3.752895441116149300e+01
-3.513268785427854368e+00,-3.256405490702231020e+01,3.752350504120285279e+01
-3.538367288224829821e+00,-3.259115401088764230e+01,3.753358415752329336e+01
-3.535706628315349320e+00,-3.257426241618658480e+01,3.754749401235295636e+01
-3.533521856816166817e+00,-3.256658466819130382e+01,3.754223539814311295e+01
-3.530889081593064027e+00,-3.258094390222945691e+01,3.755555861522091732e+01
-3.530770686688494919e+00,-3.258149361262519506e+01,3.756291396436817109e+01
-3.537933265823766327e+00,-3.255548094093510514e+01,3.754472819289072305e+01
-3.526152806585409305e+00,-3.257444604062101945e+01,3.753355213196942941e+01
-3.534421413955845637e+00,-3.257871983315533271e+01,3.753098033985505566e+01
-3.546572657893269032e+00,-3.260273193492083266e+01,3.753996017084960357e+01
