accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.048809480828164116e-02,-4.122788763530830201e-03,-9.793166212882573163e+00
-1.138263345397105266e-03,-6.392335508042727536e-03,-9.795819850826740449e+00
-1.132076096292088802e-02,-4.169664181276551179e-04,-9.798230018311391731e+00
2.937644655797722222e-03,3.056266829900994905e-03,-9.801311434658776633e+00
-4.545938905951537982e-03,1.044200102180948284e-03,-9.801590227718415704e+00
4.456791614303960009e-03,-4.936252282654155638e-03,-9.799344531914652379e+00
1.031246692924867557e-02,1.223310150349144441e-02,-9.797141138198481869e+00
-5.714421948389378659e-04,-1.143925812283638852e-03,-9.801599554018297411e+00
-2.091949360259761324e-03,7.878587042319990658e-03,-9.801468609235694629e+00
2.481958063113025043e-03,6.046488896748573004e-03,-9.800893040178147331e+00
1.464071599485757425e-03,-9.895246832358089474e-05,-9.793532948435769825e+00
1.405648552220897102e-02,5.380316022415080647e-03,-9.787729648864401000e+00
-9.036046558888524705e-03,-6.921960681679656738e-03,-9.797849089514562237e+00
8.720996231089548278e-04,-7.753033790421240065e-03,-9.795640234614623409e+00
5.345487567419107688e-03,-7.272489482181255897e-03,-9.805036068637994262e+00
1.485108782499938501e-03,-7.741080561131521466e-03,-9.800369310899878172e+00
3.852557149395606072e-03,-4.308665696690756886e-03,-9.789710932343506755e+00
3.095690242288428803e-03,9.020249779418169911e-03,-9.786858349404772284e+00
-5.266124980711076216e-03,5.313231034152130633e-03,-9.794573018831322031e+00
8.475477568818876040e-04,-3.156092409525296585e-03,-9.793945835581801873e+00
-8.221941769423238636e-03,-3.503820013491985245e-03,-9.791783522580876920e+00
3.943942082916030573e-03,4.015195904267868966e-03,-9.805578234370011970e+00
3.513415075281707718e-03,1.890903184320816190e-03,-9.797174816871775604e+00
1.680279854591971642e-03,4.077623920543959474e-03,-9.791194658928679573e+00
-8.682697342889932881e-04,-1.278493377683040779e-04,-9.796047050225768160e+00
-1.997598939748104481e-04,1.083242432475120922e-03,-9.792676037535185785e+00
-2.877006674706882039e-05,-1.490377790463494334e-05,-9.794291376627278112e+00
-7.619378434568088547e-03,9.577099168188361834e-04,-9.801672967465204778e+00
-2.721174691945092185e-03,-3.618578678542493793e-03,-9.793025065963202991e+00
-1.136553076988703389e-03,2.148886458426547616e-03,-9.801999498145315570e+00
1.880782070606888505e-03,2.742421276140779608e-03,-9.795247620364357033e+00
-1.071964199675533172e-03,-9.355007567032537930e-04,-9.799662984852258063e+00
4.080262460287658113e-03,1.260876207516121658e-03,-9.791924475406402095e+00
1.723768390791858163e-04,-8.402279954247591012e-03,-9.803539384910733290e+00
-2.684303919428103827e-03,-5.918174637535479274e-03,-9.790893941574314141e+00
4.469636966398309388e-03,-1.063027356175766207e-03,-9.792513208514309397e+00
-9.542158683436517685e-03,1.848346711462530876e-04,-9.796301634247624790e+00
-8.262619789754793590e-05,-1.154912424252915217e-02,-9.784623393032950034e+00
-1.006435016774571110e-02,4.959289301673385462e-03,-9.793883702046009887e+00
3.981029062690292705e-03,5.155690345530530285e-04,-9.794637545555090696e+00
-1.109055658398373258e-02,-4.700138439319270604e-03,-9.796667868625311471e+00
1.258606736682866406e-03,8.828563611587366897e-03,-9.796134098788071398e+00
-7.844188909442984664e-03,-3.873180902352873350e-03,-9.793672919154513323e+00
7.537131840011391908e-03,-8.287339947292543790e-04,-9.793648178062367649e+00
6.366387140991220913e-04,-7.381745485560290213e-03,-9.794958671901140335e+00
-9.672005214387149972e-04,-7.910165694350063809e-03,-9.794749392491622686e+00
5.286516342665752329e-03,1.536295352887185857e-04,-9.794873943837334451e+00
-2.673311312110315720e-03,-7.851737119486997679e-03,-9.792940762602206917e+00
-2.032065942035313471e-03,-6.587373013355477848e-03,-9.796835826740661446e+00
3.473176401619955736e-03,2.748087663182440139e-03,-9.788117951284792895e+00
-4.243578654744718098e-03,6.618405656878610481e-03,-9.792737126545890902e+00
-6.395978003515268018e-03,-4.494426331837288700e-03,-9.792178672102323844e+00
-1.983802018892069120e-03,-1.207935905284840189e-03,-9.789489574175728848e+00
-1.253359692032864937e-03,2.717303825959736276e-03,-9.800191902271091493e+00
-1.926951161640695067e-03,4.551430019188578216e-03,-9.793547565230825924e+00
-5.109423413212984752e-03,6.689441906893322555e-04,-9.801926433436833008e+00
-4.123167934177453774e-03,2.631433368969178857e-03,-9.794383335280125280e+00
4.374352159858812573e-03,4.309619422081624636e-03,-9.798638832985352209e+00
-2.289809636238943763e-03,2.751510912745553164e-03,-9.793296827425907125e+00
6.026741432811011595e-04,-2.739949575272846057e-03,-9.790942532966900202e+00
-3.590492117832829789e-04,2.296849310397917551e-03,-9.797946682711849320e+00
-1.420597096096662751e-03,2.247588192410485998e-03,-9.788156128237471165e+00
2.925299036513789083e-03,-5.863949197143461523e-03,-9.796226776571332451e+00
-5.082360604481261229e-03,-2.190916187929185452e-03,-9.796236173845036532e+00
7.267430176152850623e-04,-5.079786833830110190e-03,-9.798704374773990367e+00
2.644222696637091221e-03,-1.098579424933036550e-02,-9.792226304948909998e+00
3.109757374346534993e-03,5.090471208860667535e-03,-9.797727575051508708e+00
-5.784824918480361254e-03,1.728361191855071199e-03,-9.792548921396402761e+00
1.133835340268069501e-03,2.556316189630378558e-03,-9.792583676421216410e+00
3.881204492609872676e-03,-1.136405710169751185e-03,-9.795078668038755154e+00
5.620430338048080891e-03,6.567241391992682809e-03,-9.790528798609129169e+00
-1.783975437571501529e-03,-7.004356548195290154e-04,-9.788938513735846669e+00
-1.785118571332779298e-03,-4.931448442561570458e-03,-9.798343141862506656e+00
-9.050145369964468674e-04,-1.552538168676376911e-03,-9.786088991983451280e+00
-2.443461653693355159e-03,3.717926027130406298e-04,-9.789887075586589660e+00
2.306651000734108361e-04,-2.216337029813305552e-03,-9.799757214922246717e+00
2.997477925237212494e-03,-3.811577780746419793e-03,-9.799452414576117931e+00
1.449715718741943641e-03,-1.669282765821715085e-03,-9.792372723161935966e+00
-1.046758865981069556e-02,-1.234196434746176029e-03,-9.791953582494668851e+00
2.981014765740785163e-03,-1.030858548482498516e-03,-9.804125602381311921e+00
-3.975085005431810981e-03,1.800152221026726611e-03,-9.799771231561670959e+00
-3.233300255695367807e-03,-3.220936071798864361e-03,-9.787419560447842670e+00
2.027566717067906532e-03,6.840518672743219064e-03,-9.789502574357582532e+00
1.663546117038116950e-03,5.932335217245196827e-04,-9.799072734964722642e+00
2.998578063175948855e-05,2.915670600394550463e-03,-9.798733961982874163e+00
6.622602295579867009e-03,1.173529105906071478e-02,-9.796283842968156463e+00
-3.248676730905869937e-03,-1.378685728071109805e-02,-9.801256894695544730e+00
9.967364013384271380e-04,2.344807195937331432e-04,-9.792008618907468431e+00
-1.701581272409322500e-03,-8.777155657105713618e-03,-9.800922563124743192e+00
6.222642804265771620e-03,1.424195870340305183e-02,-9.797350732359666026e+00
-7.029605860334819196e-04,-7.372114550754269371e-03,-9.792695287668703230e+00
-6.694240311048043398e-04,-7.624745602393924286e-03,-9.798680995007558181e+00
-5.883787609965937266e-04,-1.387943154535506126e-03,-9.800054617320610006e+00
4.228341502715079895e-04,7.869624066785809932e-03,-9.791522550865316532e+00
-3.163315244553704421e-03,7.802845016084128046e-04,-9.797728020097348889e+00
5.839966571608397154e-03,-6.234620322233600659e-03,-9.801172527655060307e+00
-2.177115113250963595e-03,9.278813000744229669e-04,-9.792646078973572088e+00
6.868637536604209771e-04,-6.128523116192961155e-04,-9.798940221892127767e+00
-2.288798566536385821e-03,1.520769758537170516e-03,-9.799764497480538239e+00
-5.688173330928606060e-03,-4.733906464600000363e-03,-9.792254734595648102e+00
7.075323358931435470e-03,2.197664841427533766e-03,-9.797886506468460155e+00
-3.180137422840091047e-03,-9.849211287260085587e-03,-9.794728895778673561e+00
4.569301089861120720e-03,6.968646957994194605e-03,-9.802831242949062940e+00
-5.889912938272232230e-03,-4.014177014302520823e-03,-9.802946170158081785e+00
-5.491275038986321438e-03,8.530157922665138753e-03,-9.798488487690637072e+00
3.273661954944537917e-04,-2.720916425459895052e-03,-9.791628624208884801e+00
5.719511273160374568e-03,-1.093307014799447868e-03,-9.793662914801199548e+00
3.014324962472781679e-03,3.270437260581460226e-03,-9.804636853206487146e+00
7.678919938229776185e-04,-2.715330892607480725e-03,-9.798558366345664794e+00
-2.762172764133413901e-03,-1.857729466390512603e-03,-9.794431330559540072e+00
-3.830076206715913884e-03,-1.630033249296366452e-03,-9.793285817959901607e+00
-2.047884502045981426e-03,-5.318927602712045406e-03,-9.792609123164524476e+00
1.468934562418347002e-03,-7.844927254700293645e-03,-9.796432755915466473e+00
-2.098213852953007084e-03,5.455844017192043420e-04,-9.794883257920947273e+00
5.868435621909605382e-03,3.567636136171484142e-03,-9.799048008760490092e+00
-1.432307393134782175e-03,-5.670502451225681827e-03,-9.794687601327815685e+00
2.947012596902024925e-03,2.718208892564735616e-04,-9.799523411314703836e+00
-4.189141414295417809e-03,8.502733066345444929e-03,-9.799411669470364572e+00
-1.838436947236428767e-03,-2.868266191919274267e-03,-9.792797824141393548e+00
1.961664981893662847e-03,2.434263336610243030e-03,-9.801684712065267036e+00
3.843472420063441183e-03,-1.307621434340297192e-02,-9.793201639373247502e+00
5.998723714234984600e-03,5.627098298255165006e-03,-9.792212942916945551e+00
3.372571203593145370e-03,-3.631500271284409179e-03,-9.799802783098565229e+00
-4.776084753924829569e-03,-2.960862366307324620e-03,-9.805324569431276061e+00
1.063136061185628728e-03,-1.483631844583200915e-03,-9.789070514775850995e+00
-4.033360970454042370e-03,1.052348887719732184e-03,-9.790177720235693215e+00
-2.275713011487177050e-03,-8.890249483047478560e-04,-9.795246684677659132e+00
2.014709486095543861e-04,2.731911372869809309e-03,-9.792925818996053522e+00
-1.205617901522261330e-03,-4.682738256134667603e-04,-9.799369666061947370e+00
-9.215224525560511502e-04,4.470127256908850918e-03,-9.787757030728535312e+00
8.319717026738077809e-03,4.348324029107861286e-04,-9.798678216910843730e+00
9.617635402648806037e-03,3.634368025917612474e-03,-9.791264131160490436e+00
-5.603228887069547186e-03,-1.319526928533160982e-02,-9.791965379852118900e+00
-1.992339606552653679e-03,3.728604105302911736e-03,-9.793133230417286228e+00
-4.383086308558174250e-03,-3.456948987434160098e-03,-9.798449191086199050e+00
7.515726018414464098e-05,-1.659587416706047400e-03,-9.806459024280277603e+00
5.562157570019592157e-03,4.617079786888658027e-03,-9.798449977695643298e+00
5.672863218934728197e-03,-7.970533253326804110e-03,-9.794679317552800413e+00
1.255955018318121331e-03,-1.934843271676459000e-03,-9.792692946922340269e+00
-2.962031041760868587e-03,-7.772109300889886926e-03,-9.791245048653964389e+00
-7.907901454121936402e-03,-5.583494039651503045e-03,-9.804088616179091886e+00
4.957576826567233058e-03,-4.287483482787238058e-03,-9.794595302392277603e+00
4.831825701348517119e-03,-1.279905576756483520e-03,-9.792330420603612140e+00
-4.007827410911343410e-03,-8.023115379742033759e-03,-9.792613092469833802e+00
1.902255784948499043e-03,-8.071382724564535316e-03,-9.791869682485980775e+00
-4.027047123608979567e-03,1.505134997894321848e-03,-9.794659116588535497e+00
-8.160950600478788369e-03,-5.604328511444390312e-04,-9.799051847672842541e+00
4.120131605166913076e-03,1.156133808957304082e-02,-9.790014237298754196e+00
-1.623513638610182244e-04,2.706096554657707633e-03,-9.797703717701416792e+00
-1.628711565597264254e-03,1.461541483094331044e-03,-9.796938232170001370e+00
-4.936887977771711733e-03,6.949896911655000301e-03,-9.795581746944678869e+00
-1.274429786022632499e-03,-9.106059458974197305e-04,-9.789588578106945604e+00
4.876291708352304376e-03,-1.937061460852086648e-03,-9.805671877636054745e+00
3.424151917124528509e-03,2.018512578203100066e-03,-9.790354851491265720e+00
-6.226184638419605434e-03,-1.094708115377673180e-02,-9.798909817029153757e+00
2.166618824974937251e-03,1.099276951881670000e-03,-9.796916930072814722e+00
-2.779130016665547730e-03,-2.696336153857466396e-03,-9.792796991657063188e+00
1.109591040104632165e-02,-7.987645794834160110e-03,-9.799992144415037743e+00
1.140830076259246760e-03,-3.822016813416175690e-03,-9.801144511942441184e+00
-4.643999295401718061e-03,1.178193060301894676e-03,-9.796097751293583400e+00
-7.036529116783790672e-03,-7.469343765963828638e-04,-9.798228811580099062e+00
7.697487745388969550e-03,-1.083834579443127910e-03,-9.800871332993656537e+00
3.559067550766762018e-03,-7.599846444048502341e-04,-9.796319529530265413e+00
-6.736888123654705303e-03,8.625057891175569313e-03,-9.784575285256192245e+00
-2.947030338032072608e-03,4.954358158794153894e-03,-9.796975429252080758e+00
2.292002124530949803e-04,-9.454272991917939389e-04,-9.798351640350929870e+00
-1.837921095937799978e-03,1.008609492185454440e-03,-9.797943914501487939e+00
-1.109707707842373832e-02,-3.952245103950880953e-03,-9.797930901863100672e+00
7.327798490008592680e-03,-6.957594027139650007e-03,-9.794896040582017349e+00
1.485376454059666312e-02,2.430224155351054212e-04,-9.798300129014309690e+00
-3.598048207583230077e-03,2.439069607376525249e-03,-9.796271472247289225e+00
2.645354314957408613e-03,-1.085563624085961838e-04,-9.802229475090060262e+00
-7.584577714702180583e-03,7.872355618923446499e-03,-9.801925952737201797e+00
-7.790975874397807095e-03,1.869350600230148011e-03,-9.793912220254032519e+00
1.043787867233921841e-03,6.851768669679749423e-03,-9.803691238320677570e+00
-1.770397003345607371e-03,2.251428253482575404e-03,-9.799743720024640226e+00
6.606392793467094973e-03,-8.923960726738344729e-03,-9.793956662629119236e+00
-6.341674157857363735e-03,1.132460302067231969e-03,-9.790666204900153602e+00
-1.379198335250214191e-03,6.403942890324663094e-03,-9.789662130002829699e+00
2.173720186995498158e-03,-1.298683198708360225e-03,-9.791805755034111769e+00
3.026674865321691502e-03,-4.423390389179443147e-03,-9.799103078414473700e+00
2.075098921987552324e-03,-1.353539734584907964e-02,-9.796082449031397132e+00
-4.073611899689867297e-03,4.403482832910005085e-03,-9.793793227017479452e+00
-1.981766535665432406e-03,2.035357236406271520e-03,-9.793411254326230164e+00
2.872805132634677090e-03,-2.773961038073940403e-03,-9.799885982619784386e+00
-2.715688201971250878e-03,-1.256507411424767542e-03,-9.790397467633631834e+00
3.505359054369299419e-03,1.423471105096113607e-03,-9.798940440772115679e+00
-4.990718995409063226e-03,2.586420330676414501e-03,-9.800395703880797171e+00
-4.192452780296302556e-03,-4.091356352793941616e-03,-9.801298711824200538e+00
1.348667072717446569e-02,-1.087843629006395203e-02,-9.799458103520512608e+00
4.464213135173280417e-03,1.749378467064642822e-04,-9.790370672317395773e+00
4.878143249498577763e-03,-6.039699346339621848e-03,-9.799108529823788771e+00
6.653851092294490316e-03,3.820830201844285096e-03,-9.795442709093629574e+00
3.503078242231964269e-03,-1.316513533109150633e-03,-9.790923513676817791e+00
4.487504858408626097e-03,-5.707748326208697542e-03,-9.789979888747133430e+00
-8.576385892156729307e-03,2.375244352071595715e-03,-9.792479578306913623e+00
-2.753548026317993985e-03,6.591108092710536766e-04,-9.809443471666137171e+00
9.120488056691118325e-03,-6.862698389072625221e-03,-9.801016806425918659e+00
-9.240209010850244193e-04,-6.427550715067847573e-03,-9.793244846620606125e+00
-5.419655919583537575e-03,6.097469561286219218e-03,-9.793754672225645663e+00
4.356021815145368591e-03,5.112241115221837504e-04,-9.789725180634722079e+00
-3.534227240262869524e-03,9.069615319114694360e-03,-9.791917522092099091e+00
8.200760731299662617e-04,4.759636164185813631e-03,-9.800156038471266484e+00
6.789954830752581265e-04,6.643184028274876259e-03,-9.796897205839417921e+00
-3.731659075619330043e-04,-3.652506861113749559e-03,-9.795856450621657885e+00
-9.848786343089983505e-03,3.114601879772651259e-03,-9.797329897687975020e+00
1.008156747286175067e-03,-3.433415032499936327e-03,-9.804188812799075947e+00
-3.579116148582721021e-03,-5.221628252992497471e-03,-9.798771073990877767e+00
-2.817892556488988363e-03,-2.012635880937545165e-03,-9.796761879717365673e+00
-1.130159570470491877e-02,-9.322853927846737462e-04,-9.805212868609133992e+00
-1.145280855260294786e-02,2.729821184604746317e-03,-9.799609080727494259e+00
-1.094757606119106967e-03,-2.135193307144295314e-03,-9.796331145672349194e+00
-6.268008043560559066e-03,-8.995181064225296619e-03,-9.804155774741136753e+00
2.980987517164899060e-03,-4.447921195676596100e-03,-9.795128437091047857e+00
-7.351372671447235600e-03,-1.048004206889534967e-03,-9.791498354003470794e+00
1.187738831391204827e-02,-4.460574901640483765e-04,-9.793565032535562764e+00
-8.790546598729964689e-03,-1.778846112315491269e-03,-9.793020566574419661e+00
-6.638966148746331709e-04,1.100354071267605101e-03,-9.793203985583675220e+00
1.107169492856257620e-04,-2.741098312123294196e-03,-9.790756900621039094e+00
-6.944317325649094694e-03,1.030271566725974881e-03,-9.787866801280850737e+00
1.261284585568909437e-03,2.194380692601115897e-03,-9.797951527512886116e+00
-2.775061897087264390e-03,4.201140753364505237e-03,-9.802083964095119839e+00
-8.705804440670453183e-04,9.852853518502187324e-03,-9.792391079880358618e+00
-9.426054113273404228e-03,-2.806081705281104552e-03,-9.792948704668592796e+00
2.350780769671937092e-03,-1.826724241810297536e-03,-9.808916457423677571e+00
-1.644236820716787374e-03,6.415012530564959473e-03,-9.773229897389143161e+00
-6.507137390982417960e-03,1.636014091002599641e-03,-9.795639011824924580e+00
1.043089626240105774e-02,-2.570390568445426668e-03,-9.794039622890721830e+00
-8.834200929492250914e-03,1.157232242847961150e-03,-9.790705270189221210e+00
5.875112838558606276e-03,9.333077455101931571e-04,-9.796913803023628020e+00
4.273886324039495067e-03,6.737568008242459869e-03,-9.801201637960106794e+00
8.347488692064201216e-03,6.104682384978955996e-03,-9.785777994945926039e+00
-2.721574129373864094e-03,-9.110792091103540880e-03,-9.796156017147094275e+00
-7.538394585755627941e-04,-5.401633913988417371e-03,-9.795311401474112500e+00
3.774490011443646081e-03,-4.108037895783631446e-03,-9.789235191974357875e+00
2.930933759968428615e-03,8.425528267981822333e-03,-9.797681779601081331e+00
2.739286056608091543e-03,1.651032661552333074e-03,-9.790737844724183958e+00
-7.842156634623708919e-03,-1.598318395680066450e-03,-9.804696118153986006e+00
-1.150819152541786988e-02,-3.745903279149864762e-03,-9.802824150078134124e+00
3.015611990592086187e-04,-3.421015454904983381e-03,-9.791871884984042040e+00
-6.771322410237303087e-03,-6.529185509597482985e-03,-9.800576837216111059e+00
-9.684900061932547391e-03,2.753040014250855705e-03,-9.790970600678713609e+00
3.220760823599984248e-03,-4.352062293769038033e-03,-9.804693236622060937e+00
-1.003946465863627020e-02,4.875083082564473161e-03,-9.794544557463783718e+00
-9.311080109117820039e-03,6.438571938734262770e-03,-9.802174788529242733e+00
-5.383214296694966219e-03,1.013457708961137353e-03,-9.789528214490534452e+00
2.302332539860103052e-03,-1.078347745938017938e-02,-9.799957304988675233e+00
2.446344779301111525e-04,-1.653633643184870220e-03,-9.805895854173988013e+00
3.673441589684287890e-03,3.546579534394822888e-03,-9.793153140028691084e+00
5.071597772233437523e-03,-8.370913876826446528e-04,-9.790634844527493996e+00
1.689968749078775705e-04,4.014042330230161576e-03,-9.792473884101143611e+00
-1.236654801728829210e-02,2.254780411962038766e-03,-9.798105305804723386e+00
1.883365664071677114e-03,7.730861868017135062e-04,-9.795478074497991017e+00
-4.783586412094762222e-03,4.784423788075162741e-03,-9.804631801587976980e+00
-7.123335884867747388e-03,-5.140789054011702872e-03,-9.801792911780927042e+00
-2.439294893362987590e-03,-6.844893049729559344e-03,-9.793245087347145272e+00
8.347422658134965104e-03,1.075966217700771027e-02,-9.800947670725514982e+00
1.684114592369911814e-03,8.156811446101542781e-03,-9.803446706610559502e+00
-1.208364654187995624e-03,4.631940093911086562e-03,-9.786111452449219428e+00
1.131149950957373741e-03,1.842255440865377949e-03,-9.790971404231815001e+00
9.077912274757982038e-05,-7.912887221073250377e-03,-9.792086370354935454e+00
-2.606906970669258927e-03,6.649793075031188924e-05,-9.799382759636991125e+00
-2.109328918129791102e-03,-3.675514104946951254e-04,-9.796071036478567251e+00
-5.643286570447788794e-03,-5.767791536348030636e-03,-9.787927430377353133e+00
2.375451792876502946e-04,6.407454056825223274e-03,-9.797251844176949831e+00
-5.034307504930798580e-03,3.815922199935287747e-03,-9.794404015488728632e+00
-5.203862010060525834e-04,-1.527081061343849282e-03,-9.791544126496036782e+00
-4.514055215437507568e-03,-5.760196558037604386e-03,-9.792072276313126267e+00
-2.345808771248386777e-03,-1.023488821915795842e-02,-9.793370483734070930e+00
-3.671010328139576000e-03,2.495422568081890301e-03,-9.802480947156322344e+00
1.578445671918549814e-03,-2.357100200385044055e-03,-9.798163203648282860e+00
-3.669910950773322238e-03,-1.784637314185786704e-03,-9.803959143585993630e+00
-8.604900143229059217e-03,-3.545093346863962061e-03,-9.798009149887473512e+00
-1.610663803842661513e-03,-1.988835360236672085e-03,-9.796796119990084151e+00
-1.733122884059842719e-04,-2.785715181663337824e-03,-9.787910240732246692e+00
2.984698269530743683e-03,4.744808354497158723e-03,-9.796134156459723741e+00
6.146220442710925193e-03,4.803980162654099620e-03,-9.798172760426425043e+00
3.061481072788281490e-03,-1.656801934380692674e-03,-9.796624657111344447e+00
5.198120030338979243e-03,-6.989318606118113605e-03,-9.796886542236180162e+00
7.791888091587669159e-03,-7.523246460933415494e-03,-9.791081946553431337e+00
1.276833674482806416e-04,1.190954743220898164e-03,-9.793030673827789911e+00
6.016079136857281932e-04,-1.425663503330350463e-03,-9.789312262411966614e+00
-3.745929992504478181e-03,1.082459520315383252e-04,-9.801300131860381626e+00
6.038389645612257141e-03,3.448249445211167864e-03,-9.792303097530558276e+00
-3.559043462663938426e-03,-7.392104432017394984e-03,-9.794120377771635688e+00
2.974446262695944372e-03,-1.339386440599993041e-03,-9.797901093176855980e+00
8.754587516737171587e-03,-6.856714975317682384e-03,-9.792670496742887920e+00
5.692104370684611392e-03,1.079089565191993557e-03,-9.795369251361375262e+00
-2.315077798253919691e-04,-3.101730565129142726e-03,-9.791409233167527759e+00
8.673290801804948991e-03,-2.000289841886151217e-03,-9.802749755447999647e+00
9.190603190557117275e-03,4.848959920386563746e-03,-9.796836490266802144e+00
-4.034777649151131420e-04,-2.005123056425352386e-03,-9.801259324544666640e+00
-4.013412347793227433e-03,-5.061682382858595595e-04,-9.796393522959533584e+00
7.711632762988807500e-04,8.054384196034757373e-03,-9.794992596314495259e+00
4.632928278646616764e-03,-1.388750319875248478e-03,-9.799056598380307292e+00
-2.166514709910284664e-03,3.431638018228375282e-03,-9.796158538038088892e+00
9.886621372053613997e-05,-8.220072111851349506e-03,-9.787845947403047475e+00
-3.526156883337315529e-03,1.240817163307067483e-02,-9.793443928653854158e+00
-5.556497669947412302e-03,-3.981086277561119921e-03,-9.793562023548547657e+00
-1.249024558587700021e-02,-1.229500370747303208e-02,-9.800152851032907009e+00
3.768196673414691330e-03,3.126399374005976554e-03,-9.793858593204531005e+00
-4.233491338098673874e-03,8.327388224126654973e-04,-9.798249004224695469e+00
-1.756966146620120121e-03,-4.947574086865805937e-03,-9.793692751676166708e+00
1.623579423253481086e-03,-3.419689818688302976e-03,-9.799611105020096247e+00
-8.463398184287112928e-04,-4.355108853845737933e-03,-9.802872210237264738e+00
-8.432959687434482890e-04,1.314221760559398412e-03,-9.802147612088258910e+00
-1.501540258227580804e-03,2.150728940011978167e-03,-9.787765711110020916e+00
4.778751556479831318e-03,6.764703254797129958e-03,-9.799282930438756978e+00
-5.112633998938633309e-05,3.668536614993475869e-03,-9.797740849749240866e+00
-4.285746026040425892e-03,-5.893940752447416297e-03,-9.800913096524189072e+00
-2.634313216489900765e-03,-4.321463269006254118e-03,-9.782233851165955230e+00
2.871597280635882626e-03,1.345764932124398445e-03,-9.795625588345551193e+00
6.611629972573624878e-03,-3.809739509798566563e-03,-9.800610011891421891e+00
-1.110305642876273065e-03,-8.965077746085100066e-03,-9.799847484149882604e+00
-3.745358465234396427e-03,-2.476269155459044202e-03,-9.794654014725951541e+00
-1.700165380722285305e-03,-1.528533549147788762e-03,-9.792202615029511392e+00
1.683727591834175514e-03,-1.025753226672987363e-03,-9.785485975032809591e+00
-4.416384312548731449e-03,-7.724984504442734823e-03,-9.796802197984234795e+00
-3.184352719951133101e-03,-1.124325505447029520e-02,-9.795409989163044173e+00
-2.829998907989743524e-03,7.020253000234122354e-03,-9.795577708453748755e+00
1.129527321239885782e-03,3.644839149871558718e-03,-9.794213440047350616e+00
3.198676568515559406e-03,8.680927399433810421e-03,-9.798496698935554861e+00
-5.084693956236606763e-03,9.704410243700022087e-03,-9.791612181624717692e+00
1.000180751196078598e-02,-4.443478985937129519e-03,-9.796797990984620341e+00
3.248241034338484115e-03,-9.913188968790020289e-03,-9.792671314827353868e+00
5.353901212431544029e-03,-2.262899956903591161e-03,-9.801133157544652974e+00
1.498534061971046718e-03,3.419657863605022555e-03,-9.793696247604877669e+00
3.038846489329307538e-04,1.260569298791736764e-02,-9.796097824530672682e+00
-1.753124039438635519e-03,2.301613341128081608e-03,-9.800030529771671439e+00
8.256327668782431281e-03,-5.045823109950015734e-03,-9.789616219237595729e+00
1.078154161278608528e-03,1.923962829603412857e-03,-9.801544153755802569e+00
3.407677743447764737e-03,2.948495985877317479e-03,-9.792540950444887926e+00
-1.909797673008667863e-03,2.971404581149075450e-03,-9.785564145541842507e+00
-1.156988823999896381e-02,4.789988851649679830e-03,-9.801222429558364979e+00
5.309239066947969189e-03,-8.049888680896278431e-03,-9.795266290468386927e+00
-4.651328925058717707e-03,-2.709176575652251766e-03,-9.797415284409584757e+00
-3.665165686951546604e-03,-8.883654070014086052e-03,-9.789027355982996781e+00
-2.459764025139645274e-03,-5.081969785964942418e-04,-9.798351438197013152e+00
-3.738269881838595429e-03,4.086756758692574459e-03,-9.801034541289004309e+00
2.307794297733420114e-03,4.880209742527527247e-03,-9.793779302586978375e+00
4.788424274683501097e-03,-2.555848906053682489e-03,-9.792702149765469599e+00
-5.592969603226102468e-03,-2.886735629790236754e-04,-9.790977412579414008e+00
2.410216684667253412e-04,-5.841643884520258349e-04,-9.800037018202246486e+00
-2.552129797419094501e-03,4.959410964120713854e-03,-9.802058602130244935e+00
1.306330027574281478e-03,2.681809138151182610e-03,-9.795588968753872194e+00
7.966693211298310831e-03,-1.747649545154955023e-04,-9.796092057314348622e+00
-3.153386051087123457e-04,-8.659277929609290533e-03,-9.796235320583351225e+00
4.270158748704613308e-04,-1.353674696498298816e-02,-9.802284635468954122e+00
-5.099192649725766899e-03,3.993752119096330606e-03,-9.796302949106893365e+00
2.153359475706539787e-03,-3.783828775152920515e-03,-9.797477612346259690e+00
-4.570581616165678802e-04,-3.038323270020410870e-03,-9.793797036139221035e+00
-2.448154037556304116e-03,4.535570153992966869e-03,-9.800335694801930231e+00
3.073254236213531464e-03,-1.198660346844991360e-04,-9.798561971765867185e+00
6.914490086630054391e-05,1.072509733370596808e-03,-9.796245495258897762e+00
-6.912829086233310966e-03,1.245196970597709256e-04,-9.795506466740965479e+00
7.178429655877742368e-04,-5.740471597291330573e-03,-9.793507423618182273e+00
-4.638189121581136679e-03,7.592327627530967571e-03,-9.785962850097581267e+00
1.004897591501938310e-02,-2.195794127476813004e-03,-9.799435681067286907e+00
-6.248841065515223225e-03,2.281102803119400106e-04,-9.802513179931157339e+00
1.327698336775081766e-03,-1.204793152326141294e-03,-9.792731149203810048e+00
6.998001999253210779e-03,2.204196256482568537e-03,-9.788209400979214436e+00
-3.454165534789679806e-04,9.118857861786349925e-03,-9.787740281474624382e+00
-5.228892708690483643e-03,-3.531021216452624126e-03,-9.798034848668018881e+00
-3.025616477813811156e-03,5.403312117929198917e-03,-9.803879505539672579e+00
2.378180353716027526e-03,3.769014927867804510e-03,-9.796282394423215578e+00
3.050788950171958933e-03,-3.976367576842049570e-03,-9.802022372698827368e+00
7.246651016676509786e-03,5.790077309571989815e-03,-9.802221697306006121e+00
