gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200075969215804150e+01,1.200059911513089759e+02,1.681524038048337673e+02,7.618953986861739386e-03,-1.003131045842777525e+01,3.167874950440982551e-02
3.200073106159322833e+01,1.200059314487876776e+02,1.691026893493701664e+02,-2.310721385995821373e-02,-1.000644167364230341e+01,-1.155449876497876682e-03
3.200068286070840884e+01,1.200059998760259958e+02,1.761360270238950534e+02,4.822625271146417647e-02,-1.000358329851601979e+01,3.004666351670339311e-02
3.200061113503240051e+01,1.200059827174132465e+02,1.765288842016060471e+02,-1.446767394752703217e-01,-9.991720760455926609e+00,5.565419423798879939e-02
3.200070690237016890e+01,1.200059924284011146e+02,1.688307124704216733e+02,5.914199021295698036e-03,-9.996969754513584050e+00,1.906902843718290969e-02
3.200058804642188193e+01,1.200059608546442291e+02,1.746454712166301988e+02,-2.823547792462138134e-02,-1.000058811111938439e+01,-1.457779972859913065e-01
3.200072066977676144e+01,1.200059533435864836e+02,1.791274658169522809e+02,9.340190405959335543e-03,-1.003421727996665602e+01,2.386062944042085035e-02
3.200064030374846880e+01,1.200059639614549383e+02,1.762632183882458605e+02,-9.991739678102658229e-02,-1.000319843387494068e+01,-8.603114865406602963e-04
3.200074773153039587e+01,1.200058722052221327e+02,1.650038433088725753e+02,-6.465063638581278194e-02,-1.003690138371238305e+01,-5.177127974571464619e-02
3.200061539728834958e+01,1.200059671397708030e+02,1.664663431041253148e+02,1.194950324201405484e-02,-9.993610548705538221e+00,3.106007887308363455e-02
3.200075279274030038e+01,1.200059152428670188e+02,1.813402905295766914e+02,-2.229064101545921717e-02,-1.003769099350536109e+01,-1.132466830523761424e-02
3.200061278582326452e+01,1.200059114275067884e+02,1.808353858742371472e+02,-1.602990146555376832e-02,-9.995978557129969744e+00,-5.435710476982946737e-02
3.200065748573963731e+01,1.200059562518900691e+02,1.729583376210809718e+02,3.982355550988583848e-02,-9.965969185315376677e+00,1.986318035458059170e-02
3.200069350849083349e+01,1.200058463229320722e+02,1.761608650810173913e+02,-1.302728954792386346e-02,-1.000576701426500570e+01,-6.562460285075244482e-02
3.200068634058938244e+01,1.200059460761265484e+02,1.714635299281882510e+02,5.137716407992819201e-02,-9.966853539994147582e+00,7.349258714136340520e-02
3.200066862165768811e+01,1.200059088848564812e+02,1.684078168983692478e+02,3.970428155072819321e-02,-1.003122325330553544e+01,-3.388462030750408888e-02
3.200070153631557446e+01,1.200057722623404572e+02,1.743176063612543203e+02,-9.361971223148126894e-03,-1.007158080057432414e+01,7.309397627427438593e-02
3.200069906711133427e+01,1.200058002480016910e+02,1.698312752721606387e+02,6.604959819657493791e-02,-1.002774373656851026e+01,-3.205942961180197753e-02
3.200075699831133136e+01,1.200059036581224348e+02,1.784418434853963049e+02,-9.224024687037243875e-03,-1.008844910285557539e+01,-3.236202038808939224e-02
3.200067903299346028e+01,1.200058221034372252e+02,1.726630785164438464e+02,-3.247582022951442382e-02,-1.000120070925815519e+01,-7.980635862096877031e-02
3.200071395165435462e+01,1.200058659012785967e+02,1.831637240605661816e+02,-4.362942583270318364e-02,-1.005782911129787749e+01,-8.974214907560150445e-02
3.200066771448607028e+01,1.200057411696496104e+02,1.815725774608135907e+02,-5.222174776932063389e-02,-1.007759503584223637e+01,2.784520160479226833e-02
3.200069898933304557e+01,1.200057766667294032e+02,1.645096649392343693e+02,6.575643065193681469e-02,-9.991267806175644139e+00,-5.245459674261834793e-03
3.200072163888838617e+01,1.200057787216282037e+02,1.815307282533602802e+02,2.361863549702756387e-02,-1.008566098324337723e+01,5.190375757627129633e-02
3.200067929644846032e+01,1.200057388261629256e+02,1.637185239050997154e+02,1.170656750152033500e-02,-1.002933536051899033e+01,-1.798889591639860064e-02
3.200066299392889135e+01,1.200056850478731008e+02,1.758577936720235186e+02,2.446247999363172776e-02,-9.998808626896629193e+00,3.746215977792748120e-02
3.200069950839733224e+01,1.200058021444270935e+02,1.760409402262860681e+02,6.777111101537208748e-02,-1.001505543231507112e+01,-8.319164390812179566e-02
3.200065367056438248e+01,1.200057619155714121e+02,1.782154826832662593e+02,5.768203691146681078e-02,-1.004347756989499985e+01,-1.010608531019556722e-01
3.200070051162973073e+01,1.200057634027959068e+02,1.767564885233863095e+02,-3.110613601591683680e-02,-1.003071066083540508e+01,-3.774435664745882935e-02
3.200071658355708593e+01,1.200056615829981013e+02,1.823410936936023177e+02,-3.122323951036498450e-04,-9.943940849999790998e+00,5.736428724865461765e-02
3.200066329702697487e+01,1.200056560037762949e+02,1.663837321432373528e+02,-4.096301485993474045e-02,-1.001382108325005937e+01,-2.869835385363115471e-02
3.200062505696408266e+01,1.200057972717804233e+02,1.714906291159973932e+02,-5.598397630195452168e-02,-1.002477548552323583e+01,-1.404600951564622877e-02
3.200066612224590301e+01,1.200056947562566592e+02,1.635674370853743369e+02,-7.065978702651440346e-02,-9.967508202243983817e+00,-4.242731235587745425e-02
3.200074465363015719e+01,1.200057597488239054e+02,1.814747843664910647e+02,6.949236811319435547e-02,-9.957515544805799479e+00,9.699982594543641104e-03
3.200065020857974929e+01,1.200057484520515771e+02,1.744323664629579298e+02,-3.239535553859849981e-02,-1.002389352634958719e+01,-5.325750245463046345e-03
3.200073490701954171e+01,1.200056104679621143e+02,1.689541045488300597e+02,1.345268795476946451e-02,-9.969089708524091265e+00,-7.445322391202069314e-04
3.200070138372331030e+01,1.200056650818623893e+02,1.769253141888036396e+02,-9.770243665967653923e-03,-9.985085429534244383e+00,-5.909993721011636003e-02
3.200072644093614116e+01,1.200056964054933388e+02,1.758535187468154390e+02,1.311034527120310059e-02,-9.990019633776610064e+00,1.504981734227086795e-02
3.200061729929569765e+01,1.200055666626764719e+02,1.651962082353163339e+02,1.269635405093464363e-02,-1.001568567145112709e+01,8.475049174403444935e-03
3.200067929424967161e+01,1.200055673073672722e+02,1.682813538174533790e+02,-2.853811102291933799e-02,-9.918913658484814988e+00,1.060847913847939861e-02
3.200069217041769321e+01,1.200055622146559955e+02,1.891554699399741821e+02,-1.128908428424297838e-01,-1.001399689174316521e+01,-6.831360335820718666e-02
3.200059405780071131e+01,1.200054405730649449e+02,1.734514147011864793e+02,-6.308569442864011070e-03,-1.005602635102079923e+01,-4.261426228578001768e-02
3.200061649620030124e+01,1.200056336795434646e+02,1.706522883677331208e+02,7.087554318457120472e-02,-1.007028534569165146e+01,-2.525119922419344701e-02
3.200069996497202851e+01,1.200054969103785254e+02,1.671327587943847561e+02,2.676253296301672399e-02,-1.001954752117915248e+01,-5.854850806640958874e-03
3.200071979500067698e+01,1.200055678503565986e+02,1.743365605360973802e+02,-8.925042770571829653e-02,-1.008834354847545001e+01,-2.337100700611274839e-02
3.200070828725922212e+01,1.200055023987464580e+02,1.937888136619189368e+02,-1.185153081456292584e-01,-1.001448087681042232e+01,3.870170151646347423e-02
3.200056285888954477e+01,1.200056496396614136e+02,1.738123375210125516e+02,8.053053026313963803e-02,-1.003005033473216834e+01,-1.291251340682849106e-04
3.200069165451630226e+01,1.200055899919778852e+02,1.779388601126929075e+02,6.998704130386459998e-02,-1.003606758847029568e+01,-2.618016553741259536e-02
3.200070799178689640e+01,1.200054913619093071e+02,1.787400503859823289e+02,-4.098606597191066861e-03,-1.008194799005038433e+01,-3.736056118555160233e-02
3.200069577544621069e+01,1.200054718948935317e+02,1.756009408889227075e+02,-9.892838162646638497e-03,-9.971797637715244633e+00,6.251857293062706988e-02
3.200064490085203772e+01,1.200055124093245382e+02,1.709366839809885334e+02,1.774611202771438079e-02,-9.952175856207817972e+00,-2.381180772398681922e-02
3.200075586724022259e+01,1.200055163150606745e+02,1.700854406655393234e+02,-3.629223481010616925e-02,-1.001058673099708507e+01,2.991023853227295012e-03
3.200065812547480704e+01,1.200054766611137183e+02,1.641231713860114212e+02,-2.077570545977990360e-02,-1.000586147427500805e+01,5.376630174400194584e-02
3.200071312776817223e+01,1.200055032439540810e+02,1.729325626430313321e+02,-2.567975721566385927e-02,-9.994729163804668914e+00,7.019228959770397458e-02
3.200074411945099229e+01,1.200054445996106836e+02,1.615379453726682186e+02,2.974195087016635874e-02,-1.004586132675939680e+01,-9.322012152540538540e-03
3.200058875851868123e+01,1.200053884078182023e+02,1.601399178514807886e+02,-2.824111858949003573e-02,-9.977656693800692977e+00,2.237701617500095427e-02
3.200073256548437683e+01,1.200054618355282372e+02,1.725733554808281554e+02,9.230772679678028725e-02,-1.000433125008864543e+01,5.167120030407863773e-02
3.200071042763954665e+01,1.200053911328932514e+02,1.671608502650247203e+02,4.940850493119854081e-02,-9.968171150406558212e+00,-7.042200152532866742e-02
3.200070576951470258e+01,1.200055152811317072e+02,1.613753744459063455e+02,-4.627104148175146398e-02,-1.004582764087791347e+01,9.217655227777247096e-04
3.200071949742633848e+01,1.200054267940115835e+02,1.724060965301575266e+02,-6.357761206377356145e-02,-1.000541281487939216e+01,3.903874458764173411e-02
3.200068969938321572e+01,1.200052679814755123e+02,1.699295499860025132e+02,-9.646232240085690288e-03,-9.997189689932330481e+00,1.605876852652340370e-01
3.200065349746353149e+01,1.200053673327664967e+02,1.784246723267261530e+02,3.511600470220264253e-02,-9.966600601844923801e+00,1.127113825273346470e-01
3.200069259251646514e+01,1.200053584983319297e+02,1.768535970952079310e+02,4.257290079297298274e-02,-9.982503126292456841e+00,-9.209290634324112518e-03
3.200069293393185887e+01,1.200054018394213529e+02,1.663584015987356679e+02,4.890706592017336762e-02,-1.000348032042795765e+01,7.532360827095735747e-03
3.200070714352934687e+01,1.200053114831726617e+02,1.702288857565795297e+02,8.023161963133905450e-02,-1.002372070606359955e+01,-3.443486791942005493e-02
3.200067319800052701e+01,1.200053388166538042e+02,1.676753278838676806e+02,-2.979640931850895125e-02,-1.008543980357892700e+01,-5.269838386190275198e-02
3.200065653245317776e+01,1.200053208903838708e+02,1.827875266006666664e+02,-5.381552723836217911e-02,-1.002476466277544453e+01,1.642798698942631854e-03
3.200059776598673977e+01,1.200052916229739424e+02,1.708076554888238263e+02,3.769090006216187227e-02,-1.000051990764670862e+01,2.227087211779234938e-02
3.200067073912573790e+01,1.200053508840905607e+02,1.886631919285054266e+02,-2.651604144488220460e-02,-9.979879343370754441e+00,2.846060666425163574e-02
3.200070545694158852e+01,1.200052785061290450e+02,1.773438351571123803e+02,2.668874795201231498e-02,-9.916028566657679733e+00,6.656692012234498301e-02
3.200071991337159005e+01,1.200053090371164046e+02,1.712726055152177764e+02,4.402969919097402679e-02,-9.903963139411670724e+00,-1.993369244584799679e-02
3.200079591325508943e+01,1.200052397967502458e+02,1.741420567179854970e+02,-6.872993655202103147e-02,-9.947745683013094364e+00,2.042249236224420728e-02
3.200066282883975788e+01,1.200052393110565419e+02,1.815291131153881281e+02,4.348510842877319465e-04,-9.991981227547963584e+00,-3.953611213153884751e-02
3.200063796449302345e+01,1.200052198087365269e+02,1.626356164748341939e+02,-2.277718802885024714e-03,-1.005410793477963161e+01,3.915694973938705498e-02
3.200071447950698200e+01,1.200052996099342550e+02,1.743032549649192049e+02,8.830020085730995449e-02,-9.930765448146788188e+00,2.657054066210832663e-02
3.200069712781393605e+01,1.200052290893840734e+02,1.595837718778806504e+02,-4.926578231203210256e-02,-9.962742880275504476e+00,3.170504585729287672e-02
3.200067145606227115e+01,1.200052328417563814e+02,1.689200318797125533e+02,-2.172308391829871899e-02,-9.999338188835068308e+00,8.870237422979534991e-02
3.200067878307513780e+01,1.200051821648500550e+02,1.741193021644963039e+02,-3.892456048262714352e-02,-9.980662548069567208e+00,1.433449249131875033e-02
3.200071646699419858e+01,1.200051435098632737e+02,1.755877806246113551e+02,-1.436501920899875898e-02,-9.902286578604334366e+00,-1.007015755178871930e-01
3.200065671237519638e+01,1.200052363530226671e+02,1.719459236041738279e+02,-2.705639036060197844e-02,-9.982767633328768042e+00,9.077988998851214963e-02
3.200062529317891347e+01,1.200051844983586022e+02,1.731372411755439487e+02,-2.369616520486176811e-02,-1.006076351965111648e+01,7.872467628845629395e-02
3.200066820630603814e+01,1.200052048247493133e+02,1.755834589068879836e+02,-3.166809424487544017e-02,-1.002699208262922248e+01,-2.072305254698117438e-02
3.200067489645515195e+01,1.200051550304790169e+02,1.656850095850202536e+02,-1.030532638390905392e-01,-9.896845369404500659e+00,4.223121331336228412e-02
3.200070182792298823e+01,1.200051708832108801e+02,1.821702027206081596e+02,9.549146065885170259e-03,-9.982067527541662599e+00,-1.996454446596760551e-02
3.200068710016137885e+01,1.200050984805686056e+02,1.807472295294767264e+02,3.120379804976279592e-02,-1.003168493346173307e+01,3.932855189249090389e-02
3.200072515981106136e+01,1.200051193452196259e+02,1.810275593656534738e+02,1.702347978729846015e-02,-9.946186300300665195e+00,3.721999298530022371e-02
3.200070069487309610e+01,1.200051852998215054e+02,1.764307115042134910e+02,3.965727245727587637e-04,-9.975150479265192160e+00,4.368369526392539698e-02
3.200070509710513988e+01,1.200050592007572874e+02,1.646970242343282962e+02,-4.140801825677779130e-02,-9.965222979047352325e+00,-2.950490638017658554e-02
3.200058816699533537e+01,1.200051202737350025e+02,1.729817178034995209e+02,-2.401979468159858369e-02,-1.002248551227959439e+01,3.310117604631569038e-02
3.200065481570458559e+01,1.200051547445403628e+02,1.774152358448612574e+02,2.741274986578044227e-03,-1.004860414919394884e+01,5.443138668259030200e-02
3.200067266284390399e+01,1.200050937952457417e+02,1.876218659708250982e+02,-1.105161747873762007e-01,-9.941023908134578591e+00,1.791673833193943577e-02
3.200069184150714108e+01,1.200050341899622453e+02,1.737690483054004460e+02,-7.557631109208381992e-02,-1.009192400530578304e+01,-5.597515547833144256e-03
3.200065599256525672e+01,1.200050807474735848e+02,1.659070938993060622e+02,1.884026975890330455e-02,-9.947494337249073837e+00,-1.285081555071757031e-02
3.200066667557025113e+01,1.200050513823102989e+02,1.699481320834608198e+02,8.836833362928674107e-02,-9.937752554987778097e+00,-2.210018971635555052e-02
3.200070325562960960e+01,1.200049948466969738e+02,1.767853701753352311e+02,1.736547770033431901e-02,-9.915383952932794287e+00,2.276883187963031629e-02
3.200069943234331760e+01,1.200050609658660647e+02,1.590082821185913247e+02,-1.825443527975995767e-02,-9.955256349231955681e+00,-1.310802461327078249e-02
3.200065050693969226e+01,1.200050063721689497e+02,1.780491214613923887e+02,3.173563675873093508e-03,-9.944027928125738214e+00,2.225272706164001593e-02
3.200062300256612247e+01,1.200050379661841049e+02,1.701316627211170385e+02,2.735343261606994203e-02,-1.001169573182340855e+01,6.743381060529202164e-02
3.200075119390599809e+01,1.200049872876316783e+02,1.679154584193823325e+02,-9.869224385428730650e-02,-9.931901742973431979e+00,-3.977866733637224622e-02
3.200071742600982816e+01,1.200049534646895779e+02,1.873394671895273120e+02,-4.064534184171277736e-02,-9.974236582618349445e+00,6.809216815117069554e-02
3.200071696489097661e+01,1.200050078298992560e+02,1.781798285933531361e+02,-1.111440423432863943e-02,-9.978009069582375545e+00,-3.662476847378049599e-02
3.200073070961575183e+01,1.200049658043405998e+02,1.730367705132331366e+02,-1.946480703835943779e-02,-9.971048092336168622e+00,1.966870747730078625e-02
3.200068434794096817e+01,1.200050251568945328e+02,1.746404049378959940e+02,2.783513454669267820e-02,-1.005409029001693888e+01,1.369754595837629346e-02
3.200068311368625018e+01,1.200049608908350081e+02,1.685748923340789247e+02,-1.128813051117202697e-03,-1.001087587423073799e+01,-2.036294398213532933e-02
3.200066843807417882e+01,1.200048987242411016e+02,1.677695214786257907e+02,4.285647565649901292e-02,-9.966858624586940607e+00,-3.281420860916997584e-02
3.200074963665951344e+01,1.200048881173854483e+02,1.751081824714177060e+02,2.108699202414317589e-02,-9.962007400438366744e+00,-1.182393254864381460e-01
3.200068198066753666e+01,1.200049731201526413e+02,1.744653643042706221e+02,1.093374431541990419e-02,-9.995327450079226850e+00,2.849205978619227808e-03
3.200074161082192603e+01,1.200049763726901659e+02,1.659709239482398857e+02,7.256308938974550399e-03,-9.996866989848433249e+00,-2.349561568622654181e-02
3.200064691441985332e+01,1.200049419566077660e+02,1.567549056885623031e+02,4.607804554344214348e-02,-9.840510939580228822e+00,1.293199643920252273e-02
3.200071771837216517e+01,1.200048514068643044e+02,1.729609019705987691e+02,7.570561717190294956e-03,-1.002215419478586789e+01,8.221732920863573935e-02
3.200065675919857000e+01,1.200048961436852863e+02,1.683346775692298820e+02,-4.263828526181173695e-02,-1.008356686750211217e+01,4.819099649461641016e-03
3.200073216465664672e+01,1.200048629310745838e+02,1.696702696225533487e+02,1.208178857250400418e-01,-9.937837771407199483e+00,-2.624240596870564685e-02
3.200072953523565644e+01,1.200047709962700253e+02,1.712516552818445348e+02,-3.212899344412695202e-02,-9.922130081315817307e+00,-2.641769618457499164e-02
3.200066541561076860e+01,1.200048338409022648e+02,1.763411530651971759e+02,1.071425258613243822e-02,-9.947881912966394680e+00,-2.435994779322910378e-02
3.200066817949517173e+01,1.200047258185756931e+02,1.813180455876116071e+02,-4.988624916605870208e-02,-9.971467156004560906e+00,4.966813716810946494e-02
3.200078951031890284e+01,1.200047823894358316e+02,1.749966684743885992e+02,-2.071962952862888355e-02,-9.905001223821265910e+00,2.917680559663514070e-02
3.200073667385298393e+01,1.200047969491123467e+02,1.776464605955731315e+02,-1.010867171057651809e-01,-1.005858125218601273e+01,-7.259487573645610411e-03
3.200061362243143037e+01,1.200047489146487862e+02,1.705430416394473525e+02,-3.452012971136042552e-02,-9.961333430404742728e+00,-5.575192879886832487e-02
3.200064973786532363e+01,1.200047994408655683e+02,1.747566665064691733e+02,1.162066140751552429e-01,-9.983680919563198586e+00,6.642430472230867466e-02
3.200064089579626625e+01,1.200047110174525926e+02,1.809954268691019479e+02,1.197320591775510173e-01,-9.968034973155226908e+00,8.286663046724941639e-02
3.200062125639022526e+01,1.200047482816800652e+02,1.808611826504224211e+02,-1.134703144828205258e-02,-1.000765149121309427e+01,7.796596728284527558e-03
3.200071865597366383e+01,1.200047469642003648e+02,1.790589195092252908e+02,1.764902644915594399e-01,-9.886131444826714798e+00,4.426379031721581342e-02
3.200065248311965860e+01,1.200048252056414242e+02,1.563087495405939080e+02,1.518610967087379547e-02,-9.895567253732009405e+00,-7.675386456518661082e-02
3.200065304817965739e+01,1.200047307592253389e+02,1.737199963368170188e+02,-2.659130156607344714e-03,-1.001461576687350252e+01,-1.406239529148340349e-02
3.200067544605341396e+01,1.200047384724149850e+02,1.871135761980499126e+02,-1.078617216319477335e-03,-9.953467995260243839e+00,-5.075217665300706116e-02
3.200065692516790250e+01,1.200048425724999532e+02,1.719166425571663979e+02,2.246422391760301979e-02,-9.869567629232827599e+00,-1.218435245652523848e-02
3.200080846856570815e+01,1.200047172820443251e+02,1.750472522876751498e+02,-1.359963114568426244e-02,-1.007758822180839786e+01,6.206990844244682226e-02
3.200070888090778709e+01,1.200046536543901681e+02,1.682145455813216870e+02,4.590782947650472179e-02,-1.002980007885839697e+01,2.259406250696855203e-02
3.200068123883786342e+01,1.200046531040806173e+02,1.840016172739703393e+02,-8.780750853510850551e-02,-9.998058552353240813e+00,3.154738499932282364e-02
3.200068180020656428e+01,1.200046693797281279e+02,1.671656425052887016e+02,1.994386327475800372e-02,-9.987763981318940054e+00,-4.377942871404476993e-02
3.200064642244030466e+01,1.200046226123154440e+02,1.680486928803752846e+02,-3.224671835452407737e-02,-9.991076640909481554e+00,-1.648037404130640593e-01
3.200068534808109177e+01,1.200047479366558036e+02,1.774322800705760983e+02,4.770611273722760726e-02,-1.006750610364669107e+01,-2.107527749148259757e-02
3.200062084429465159e+01,1.200045465554866695e+02,1.782865721085857160e+02,3.386578575519502005e-02,-9.976586031624112394e+00,3.188639073758257891e-02
3.200066099814456066e+01,1.200045845800558197e+02,1.629844566046025420e+02,-2.681870687116126584e-02,-9.935746788459194789e+00,-7.653031517682089280e-03
3.200067934145088344e+01,1.200045956695533391e+02,1.688492629849501441e+02,-5.719734382879666096e-02,-1.004516389194446013e+01,3.161294304816400502e-02
3.200075645173401995e+01,1.200046011332021294e+02,1.646056173112675651e+02,3.372461371526656176e-02,-9.906359733998483463e+00,1.081542394203996969e-02
3.200067715692576797e+01,1.200045289687441965e+02,1.846212895974761068e+02,-2.814948293642505553e-02,-9.959710242395770408e+00,4.792939252836588004e-02
3.200073353636354767e+01,1.200045172846003254e+02,1.680035427675917390e+02,-5.419247950530991370e-02,-1.000382215067336844e+01,-4.195546762525983325e-02
3.200068617898554635e+01,1.200046592516349477e+02,1.796956594823299156e+02,-2.727424908656615396e-02,-1.000197494453471414e+01,-3.804731248904526242e-02
3.200072111322156587e+01,1.200045699820633018e+02,1.682334928220030292e+02,4.222563984798501091e-02,-1.004256334837597819e+01,-1.721800766699871366e-02
3.200069510489592517e+01,1.200046166519969404e+02,1.712251010513545850e+02,-5.133662727889645727e-02,-1.000783368122988293e+01,1.036390796525300632e-02
3.200068929016882890e+01,1.200045324273581855e+02,1.708245543951076115e+02,7.190140108331861957e-02,-9.952700511747378798e+00,8.945497764424346909e-03
3.200059590198175385e+01,1.200045685282066330e+02,1.673109010918723243e+02,5.566269317686426635e-04,-9.931136661955491718e+00,-5.978368674474797417e-02
3.200066180845237795e+01,1.200044999269792925e+02,1.777523692837654892e+02,4.264824806546308605e-02,-1.003544148133310188e+01,-1.164623850954022849e-01
3.200069252484888693e+01,1.200045486430694979e+02,1.747241643864427658e+02,9.712277825864062963e-03,-9.934972906070123955e+00,1.667174774453916014e-02
3.200066982191891896e+01,1.200045179648515870e+02,1.749655527018633734e+02,-1.288671056919924729e-01,-9.965186066909625495e+00,-2.331885059000638263e-02
3.200068548262147772e+01,1.200046181402498178e+02,1.785136334799377948e+02,2.269047669057894581e-02,-9.993920980351747474e+00,7.569310242676083322e-02
3.200063691846882818e+01,1.200044643767299419e+02,1.746870047112321629e+02,-5.642804340218855047e-02,-9.971134356163224410e+00,-5.721578429356456719e-02
3.200073980388374650e+01,1.200045984759166799e+02,1.633206252227978155e+02,-1.007740309614493790e-01,-1.000483834759781310e+01,-4.314745328173834327e-02
3.200066906154977886e+01,1.200044583764010042e+02,1.722078168085883760e+02,5.911243578666634801e-02,-1.004530608472779463e+01,-1.898975863772716169e-02
3.200065399817199818e+01,1.200044463263626398e+02,1.777961771370896713e+02,-6.122161975684844645e-03,-1.005079199282872260e+01,-1.777569199935760680e-02
3.200069448849559706e+01,1.200043351487028502e+02,1.714958607865401063e+02,3.712083393965187605e-02,-1.005245524036149973e+01,-9.249274186947148771e-03
3.200072412787421428e+01,1.200043717525494884e+02,1.690002208261064709e+02,-1.590474805900699007e-02,-1.005768836887267881e+01,-5.179874952651316450e-02
3.200059688142262360e+01,1.200044103681462531e+02,1.742760049311262094e+02,-9.204054936420349997e-02,-9.844241551462328488e+00,-7.349688743237990304e-03
3.200070527180034219e+01,1.200042977368560884e+02,1.732945714595843185e+02,3.561028195104586069e-02,-9.929437793995189665e+00,3.744136288549247682e-02
3.200066042421330792e+01,1.200044125811029119e+02,1.750443807787898720e+02,-9.518582093375506370e-02,-9.924483694618029261e+00,1.871719082658378176e-03
3.200066508719694269e+01,1.200043635887096514e+02,1.692360957171089808e+02,3.102955034344672541e-02,-9.926613906675605392e+00,-2.679575536890773865e-02
3.200075432171029632e+01,1.200042521860230238e+02,1.777298095766101369e+02,-5.604321554526638105e-02,-9.983851990247211816e+00,-3.297336109378724844e-02
3.200073572482355644e+01,1.200042463520794485e+02,1.750745209405468472e+02,1.171518870228531288e-02,-9.980739242224206720e+00,-2.997958623857451335e-02
3.200068704769755357e+01,1.200044116753935839e+02,1.805409813035285822e+02,-7.767449472448591241e-02,-9.900900947244835493e+00,6.197596751593604375e-02
3.200066553324985108e+01,1.200043082571770015e+02,1.614246461348412254e+02,-4.900223323004419124e-02,-1.004302537262916317e+01,2.806498163321760608e-02
3.200066206174043515e+01,1.200043090610218712e+02,1.781072581915476007e+02,7.045027749753839455e-03,-9.984586084292232044e+00,-3.159864303288327514e-02
3.200068916029193389e+01,1.200043246543299631e+02,1.663499328103389985e+02,-3.780044450483228263e-02,-9.891678982280620147e+00,-3.609587779046954242e-02
3.200065611219589812e+01,1.200042750560121050e+02,1.746370692613825213e+02,7.894429808049206743e-02,-9.992079191287716711e+00,7.813596258903214575e-02
3.200070610399627213e+01,1.200042395610478394e+02,1.725958200200647354e+02,-2.683495068793395957e-02,-1.007248055299026390e+01,-2.947492518189343685e-02
3.200072637885678262e+01,1.200043391615149062e+02,1.811259398859959049e+02,3.910102011639604580e-03,-1.004252642119670824e+01,2.117699393987558867e-02
3.200069825426989212e+01,1.200043262094185508e+02,1.708063472076651692e+02,-3.004597689950449981e-03,-1.003160188910921313e+01,-3.513575735802735266e-03
3.200070248455760691e+01,1.200043327082250499e+02,1.687940088513057901e+02,3.071299328486955943e-02,-1.002529793870329478e+01,2.157947064521084993e-02
3.200070156619524653e+01,1.200042769682325456e+02,1.798409226595618122e+02,-7.138488059113250184e-02,-9.973123648338704683e+00,-3.095561689318633222e-02
3.200064116247247625e+01,1.200042878730382085e+02,1.633175388473964347e+02,3.827338278353280276e-02,-9.985586590631587711e+00,4.586980446998788208e-02
3.200065841111378262e+01,1.200041260703876844e+02,1.742244792541420395e+02,8.445375952762604332e-02,-9.969163590722553536e+00,-3.958373960632967370e-02
3.200064665802813835e+01,1.200042722424931299e+02,1.763946249519663354e+02,2.585475095617209736e-03,-1.001421244805425026e+01,-2.995674415000005100e-02
3.200061013971311752e+01,1.200042135750004064e+02,1.961727418368276687e+02,-2.314702538958700664e-02,-1.002912571727116386e+01,6.325921827545878673e-02
3.200069889057301253e+01,1.200041862145497902e+02,1.645144677598030967e+02,-2.652009191630209234e-02,-9.969629602438232041e+00,-6.550194428949686343e-02
3.200073221785365263e+01,1.200041892908240015e+02,1.805337062135162682e+02,2.378564893894417540e-02,-1.001019319602740332e+01,4.735765242019979171e-02
3.200068527348636849e+01,1.200042365022459165e+02,1.623427367128651326e+02,8.038522194445883728e-02,-9.939393559699501779e+00,3.733634973960207187e-02
3.200071804794768582e+01,1.200042482475443961e+02,1.793490757946099734e+02,4.727127699813105099e-02,-9.993931329893525728e+00,1.169999791027238022e-02
3.200082088729833174e+01,1.200041970533727351e+02,1.767285058718160258e+02,4.323654580518416016e-03,-1.001499277855083925e+01,6.611257189889130359e-02
3.200071688701534356e+01,1.200040847361292293e+02,1.665105861018146527e+02,5.255822849267696370e-03,-9.880155495295371182e+00,-5.513697866071291635e-03
3.200067157295566744e+01,1.200040717813385527e+02,1.699001225971196618e+02,6.756635870154960311e-02,-1.003634391037108564e+01,-2.673725788830416325e-02
3.200072200210872353e+01,1.200041063237330121e+02,1.776614565758838467e+02,1.769465088309148670e-01,-9.999580172343105033e+00,-6.172228666458901003e-02
3.200075212125563695e+01,1.200040587615430354e+02,1.671880285245625259e+02,-2.371663649891143921e-02,-1.004115954270385913e+01,3.919952699905707161e-02
3.200074661250847186e+01,1.200040741491521601e+02,1.732483887640006515e+02,5.177917078515405225e-02,-1.002059494803361339e+01,-8.523690544702554328e-02
3.200065302229317865e+01,1.200041092133927094e+02,1.766084385933996828e+02,1.904311017647733473e-02,-9.953704843494852739e+00,5.826993939287108959e-02
3.200071170393214004e+01,1.200040081320104122e+02,1.639777185656467680e+02,-1.064619529258775260e-01,-9.917557406096950245e+00,1.041561276164009592e-02
3.200063872057587133e+01,1.200040406251243468e+02,1.767696915120395715e+02,7.068385748710247218e-02,-1.009588574849207454e+01,-2.401746985320849653e-02
3.200071830639474513e+01,1.200040433897113843e+02,1.806616824023929837e+02,5.356435561741713924e-02,-1.001755717368639509e+01,2.584420545645069872e-02
3.200069309790785610e+01,1.200040753605511412e+02,1.805076848180422360e+02,1.642256091093690154e-02,-1.000018224218111129e+01,1.214257532748748078e-02
