ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
-3.528846969012207069e+00,-3.258182161523387776e+01,3.753898945257507336e+01
