mag_x (uT),mag_y (uT),mag_z (uT)
-6.964604387010385089e+00,-3.196703753138440263e+01,3.767448848670746742e+01
-7.177996879348140347e+00,-3.202646048355247643e+01,3.757081573545662678e+01
-7.051802817093591358e+00,-3.213164164617337093e+01,3.770011654275805313e+01
-6.888672006136290271e+00,-3.211101551824674516e+01,3.740846791105737879e+01
-6.950673400137409530e+00,-3.210384783498252403e+01,3.765349464834196880e+01
-7.063826339452303316e+00,-3.190732085400505369e+01,3.741258219505088078e+01
-6.957211215068616283e+00,-3.202479223882271242e+01,3.777001872150017192e+01
-7.054382841415152150e+00,-3.195239284789701628e+01,3.758667854012620069e+01
-6.989445304659120062e+00,-3.217419574844176822e+01,3.753153555252542617e+01
-6.752468713104477160e+00,-3.208145000880537623e+01,3.763760101207813591e+01
-7.002550003372165932e+00,-3.226113734006145961e+01,3.743237646835734012e+01
-7.051312218120381559e+00,-3.218332808928078492e+01,3.773669853220116011e+01
-6.557703276718056529e+00,-3.192649995697122023e+01,3.759453044118738063e+01
-6.941186687036338121e+00,-3.199318175690154220e+01,3.767566264428322853e+01
-6.877381156583755484e+00,-3.212490539534977074e+01,3.759923580846167823e+01
-7.014674558403466875e+00,-3.197729675289019369e+01,3.767955260292862363e+01
-6.849872707762110657e+00,-3.211067773885565657e+01,3.760045007973386078e+01
-6.643981067118818196e+00,-3.200206396142566945e+01,3.734302952976262446e+01
-6.829207409216214941e+00,-3.212637165065955713e+01,3.772766097303631483e+01
-6.799786643512307549e+00,-3.218091652263585445e+01,3.766911951328756203e+01
-6.703494028533062199e+00,-3.217866475635285894e+01,3.744902654996306524e+01
-6.718616664510085990e+00,-3.229502168805254314e+01,3.758812229273515015e+01
-6.735963445443495345e+00,-3.216539936825331836e+01,3.734247383929786679e+01
-6.847600090499168068e+00,-3.209656190628322747e+01,3.757520068620346620e+01
-6.749016165881512208e+00,-3.202399381621737007e+01,3.747902731373042684e+01
-6.601960142444682766e+00,-3.202551994453416739e+01,3.769308097711613215e+01
-6.565785771723670727e+00,-3.211272728380828312e+01,3.762947428319502308e+01
-6.629285321374354112e+00,-3.216093689450509174e+01,3.769539277384495790e+01
-6.556231662917397784e+00,-3.199223875814865536e+01,3.760393341174522419e+01
-6.633568999039116676e+00,-3.212710869193688268e+01,3.753280652672228257e+01
-6.563521173308012102e+00,-3.215015542278100469e+01,3.754800325371073910e+01
-6.502727445950800877e+00,-3.204905821299264801e+01,3.751125609694169327e+01
-6.440777825149873514e+00,-3.207084492995942782e+01,3.754948950719661127e+01
-6.474394966942583096e+00,-3.204938296078970694e+01,3.749145329811047134e+01
-6.504407986775022188e+00,-3.210579696205039113e+01,3.757771971867116889e+01
-6.470281385085320025e+00,-3.219223656661428379e+01,3.756888729290859885e+01
-6.447632906605520020e+00,-3.216168244132732212e+01,3.762942120511726785e+01
-6.307309107073435506e+00,-3.220640587407488908e+01,3.743903731172062521e+01
-6.495317128700381026e+00,-3.202874194209559278e+01,3.748377320418844505e+01
-6.502607118252602625e+00,-3.202550575517125253e+01,3.748159577276946663e+01
-6.489972586374987529e+00,-3.219299396204771568e+01,3.730686235214884050e+01
-6.564455924291602074e+00,-3.212620721988587036e+01,3.743730818587902576e+01
-6.565068478171118826e+00,-3.216384307982087165e+01,3.751967658311853882e+01
-6.333158478209853115e+00,-3.219595851409010834e+01,3.759188654361543769e+01
-6.421071748221008235e+00,-3.215288869675737971e+01,3.745544063101532828e+01
-6.351314355952758284e+00,-3.225914260070452144e+01,3.738216497841750652e+01
-6.594505519927391646e+00,-3.225413625694923070e+01,3.729493913746064493e+01
-6.156145600158733799e+00,-3.217223092762402814e+01,3.751256388135499265e+01
-6.223503747596514479e+00,-3.213607183522771749e+01,3.767653082222351202e+01
-6.197420573286966494e+00,-3.232227364047097495e+01,3.762884351004262840e+01
-6.142565315519963320e+00,-3.222763642920728699e+01,3.751431075296079598e+01
-6.184808342334857656e+00,-3.201506032424136095e+01,3.759358719279431682e+01
-6.227669614001015930e+00,-3.213280386805268307e+01,3.748379247627060806e+01
-6.333392565925837658e+00,-3.214247664212879840e+01,3.753942581262760569e+01
-6.328693078801773453e+00,-3.212464004777840643e+01,3.762978411491114628e+01
-6.189066844469529372e+00,-3.216164132817124965e+01,3.749407563836088997e+01
-6.037881851411786016e+00,-3.221259739918237841e+01,3.764796835228652583e+01
-6.162105961597658776e+00,-3.202129536291255363e+01,3.759522603076411684e+01
-6.210161431039400881e+00,-3.218367605424711542e+01,3.747035144432928888e+01
-6.149021180202798753e+00,-3.225004112268475609e+01,3.752727039447035651e+01
-6.222499543741326633e+00,-3.226022645278972334e+01,3.765671268743059841e+01
-6.084548116792481309e+00,-3.213109449652290550e+01,3.753308424434708002e+01
-6.100595528264711298e+00,-3.191697627277097027e+01,3.747863475335203987e+01
-6.198110510195241396e+00,-3.223038782833965854e+01,3.745037413082078359e+01
-6.202535112376586390e+00,-3.226616021599620865e+01,3.757957352696817566e+01
-5.826223770053806206e+00,-3.215206840209174999e+01,3.733111571464632306e+01
-6.148807644086495827e+00,-3.211287339499914850e+01,3.735876522934505317e+01
-6.031993818839612942e+00,-3.236893794028554794e+01,3.755828434584695685e+01
-5.875213361393474720e+00,-3.202311347490891791e+01,3.753416655313530015e+01
-6.051960282161520155e+00,-3.229006421115339265e+01,3.765751518791766017e+01
-6.079399805452555761e+00,-3.219120397730903704e+01,3.744648959483500761e+01
-6.102807545572638048e+00,-3.215269561808028698e+01,3.740077091613889593e+01
-6.033334852944083337e+00,-3.228709393875961808e+01,3.742294675709324991e+01
-6.094570747216251583e+00,-3.219207511824978951e+01,3.747555795372680620e+01
-6.114552016797043521e+00,-3.220615168396266625e+01,3.750637867287996841e+01
-5.932182847413230320e+00,-3.225519199878235099e+01,3.766170234417361229e+01
-6.004425383120262971e+00,-3.225359518793355562e+01,3.761965064021678273e+01
-5.976055015715814989e+00,-3.235635905851206928e+01,3.727254422552067581e+01
-5.971198132384907709e+00,-3.222262712188922507e+01,3.745978980066865205e+01
-5.916417211194901604e+00,-3.242856714984955602e+01,3.746548390114592308e+01
-5.721297269596712809e+00,-3.204940741348063682e+01,3.754178956892981489e+01
-5.906922365080945703e+00,-3.236148757855918490e+01,3.747024945023308362e+01
-5.740667702976563369e+00,-3.227256688616925118e+01,3.766878522047797162e+01
-5.741449345589990649e+00,-3.223020717002842872e+01,3.752410136671372953e+01
-5.827194461441299822e+00,-3.211037348159901939e+01,3.759655149288251152e+01
-5.816959425691844210e+00,-3.211990604132093807e+01,3.749217531007663951e+01
-5.902266547038259148e+00,-3.221558437344130255e+01,3.762065959966752615e+01
-5.821119079376500416e+00,-3.229032810396212483e+01,3.757939991740911978e+01
-5.731928366672290664e+00,-3.238421199732266587e+01,3.760164175819110000e+01
-5.808610625265886895e+00,-3.212859514434641284e+01,3.759593651194589370e+01
-5.588324723826081808e+00,-3.235531108738323525e+01,3.743731802745273285e+01
-5.604239807006443641e+00,-3.211278805391585678e+01,3.761822922845478701e+01
-5.680448887588513074e+00,-3.240197195080220638e+01,3.749099407708102660e+01
-5.775741537981495810e+00,-3.236590846404101995e+01,3.748319092142148889e+01
-5.679738296578443979e+00,-3.204978329260818981e+01,3.768407164628702333e+01
-5.644981596536485569e+00,-3.214923479207620716e+01,3.760216101745314887e+01
-5.719619116922716628e+00,-3.222943678148308777e+01,3.765099570755623404e+01
-5.842152717729494071e+00,-3.235962150874800614e+01,3.781767776116018354e+01
-5.588544043461444844e+00,-3.244028128748044537e+01,3.750412273777811833e+01
-5.474217780585227899e+00,-3.231076493794790849e+01,3.752217719449799915e+01
-5.455758460884851502e+00,-3.228191452161199493e+01,3.747332873011568921e+01
-5.656872919320920623e+00,-3.226387859525858204e+01,3.759005914346355581e+01
-5.689528545188617059e+00,-3.228360616377798920e+01,3.764129332472224831e+01
-5.512763919694796400e+00,-3.230985152142970662e+01,3.759200356908318952e+01
-5.502245252361611882e+00,-3.219140989366578509e+01,3.725938213147864531e+01
-5.765252690453884554e+00,-3.227645498950431602e+01,3.773998392125191970e+01
-5.499430998149363425e+00,-3.217073182644547558e+01,3.744230265389237644e+01
-5.510922078874022745e+00,-3.235615884077347459e+01,3.773443704439852553e+01
-5.576983797813361399e+00,-3.235733977557693208e+01,3.745988165604393316e+01
-5.404147086597781424e+00,-3.234706901432852533e+01,3.761483691163454068e+01
-5.700748483017680890e+00,-3.228559650721858532e+01,3.745334766766053036e+01
-5.762985855905858656e+00,-3.242288171173104416e+01,3.745111723978941143e+01
-5.507589356513966194e+00,-3.234795861052099752e+01,3.760712841518597571e+01
-5.661136592289163438e+00,-3.222349717226159527e+01,3.748739404641239048e+01
-5.480308977201767462e+00,-3.244661279118662378e+01,3.751685176856742032e+01
-5.466514024094832003e+00,-3.219689183695426493e+01,3.763451712820217665e+01
-5.347004981543984847e+00,-3.236114108778529186e+01,3.760244922274632984e+01
-5.604032382330228934e+00,-3.234008076329250514e+01,3.754617756264589445e+01
-5.363318408233474166e+00,-3.238998633453150688e+01,3.750789937180111622e+01
-5.490094074108237798e+00,-3.227921430549245940e+01,3.760282120586182231e+01
-5.590624710352740223e+00,-3.234937640527593317e+01,3.741900460313554078e+01
-5.620106379219444115e+00,-3.232624981390747365e+01,3.754745141795947205e+01
-5.523669597999611547e+00,-3.226222089473727550e+01,3.759954931799633471e+01
-5.508144104682919817e+00,-3.234154728366146969e+01,3.758358191463209863e+01
-5.258155497305947890e+00,-3.222275190077284179e+01,3.744435965324726112e+01
-5.238657685274457521e+00,-3.246463323388550748e+01,3.733611208154529493e+01
-5.507099091961273452e+00,-3.234228823032199074e+01,3.745403722566816640e+01
-5.483945457694473724e+00,-3.227927658654059684e+01,3.751325605666775687e+01
-5.188564775797594564e+00,-3.244770293141288420e+01,3.757104934244243566e+01
-5.278181723456830454e+00,-3.235754901372798997e+01,3.759188646458487426e+01
-5.185467539700566064e+00,-3.230264741445054710e+01,3.753418818466244744e+01
-5.320397147610019140e+00,-3.238936787859233846e+01,3.768821269214456748e+01
-5.390894221446758117e+00,-3.240631550766024560e+01,3.761616300232860510e+01
-5.332636924333126416e+00,-3.238461295633979375e+01,3.753679285652942355e+01
-5.099583360352530903e+00,-3.235667142860133083e+01,3.743983152361007427e+01
-5.245137582013555289e+00,-3.220414995946393333e+01,3.746637035401952431e+01
-5.292338780008457810e+00,-3.240058812544229738e+01,3.744709281958614611e+01
-5.329679393967871270e+00,-3.227179686288281601e+01,3.742739474822728596e+01
-5.252496853034351432e+00,-3.237662540497969133e+01,3.748773628691542115e+01
-5.332753673620404200e+00,-3.237044207220931469e+01,3.741558496312143234e+01
-5.128489117181685764e+00,-3.245506840147999128e+01,3.746383100403904365e+01
-5.148509492286727607e+00,-3.233406958097609163e+01,3.770567668550224738e+01
-5.022068953754004639e+00,-3.219165649123822703e+01,3.773135545323830087e+01
-5.050456474713620025e+00,-3.236887760680239978e+01,3.736057311339229159e+01
-5.256531246886034126e+00,-3.234501054033971457e+01,3.745654102423128506e+01
-5.079346608844820032e+00,-3.234465913547900584e+01,3.764203737917644332e+01
-5.172521873978541684e+00,-3.234060055402127887e+01,3.755109583693916875e+01
-5.331170664079473376e+00,-3.243064221719905049e+01,3.754302826236773427e+01
-5.126463888935013813e+00,-3.224670805079186664e+01,3.754716279276595969e+01
-5.190899017341232380e+00,-3.237080003684570784e+01,3.756674915402980730e+01
-5.099180917043261374e+00,-3.235218225416266336e+01,3.736093174733194644e+01
-5.106594982848663200e+00,-3.251886023485423749e+01,3.745239066449349252e+01
-5.129002201202587763e+00,-3.240796649430289023e+01,3.753097489221990202e+01
-5.168715441030994562e+00,-3.226354142181779849e+01,3.762753967078137407e+01
-5.073184137071129918e+00,-3.241885219644927218e+01,3.774924014142317930e+01
-5.035834127540520733e+00,-3.239142957163310399e+01,3.743069302552028432e+01
-5.316975335346998399e+00,-3.209922909410966696e+01,3.758014932917566853e+01
-5.048046680328177160e+00,-3.232644949314222771e+01,3.751374182003331725e+01
-5.064968801650043595e+00,-3.229479778243664612e+01,3.749865744334749706e+01
-5.048605219863855353e+00,-3.241631460201921300e+01,3.753977346279737048e+01
-4.924493097505075134e+00,-3.244191255175970667e+01,3.754170560994496242e+01
-4.997033571660050022e+00,-3.243309453671185594e+01,3.746298207163309968e+01
-5.126985862498012025e+00,-3.231931171038779382e+01,3.744725960434612233e+01
-5.026978493859128427e+00,-3.248545009511160231e+01,3.747263026437998690e+01
-5.009923074919218067e+00,-3.235672243410706272e+01,3.737022902360484267e+01
-5.033067467056531186e+00,-3.245254222304119907e+01,3.755289118308309071e+01
-4.968596828286100830e+00,-3.252766762583014781e+01,3.762269950515803174e+01
-4.894645404935367594e+00,-3.232598484970908004e+01,3.740686583647188002e+01
-5.010201654583015696e+00,-3.233008912115197120e+01,3.752355028765421707e+01
-4.929016014637775278e+00,-3.235621331421868518e+01,3.770372966888702848e+01
-4.853991609592414491e+00,-3.232841084136733656e+01,3.768386300082873674e+01
-4.861395923697241273e+00,-3.254561532528516921e+01,3.758816282083962079e+01
-5.059949413963001241e+00,-3.241390158003463995e+01,3.752528220596568787e+01
-4.936649863397542859e+00,-3.240856731584567996e+01,3.748392861926598840e+01
-4.961763979371728084e+00,-3.233810920026340341e+01,3.749676865956637783e+01
-4.967681775760876661e+00,-3.247449768320890229e+01,3.742109016999996385e+01
-4.927419988260828276e+00,-3.238484074649873179e+01,3.756491376891924716e+01
-4.890289038800680110e+00,-3.236327802087096472e+01,3.738348670879964430e+01
-5.069712981445378297e+00,-3.239229165606256799e+01,3.760658411445954385e+01
-4.961158203325289229e+00,-3.238765205860606500e+01,3.756658157683011723e+01
-5.033029664675147785e+00,-3.246599527510520744e+01,3.752068531314267119e+01
-4.790006348590983620e+00,-3.233278461940398785e+01,3.751721507397724054e+01
-4.905933708651019742e+00,-3.252657663837715063e+01,3.752046314695408569e+01
-4.865083343606424471e+00,-3.241985091663276819e+01,3.758986474492164120e+01
-4.821187626138033977e+00,-3.241918121754248006e+01,3.749849030675393635e+01
-4.757056147497617182e+00,-3.240965683500932215e+01,3.763050321870364456e+01
-5.098540573365294648e+00,-3.240076017963815502e+01,3.751475449256801653e+01
-4.933659525997989626e+00,-3.252009233132568511e+01,3.742965832678357430e+01
-4.852554381882593582e+00,-3.248353449403222726e+01,3.764302553201238055e+01
-4.811613746764933808e+00,-3.217658087732719707e+01,3.748507617138198356e+01
-4.894025397676975864e+00,-3.219853399929991156e+01,3.722566032566623306e+01
-4.853995992847264240e+00,-3.247660078553226271e+01,3.769376314413253937e+01
-4.769541756820650846e+00,-3.251096312017327250e+01,3.755464129280406382e+01
-4.861604566582792941e+00,-3.232381722113853328e+01,3.766679623449982728e+01
-4.666834082128971772e+00,-3.241315819396393749e+01,3.743233373041591250e+01
-4.831496261246051027e+00,-3.258351433934767272e+01,3.753794615608635610e+01
-4.961288716463282178e+00,-3.240911338880379589e+01,3.754364146749865228e+01
-4.723908359169193716e+00,-3.243190837292141282e+01,3.746076165407068004e+01
-4.797002278479665982e+00,-3.237130919837497345e+01,3.749976664992863817e+01
-4.941719126747628366e+00,-3.227395560809365094e+01,3.754363149511787867e+01
-4.679916785209746521e+00,-3.249229095617332064e+01,3.762708664910771716e+01
-4.823094331941167212e+00,-3.241876905232007289e+01,3.753621328379163913e+01
-4.755862276296708657e+00,-3.261809153942287054e+01,3.758849740683019292e+01
-4.946426238549455512e+00,-3.260152468896909284e+01,3.747251666831855488e+01
-4.775211424948306416e+00,-3.244280495900777339e+01,3.754806897741535465e+01
-4.790884525738958288e+00,-3.241256683702437158e+01,3.758069040654451243e+01
-4.897405520000879697e+00,-3.246998759178074323e+01,3.759508775248944090e+01
-4.569707295368903743e+00,-3.249458754866171262e+01,3.756461704650978106e+01
-4.654975561031071685e+00,-3.243364173765217373e+01,3.759289955320597443e+01
-4.764669691473725877e+00,-3.255579703087787635e+01,3.739321621005830565e+01
-4.547814101153496935e+00,-3.237209093350517009e+01,3.773533384373259025e+01
-4.667272089822184888e+00,-3.245381732695454247e+01,3.764911400810773046e+01
-4.851070999588334764e+00,-3.228326397805319203e+01,3.751631682575527549e+01
-4.741769649390930041e+00,-3.248439988274815704e+01,3.755839067445567991e+01
-4.645405141889554557e+00,-3.252838174239835212e+01,3.756982833550672041e+01
-4.816654183098086683e+00,-3.237691682237982604e+01,3.757347024883232223e+01
-4.615200479777281650e+00,-3.236326262984037072e+01,3.764394839470327980e+01
-4.756260575011888037e+00,-3.249747501315493281e+01,3.734226224628979907e+01
-4.568342107268406949e+00,-3.259313344918729882e+01,3.738367447077450834e+01
-4.767433979505304897e+00,-3.247396995968557576e+01,3.747459579240558014e+01
-4.710266196786877302e+00,-3.243117810514263510e+01,3.737902135194090647e+01
-4.583464113173124410e+00,-3.255517401815202305e+01,3.765301673652183467e+01
-4.515917591505911766e+00,-3.229652026147875432e+01,3.773633258574921001e+01
-4.848568493691818304e+00,-3.227751086899009181e+01,3.743710814563072375e+01
-4.631662681523657454e+00,-3.242008343252345526e+01,3.749034259230185739e+01
-4.670229350240157729e+00,-3.231826576381892124e+01,3.760480998616669979e+01
-4.719677466180202785e+00,-3.230727724811202961e+01,3.768973123305852369e+01
-4.631761296474233625e+00,-3.238805929539937978e+01,3.753010671876761961e+01
-4.678515568173453154e+00,-3.247887777765019734e+01,3.751386602813742144e+01
-4.597849292076226391e+00,-3.242312558764232477e+01,3.762754845079346211e+01
-4.516277379776935774e+00,-3.248025342053212938e+01,3.763265608676898211e+01
-4.626445176739348852e+00,-3.234940349516607228e+01,3.746644714680689248e+01
-4.609417972813406372e+00,-3.234008826420903659e+01,3.753495213311930456e+01
-4.374027532951936692e+00,-3.255182787595292382e+01,3.748089567615525652e+01
-4.599328920701440282e+00,-3.230416271443461795e+01,3.758873029775853780e+01
-4.584234768475624833e+00,-3.265274427224201759e+01,3.741831697543708657e+01
-4.660908350438845993e+00,-3.216482897398378071e+01,3.770296068120543254e+01
-4.617678580273853584e+00,-3.232698481043734517e+01,3.745887437250731722e+01
-4.377104785976056789e+00,-3.253617990992215425e+01,3.755555025784526890e+01
-4.527111017921233049e+00,-3.240943126797762375e+01,3.745659617068987046e+01
-4.476668538711223277e+00,-3.252964517090095597e+01,3.736211741093445227e+01
-4.702287597251733509e+00,-3.249146743213266575e+01,3.764497839798799816e+01
-4.529591267012152755e+00,-3.236828141017090132e+01,3.749426037268212752e+01
-4.538421688271107257e+00,-3.234016485475825675e+01,3.756074648917849146e+01
-4.677622764083511520e+00,-3.241359992934597045e+01,3.756426855748978966e+01
-4.480939741099335905e+00,-3.231929149937612067e+01,3.764303917493470664e+01
-4.475308515252795161e+00,-3.254452538518106053e+01,3.743203399975566725e+01
-4.607711162900587354e+00,-3.241115263935115820e+01,3.766275811006031660e+01
-4.528858026901195544e+00,-3.249677430722321958e+01,3.738388203799487997e+01
-4.406981589997093884e+00,-3.226123860321629877e+01,3.767461111130441509e+01
-4.466941112088334442e+00,-3.241445941643011963e+01,3.780212901590891761e+01
-4.451079209507030399e+00,-3.256658270328542670e+01,3.735174604348931382e+01
-4.442101233771032831e+00,-3.245766682231801070e+01,3.747662506751829170e+01
-4.475272557505179272e+00,-3.255229222082451201e+01,3.754173608843365173e+01
-4.467091112003479303e+00,-3.243735815854144988e+01,3.750782694438885301e+01
-4.585149812062454089e+00,-3.246511925841297597e+01,3.755819710396424682e+01
-4.447713873172997268e+00,-3.233822026161517016e+01,3.750433224313838565e+01
-4.424946222282358121e+00,-3.256987889602585540e+01,3.755436749084220338e+01
-4.350893713208991542e+00,-3.247437044831700348e+01,3.749938120980294798e+01
-4.412674122049613068e+00,-3.251108302825396379e+01,3.746862549151402533e+01
-4.511086591721966244e+00,-3.253576295529010309e+01,3.745313479919065003e+01
-4.376719365362792935e+00,-3.237786597127739441e+01,3.746383666134256885e+01
-4.595086419041078507e+00,-3.229759200551582410e+01,3.755861647293782113e+01
-4.245381405629561122e+00,-3.272903865148820302e+01,3.766778256443822670e+01
-4.223817963318454716e+00,-3.242975250701181977e+01,3.752314231655346077e+01
-4.571078636892872638e+00,-3.248153511719139175e+01,3.755945879053941638e+01
-4.427968716595231058e+00,-3.254347155779038303e+01,3.764760014224760454e+01
-4.273392274862395368e+00,-3.242353760629740123e+01,3.743399466485752214e+01
-4.462996833223736637e+00,-3.253573231855994408e+01,3.756263749975853017e+01
-4.335464889063329608e+00,-3.250099124302575149e+01,3.752079846153679910e+01
-4.423393150427904708e+00,-3.241419413284454976e+01,3.764533342624029189e+01
-4.407065800840016756e+00,-3.245444635167095271e+01,3.749971389097907348e+01
-4.409495228487609886e+00,-3.246578991543815107e+01,3.747451893647269117e+01
-4.446538031571808602e+00,-3.239171901605319448e+01,3.728287913561420908e+01
-4.240435057842313782e+00,-3.248678134650491245e+01,3.776163145655885245e+01
-4.380591476910018933e+00,-3.251337789930229150e+01,3.763958697005325860e+01
-4.262612131801264859e+00,-3.248901432731680927e+01,3.763302766210789230e+01
-4.521449485320535366e+00,-3.252294981905326665e+01,3.757860172688739198e+01
-4.350060730215182581e+00,-3.241627925912101915e+01,3.758370089578476581e+01
-4.356079886092905085e+00,-3.263518475672017161e+01,3.734318415114338308e+01
-4.353327580414410924e+00,-3.252347818395708146e+01,3.742474512807480380e+01
-4.421626821665076257e+00,-3.262568591907437110e+01,3.773658410767771443e+01
-4.397583406509430581e+00,-3.227548242830809500e+01,3.746309285104015885e+01
-4.243895615975403324e+00,-3.250785212568434446e+01,3.760313620731668038e+01
-4.272737289849843023e+00,-3.260232440466923975e+01,3.736915592716525225e+01
-4.317745555303799776e+00,-3.270628712689885020e+01,3.761222521155738718e+01
-4.289455265656143546e+00,-3.242571737396936271e+01,3.754950633944420701e+01
-4.289898047068875897e+00,-3.222317531714360683e+01,3.764203681357030717e+01
-4.320610646676717792e+00,-3.242050959292273404e+01,3.759888508863248546e+01
-4.357284471476453369e+00,-3.236965268447228539e+01,3.754964528525462697e+01
-4.277798172753341177e+00,-3.241070131783385477e+01,3.757473149110855815e+01
-4.277408860606195518e+00,-3.236386851607368698e+01,3.757573337598745411e+01
-4.396612861681467699e+00,-3.238149991155068363e+01,3.740944833866770125e+01
-4.126504471150743925e+00,-3.246837121614851895e+01,3.753611702065603595e+01
-4.226851480534131511e+00,-3.223209758318283491e+01,3.742687994930597739e+01
-4.522274371709472440e+00,-3.241783537961494943e+01,3.761387583293247161e+01
-4.299407113390141255e+00,-3.252370196438238281e+01,3.755648780112633034e+01
-4.217353152936245131e+00,-3.244390525617343002e+01,3.738261676778890319e+01
-4.132194652183459382e+00,-3.245865047825944316e+01,3.771003080482775260e+01
-4.129404649974011576e+00,-3.253685816090323613e+01,3.745704960361486258e+01
-4.318278628344694781e+00,-3.241168484634114577e+01,3.759765826799271338e+01
-4.337474440949549148e+00,-3.260426741238203618e+01,3.768845847703834551e+01
-4.467151276909847368e+00,-3.256588991368634822e+01,3.747725362832247242e+01
-4.049087796548592522e+00,-3.228615143600335813e+01,3.724867360351629486e+01
-4.230633046456558688e+00,-3.257102369204628189e+01,3.761042403178966254e+01
-4.183767085882628578e+00,-3.254320480294392581e+01,3.760386832123766254e+01
-4.235592549344430857e+00,-3.247357713692080949e+01,3.758983403394181977e+01
-4.387667849388006580e+00,-3.250925867855527684e+01,3.750632633446578978e+01
-4.122310706801236790e+00,-3.266821640142187988e+01,3.749935791877519620e+01
-4.285273020398972399e+00,-3.265416725077233906e+01,3.755111034893856470e+01
-4.112961285519504351e+00,-3.247341829263032764e+01,3.750909963156087201e+01
-4.300359526720245462e+00,-3.252554625291386259e+01,3.752577027612575478e+01
-4.196098739833515445e+00,-3.243181018984035546e+01,3.761864586434798241e+01
-4.429914065346623353e+00,-3.265924743950439080e+01,3.756947031575957396e+01
-4.104886248451902198e+00,-3.246746674762597706e+01,3.749531647415852120e+01
-4.428172645911656602e+00,-3.249060639811729345e+01,3.756623095814281044e+01
-4.163480929215476856e+00,-3.248959783902971310e+01,3.744640081932054443e+01
-4.280101744911176453e+00,-3.273747275326631012e+01,3.765290071974171582e+01
-4.279430641757474341e+00,-3.246652663156217500e+01,3.751834502301773000e+01
-4.082590981024164734e+00,-3.236715533434802694e+01,3.754005223051230900e+01
-4.159603504601991908e+00,-3.247140267731846563e+01,3.760894784312955608e+01
-4.239985289183943351e+00,-3.231617626125783005e+01,3.764659447064381936e+01
-4.125513181256917683e+00,-3.266641651650093081e+01,3.734326862908783795e+01
-4.504237528619157160e+00,-3.241852318399021726e+01,3.759680318237526819e+01
-4.062002141639198705e+00,-3.277850417159316265e+01,3.756580615500373455e+01
-4.081029117843630871e+00,-3.237662736239281713e+01,3.757631274075773575e+01
-4.310359990859462975e+00,-3.249644406660350171e+01,3.750457059036268248e+01
-4.208077704507249273e+00,-3.259195866292848365e+01,3.758349573636429142e+01
-4.242935371607115869e+00,-3.237973783652638105e+01,3.749294082571537956e+01
-4.438359531035421135e+00,-3.249243924119023319e+01,3.765972942909258592e+01
-3.940994254957010945e+00,-3.247386289927087688e+01,3.763431640094842834e+01
-4.137813719813132174e+00,-3.255811701193833585e+01,3.754712035602544518e+01
-4.310984981582617337e+00,-3.253868143788165668e+01,3.762406442590533828e+01
-4.177180474115353093e+00,-3.250312803138601225e+01,3.763578497076219520e+01
-4.213517443355487835e+00,-3.258327518126392164e+01,3.755825139987241812e+01
-3.925616485595249561e+00,-3.275187489080873604e+01,3.749029860474747977e+01
-4.092950693307979115e+00,-3.235343791154249260e+01,3.741309391557918218e+01
-4.078208512899379912e+00,-3.263137232748474759e+01,3.754268878891965500e+01
-4.015302452505680186e+00,-3.252874379457253440e+01,3.765535419295854069e+01
-4.157078350283264889e+00,-3.244669302961768409e+01,3.759494006129065014e+01
-4.199251026460642855e+00,-3.248143287344343122e+01,3.751792410056839344e+01
-4.144445775816808286e+00,-3.254771325262280612e+01,3.753308288551090754e+01
-4.235440368229554942e+00,-3.277726898860476723e+01,3.753905723786453308e+01
-4.188662839190528508e+00,-3.249634510111965113e+01,3.745323496389104889e+01
-4.063371469749148979e+00,-3.249516126198824395e+01,3.751617391448476724e+01
-4.091676655421946585e+00,-3.244205391724533172e+01,3.752787019106828126e+01
-4.021312073008628474e+00,-3.257680901064640722e+01,3.756707920164323866e+01
-4.129533622789654856e+00,-3.252900722953370405e+01,3.736321753972889326e+01
-4.128422711025972802e+00,-3.249767055507295055e+01,3.758675854437741748e+01
-4.102351353674116297e+00,-3.253710003587615063e+01,3.756200412198728600e+01
-4.085859655764529030e+00,-3.246632130757507895e+01,3.758464197885731295e+01
-4.197164419931449508e+00,-3.267498671295219026e+01,3.748129601448283665e+01
-4.118532716495344914e+00,-3.257215978012908408e+01,3.751851086066627516e+01
-3.854823672107207333e+00,-3.235486308372694708e+01,3.755368439394772651e+01
-4.131769946378528680e+00,-3.248307613203849797e+01,3.756419939186312718e+01
-4.089590420839120277e+00,-3.261865521259611711e+01,3.753509453791713923e+01
-4.120126485038811737e+00,-3.237382499913466205e+01,3.740554074958309627e+01
-4.262381836811173663e+00,-3.257360776918338985e+01,3.758364942288621791e+01
-3.961773032791268800e+00,-3.257090963885235624e+01,3.732302327121873731e+01
-4.053351158674396437e+00,-3.245523299228942449e+01,3.740907249431685955e+01
-4.008965197831440896e+00,-3.263062469560181000e+01,3.744477913331407137e+01
-3.954886938727926182e+00,-3.247627118768037491e+01,3.765735942689796190e+01
-3.999224966149019345e+00,-3.222151480882215679e+01,3.750952601246020635e+01
-4.214960070596467823e+00,-3.239478116018126741e+01,3.746021928638095488e+01
-4.134583198572061136e+00,-3.237255591212483807e+01,3.754590324361713982e+01
-4.009973215625193710e+00,-3.232889703208176968e+01,3.761827642470999677e+01
-4.084378192735377056e+00,-3.231540245890504792e+01,3.750110733480249081e+01
