gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.200043532555899617e+01,1.200006385142211087e+02,1.663739703053918220e+02,-6.425459042045932323e-01,1.001307456112899530e+01,2.979095212916560431e-02
3.200029423850200772e+01,1.200005170858036081e+02,1.826709477258438312e+02,-5.803595051633861912e-01,1.000660079180952344e+01,-2.634307986231308046e-02
3.200030318875384694e+01,1.200005054074045034e+02,1.632910891120352517e+02,-5.199627632162134860e-01,9.914965887168836645e+00,-4.249880508632739029e-02
3.200032751483316673e+01,1.200005812248687533e+02,2.005128563993352770e+02,-6.066773420263510408e-01,9.986632207199086508e+00,7.372432026559218310e-03
3.200032400327537374e+01,1.200006129932979775e+02,1.746836105396818652e+02,-5.651878249711425051e-01,1.002343902918853935e+01,-8.941956159049212205e-02
3.200037039762228375e+01,1.200005335784229885e+02,1.737751997391745817e+02,-4.241166720992652350e-01,9.939046848138799461e+00,-1.683757981589083241e-02
3.200033913953261333e+01,1.200006028159833704e+02,1.579942695588563026e+02,-4.535467352726965107e-01,1.001845251660305713e+01,-5.227696905565576944e-03
3.200036634594160034e+01,1.200006674513430056e+02,1.721654680732276290e+02,-4.676589060850956936e-01,1.002342539248214770e+01,1.985223123722143143e-02
3.200037596580089172e+01,1.200006655423369324e+02,1.619980380856869147e+02,-3.378030857421056021e-01,1.011248288420807562e+01,-1.203810237455781029e-02
3.200042011029884748e+01,1.200006456369893471e+02,1.682434880656503253e+02,-4.109268580122326098e-01,9.998697383523596827e+00,6.375905707253796961e-02
3.200031037115360277e+01,1.200006121162950876e+02,1.724746792620184692e+02,-4.368052469594446152e-01,1.001290820052130037e+01,-2.523812488934125756e-02
3.200034417833787614e+01,1.200007140633950655e+02,1.704878993680910924e+02,-2.905225815469458794e-01,1.006894202955265527e+01,2.885093644802093002e-02
3.200034602440511122e+01,1.200006764226706508e+02,1.773373656046384781e+02,-3.146295615214534380e-01,1.001069507816643878e+01,-6.398918073698964867e-04
3.200028834245909337e+01,1.200006882220978355e+02,1.839020550496811950e+02,-3.276788700266379806e-01,1.001026591030749557e+01,1.848939131753911114e-01
3.200036339963385501e+01,1.200008305488733953e+02,1.615139294578986267e+02,-3.086401603480857792e-01,9.986034245950087040e+00,3.683851428094282038e-02
3.200029379922462880e+01,1.200007134412112322e+02,1.719638106345579445e+02,-3.387543626285037246e-01,9.991106496152205807e+00,-9.987412528753340790e-02
3.200037639094100683e+01,1.200007313037265106e+02,1.765622242147721295e+02,-2.794067784417015310e-01,9.973588490941207141e+00,2.082194194130591869e-02
3.200037877632802719e+01,1.200005647186409163e+02,1.745854450202832311e+02,-2.068549968912100634e-01,1.007599887251667248e+01,-9.139727699528955862e-03
3.200035244307844096e+01,1.200007837146540766e+02,1.791447768691205908e+02,-1.356100640022267489e-01,1.001345331145613038e+01,3.747010754101031023e-03
3.200035869662760035e+01,1.200007412454573910e+02,1.734175861166733625e+02,-2.909687432083196690e-01,1.000396332309805558e+01,1.129791670728462569e-03
3.200040216923960656e+01,1.200008186151093952e+02,1.703063925823962563e+02,-1.392985158105415899e-01,9.885016803642120209e+00,7.295571698890562784e-02
3.200043166549462370e+01,1.200007603187529668e+02,1.686079152136018990e+02,-2.745710223719992626e-01,1.003138349617648650e+01,1.317080154828957350e-01
3.200035604289972468e+01,1.200007821053494155e+02,1.840378321640950219e+02,-1.635070536389843232e-01,9.946364042867729793e+00,-3.036593819840982880e-02
3.200045651101154931e+01,1.200007114077712913e+02,1.760677408992411870e+02,-2.103466822519579893e-01,9.941175909909405917e+00,-3.897192270377625167e-02
3.200027337828140617e+01,1.200007652547125190e+02,1.713517873561574447e+02,-2.688291168537745301e-01,1.002078359862410117e+01,-3.455222069440931285e-03
3.200039173261688319e+01,1.200008488317179314e+02,1.617622379084424438e+02,-2.714251944097497149e-01,9.938777165415110915e+00,5.936536843573118893e-02
3.200037020356292317e+01,1.200009095657557197e+02,1.851830881375586841e+02,-1.507530205504560572e-01,9.971659013310457453e+00,5.257973441868671327e-02
3.200042452069180143e+01,1.200008439459398772e+02,1.780800443783202525e+02,-2.429121520432129810e-01,9.945997472423417918e+00,-2.668216087574709974e-02
3.200034294753802300e+01,1.200009571115442526e+02,1.726665206996465542e+02,-1.260115353156124052e-01,1.003582290893737117e+01,4.000016177029717956e-02
3.200027961819611022e+01,1.200008798572131354e+02,1.613189489312695741e+02,-1.159298026210781041e-01,1.001551977420801265e+01,5.460439046601746338e-02
3.200042716984443558e+01,1.200008900601178823e+02,1.650804875574831101e+02,-6.755661286485459271e-02,9.906749891141434006e+00,1.725345625832908764e-02
3.200026192986371854e+01,1.200008734533005992e+02,1.771100038224229820e+02,-1.110977557496860280e-01,1.001984065369322430e+01,-4.478644588080348682e-02
3.200037216179932642e+01,1.200009002193908572e+02,1.739481658272600839e+02,-1.970920715351631713e-01,9.979341860774994188e+00,6.563038150322829042e-03
3.200041762355118635e+01,1.200009453425371078e+02,1.670544739472990443e+02,-4.325052415438224163e-02,9.995519391393187902e+00,6.174815312254673672e-02
3.200040377488014087e+01,1.200009419025582815e+02,1.712705204659379490e+02,-1.362844018384725964e-01,1.000382234453763530e+01,-1.333810965748949591e-02
3.200037143761230851e+01,1.200009048041363542e+02,1.668024029084828328e+02,-1.405692487054668594e-01,9.964196576807969663e+00,-1.648440816040478915e-02
3.200028909717761394e+01,1.200009756897291879e+02,1.726123023932773037e+02,-9.840235546512254849e-03,1.007282803405725069e+01,-4.203508893674383351e-02
3.200030046940555195e+01,1.200009875710412359e+02,1.734498786889667201e+02,-1.544582763793791447e-01,9.962293281078958174e+00,5.821607747562188018e-02
3.200035791119783823e+01,1.200009973345273266e+02,1.817126610931253481e+02,-1.043724165989832336e-01,1.007912589857110675e+01,1.831982348831679569e-02
3.200030543977071318e+01,1.200008650897425895e+02,1.811783515105381639e+02,-1.485750510675036828e-01,9.980673203352845135e+00,-3.214435795204750174e-02
3.200034852967726096e+01,1.200009405835608902e+02,1.700999581835461640e+02,-9.548550997756205527e-02,9.966522237066362422e+00,-8.785079405691574583e-02
3.200032289324371959e+01,1.200009544821570699e+02,1.691513334959185215e+02,-7.361493172294111820e-02,9.970614607864376921e+00,8.932419113903031574e-03
3.200032444716261892e+01,1.200009485720050435e+02,1.756710464645588274e+02,-6.489156345730187625e-02,1.006068578122100909e+01,-7.300583799615364966e-02
3.200042182863041518e+01,1.200009953014250357e+02,1.643454792578564820e+02,-3.483007262381030561e-02,9.979635249517244233e+00,6.434551100145391445e-02
3.200031041454723635e+01,1.200009955987939492e+02,1.662410981941696093e+02,-1.057345565780324764e-01,1.009610297104634213e+01,1.345379783423949170e-02
3.200039896266356720e+01,1.200009956969958438e+02,1.785439666545317152e+02,-3.020517575875370647e-02,1.005622941215269783e+01,-3.792200598684972862e-02
3.200040691740439769e+01,1.200010107837206021e+02,1.718023608168723797e+02,-1.088073281580995699e-01,1.005019547125776036e+01,5.610044166805454313e-02
3.200038550476007515e+01,1.200010774165591272e+02,1.620185752571788385e+02,-9.456118977230540401e-02,1.007329039712861096e+01,1.083148147716772175e-01
3.200040037133187809e+01,1.200011131810609726e+02,1.786075806161721289e+02,-5.784403033048950843e-02,1.003516311955041651e+01,-1.200092393817821929e-01
3.200035760159295961e+01,1.200010852486354906e+02,1.761204870563109921e+02,-7.269853245532650887e-02,1.003372417828191665e+01,4.614889646871168927e-02
3.200028871170806610e+01,1.200010729969641119e+02,1.793996476427681159e+02,-1.432651365303976854e-01,1.002963274005166738e+01,7.749350959865348998e-02
3.200036011207504316e+01,1.200010551885405761e+02,1.790193488739078020e+02,-4.429767157833021385e-02,1.001410568285158931e+01,3.697293726997993857e-02
3.200034271291870880e+01,1.200012338859427530e+02,1.756823727694176114e+02,-9.646897725321357253e-02,1.000991909201646024e+01,-1.210790091790885786e-01
3.200031112494365004e+01,1.200010717379443150e+02,1.732959747544710183e+02,-7.415801242106888347e-02,1.003678058200406298e+01,-3.640793044801000911e-02
3.200036021576798362e+01,1.200010760826699112e+02,1.816756037712005991e+02,-2.912607141966728347e-02,9.953976377357799166e+00,1.668574747657541055e-03
3.200036167198989290e+01,1.200012019031887860e+02,1.683697872124372452e+02,2.124652519321617444e-02,9.909797935771065269e+00,2.858912374367130263e-02
3.200028376032877020e+01,1.200011560937586381e+02,1.784681267528405897e+02,-1.051494946538689412e-01,9.991325952481712847e+00,1.290278611148258474e-02
3.200041439155856438e+01,1.200011717820724613e+02,1.695803141486753418e+02,-1.152755912244866898e-01,9.957029026667964189e+00,-1.882095112371981807e-02
3.200035525733114383e+01,1.200011984304980217e+02,1.690291126191711726e+02,3.072723887072504809e-02,1.002444816108748782e+01,-2.804678179950438610e-02
3.200034089437694718e+01,1.200011713882906861e+02,1.716684161467469210e+02,-9.919487304636537273e-02,1.005447918904295967e+01,-5.927277325514547501e-02
3.200035454376287447e+01,1.200012732671712570e+02,1.833815898033550695e+02,1.381921112009920627e-02,9.948456579773363728e+00,-2.735803019825159416e-02
3.200040198030598759e+01,1.200011841022975716e+02,1.857123202582973818e+02,-5.814947407912317290e-02,9.964936329505636792e+00,1.335082246439185487e-02
3.200041171848513955e+01,1.200012131150747052e+02,1.576056268947432670e+02,-2.124919396132078989e-02,1.004573401433114377e+01,5.922091398919279714e-02
3.200032803939454595e+01,1.200012430097714287e+02,1.548815390964049357e+02,-3.585895912089256260e-02,1.003500361104264726e+01,-2.997463169024796106e-02
3.200028524537874119e+01,1.200012719090572944e+02,1.791622139414355956e+02,-7.453529282025984568e-03,9.976723457515149107e+00,-1.506622273887477277e-02
3.200035271625120004e+01,1.200011941491019911e+02,1.749737500825444272e+02,9.735396903862502532e-03,1.008079416208943435e+01,7.629200756339646339e-02
3.200033901843251982e+01,1.200011823040590286e+02,1.804519840573695433e+02,5.316148849030211815e-02,9.985004683693551542e+00,7.001798576862486301e-02
3.200033573180414237e+01,1.200013174725539784e+02,1.581066685247677981e+02,9.533891320003996805e-02,9.838735550705164812e+00,1.121093671713942024e-02
3.200032854857159492e+01,1.200012491895608804e+02,1.736728151210277815e+02,-4.675090646180162651e-02,9.930012264451564263e+00,7.931535041924765717e-02
3.200025597760007656e+01,1.200011535808442460e+02,1.628856969102976961e+02,8.400933610447816613e-02,1.006680704179690444e+01,3.525224196504216090e-02
3.200030244926519885e+01,1.200012763552200994e+02,1.721534297753769920e+02,8.816039819869258762e-03,9.959712592864480740e+00,-8.352654571209099099e-02
3.200042232130865472e+01,1.200014000931235216e+02,1.850742007795215329e+02,9.668807403359915009e-02,9.984729464801365140e+00,5.249986530420570896e-02
3.200038401427156032e+01,1.200012518743093182e+02,1.593273922575269808e+02,-5.565404589408162739e-02,1.016585932599573106e+01,-6.126539611328061380e-03
3.200045323322584778e+01,1.200012956059561446e+02,1.713107357233360801e+02,-5.434322666680918915e-03,9.989577498246305254e+00,2.270783507113203342e-02
3.200031901317451144e+01,1.200013720421415826e+02,1.659206634962893077e+02,4.820210034459596060e-02,1.007285884578504565e+01,4.783894148574134586e-02
3.200031457355590447e+01,1.200013596006517957e+02,1.715419296526843596e+02,5.376329722240164380e-03,9.942474082009731262e+00,5.511548505197301495e-02
3.200028696302877051e+01,1.200013586461074340e+02,1.662181440819688873e+02,-3.981653380309524426e-02,1.002622443932924767e+01,-1.834655153773476904e-02
3.200027440670697132e+01,1.200013067132420304e+02,1.673369466913015344e+02,-8.890921849511664032e-02,9.950441937762079192e+00,-1.081643381057828882e-02
3.200038418518650474e+01,1.200012905218542443e+02,1.656643243840901505e+02,-4.915464469316976892e-02,9.978251247901814835e+00,3.759971083815814852e-02
3.200036497596708784e+01,1.200013914127385846e+02,1.749472602300664619e+02,-7.805886219344480847e-02,1.001036816380033656e+01,7.346955151813050477e-02
3.200034289634891138e+01,1.200013791049561860e+02,1.853081781358153535e+02,-2.582776919417367409e-02,1.005713137695728143e+01,-3.916739440845530551e-02
3.200037669279323183e+01,1.200013970899831719e+02,1.781913771081514426e+02,-6.552189043868603124e-03,9.938609118121242147e+00,2.762148076215138054e-02
3.200037546577225811e+01,1.200013773722458552e+02,1.671297791235220700e+02,-6.273970961101894492e-03,1.006289246257503578e+01,-4.206266858539065012e-02
3.200028314805168606e+01,1.200014495831179602e+02,1.800771068323322766e+02,1.176212841495897707e-02,1.004100087064706770e+01,4.730969982129561505e-03
3.200036362356065212e+01,1.200014545964824890e+02,1.786602194558114434e+02,1.997989717686716321e-02,9.944653458920644340e+00,2.311573717504751199e-02
3.200035425754033014e+01,1.200013788224017190e+02,1.640049359821604185e+02,2.952319211889534861e-02,1.001676608796590884e+01,7.813965102574191302e-02
3.200035503762548217e+01,1.200014788732421067e+02,1.679940534795851761e+02,4.486895050353104791e-02,9.992864410941820097e+00,7.440343358414723551e-02
3.200026879254234302e+01,1.200013796744888879e+02,1.708551818526475756e+02,7.803527733324898408e-03,9.843766509778420826e+00,-2.060380542097363724e-02
3.200036702018365276e+01,1.200015443699247015e+02,1.787089088716472247e+02,-5.101437808052937395e-02,1.002733274532915964e+01,3.529368424985102060e-02
3.200037170501442318e+01,1.200014754589952588e+02,1.670817588476444939e+02,2.561668953619800765e-02,1.004895170435227847e+01,-8.644989692350464605e-02
3.200039668466200027e+01,1.200014661035538381e+02,1.626329308051828093e+02,1.243455314296287341e-02,1.007333046067095772e+01,-3.173115712996488896e-02
3.200026531559672804e+01,1.200015070610181169e+02,1.656876797580999039e+02,4.124696197352732685e-02,1.001068709208156982e+01,4.688667676293258903e-03
3.200031718784605772e+01,1.200015940003028021e+02,1.779772027380841735e+02,-1.943043077544977367e-03,1.000733629401465841e+01,1.184539912439013312e-02
3.200035996807598337e+01,1.200015707911522327e+02,1.790446768805277031e+02,-8.961506198296650960e-02,1.011086617636996721e+01,6.018740296401815792e-02
3.200036352697210162e+01,1.200015635692039666e+02,1.588885727067344078e+02,-4.564172063607652152e-02,1.002790045747981829e+01,7.395060398409637747e-02
3.200022346563196152e+01,1.200015350847864966e+02,1.687853373909306924e+02,-6.012628453486229541e-02,9.994591710271633289e+00,-3.333041526178878028e-02
3.200034001000260275e+01,1.200016448728595009e+02,1.617488123218422231e+02,-1.362684927718282001e-02,9.950507805341763046e+00,1.162352869710551150e-02
3.200034462102701838e+01,1.200015395025512674e+02,1.688109594202533117e+02,8.434667028422885432e-03,1.003626117757633551e+01,1.723821075403023789e-02
3.200030072501328959e+01,1.200015222197738325e+02,1.729280209195887323e+02,1.866965135578930665e-02,1.001645021916725042e+01,-4.789451414928301565e-02
3.200033766818084047e+01,1.200015475276365748e+02,1.748527707259304975e+02,-5.117807412834073089e-02,1.009543271360657890e+01,-9.515534221262314865e-03
3.200033161292419237e+01,1.200015924237747669e+02,1.779719502129134128e+02,7.157912241823267963e-02,9.888859186257338507e+00,4.313175276246043049e-02
3.200042427604333284e+01,1.200017342653957400e+02,1.712169109770440514e+02,-7.063743813785265668e-03,9.991427381604204072e+00,8.988034529870788519e-03
3.200036386005363909e+01,1.200015899342404992e+02,1.646593130351252228e+02,-4.873184906899285726e-03,9.950778320537388311e+00,-5.005216499845420094e-03
3.200038208486725466e+01,1.200017462111761830e+02,1.839065662266945367e+02,-1.954672859796429112e-03,1.000365071182957522e+01,-1.798066752519277348e-02
3.200036498371228788e+01,1.200016575352665740e+02,1.669003070076115876e+02,-1.685343466260556117e-02,1.003173859592813599e+01,-1.286011352415062682e-02
3.200025613659258283e+01,1.200016783611855260e+02,1.699139069452202477e+02,-1.005149589939907800e-01,1.002716781230384768e+01,-8.936436262974555012e-02
3.200028889289656320e+01,1.200016500632713843e+02,1.632709620611506693e+02,-7.544388328443749070e-02,9.954900405073859204e+00,5.845854814905488556e-02
3.200035821272881265e+01,1.200016623419694781e+02,1.822343658215343964e+02,1.086588391293076203e-02,9.903696512961031928e+00,2.343142939576031356e-02
3.200035143417353112e+01,1.200017850669478463e+02,1.771165157048806407e+02,-1.637595081986764622e-02,9.988095982920389915e+00,-2.827195222341059161e-02
3.200029874867166768e+01,1.200017396158692407e+02,1.780189269392421636e+02,2.809244694555529734e-02,1.002873760752931176e+01,3.608760730886636375e-02
3.200035840765701778e+01,1.200017361131750562e+02,1.821951897635938735e+02,-5.964274658563545328e-02,1.002913678849673218e+01,-2.047432845141650137e-02
3.200031879693443670e+01,1.200017040878637005e+02,1.741762127861655358e+02,4.499155575467524149e-02,1.013711661857037072e+01,1.103888826625231204e-02
3.200028964822262623e+01,1.200016932543830990e+02,1.631431945650462865e+02,-2.378249012618383409e-02,1.005167501947653186e+01,1.943977921921555274e-02
3.200033733941514669e+01,1.200017494568867704e+02,1.892582765211825517e+02,2.008531361879980701e-02,9.896162474121979358e+00,4.449277586294009962e-02
3.200042172487496828e+01,1.200016283702598940e+02,1.709373497441972063e+02,1.499530211389766589e-02,9.958366961752798119e+00,2.544974929247643958e-02
3.200039835160833945e+01,1.200017836386947891e+02,1.712086226538317248e+02,-2.235037831583090717e-02,9.945132512816115877e+00,2.726591677944648073e-02
3.200035524228350425e+01,1.200018391930199328e+02,1.786709883715419664e+02,-7.670795189968362959e-02,9.956613126713540041e+00,-7.176563094838420143e-02
3.200038197188198552e+01,1.200018989282443442e+02,1.700304291958551914e+02,6.148431736480177573e-02,1.002572473748549342e+01,-4.544830498385420310e-03
3.200038342992594664e+01,1.200017789964827983e+02,1.673691611507572077e+02,1.358477100967853644e-02,9.966227675709172118e+00,2.490463117804602063e-03
3.200035978605449571e+01,1.200017655456160384e+02,1.707010502891877195e+02,-5.980877312630206166e-02,9.956867891807561932e+00,-1.090319512375012012e-01
3.200029607089132355e+01,1.200017226980634888e+02,1.680798120750808948e+02,4.516475409642363437e-02,1.003032503263477082e+01,5.956891334147942918e-02
3.200023662632271737e+01,1.200018370476980749e+02,1.805716981350940955e+02,1.263513635823950397e-02,9.915573541951026471e+00,-3.182578163455686282e-02
3.200032037883771352e+01,1.200018258039170007e+02,1.734739518758201484e+02,5.796763196703638536e-03,1.005202941423104157e+01,1.084749438246118275e-01
3.200034813653159915e+01,1.200017768257447131e+02,1.778748623325872131e+02,-1.928768051258156549e-03,9.968958669065054679e+00,-9.341911982204442397e-03
3.200038204490632410e+01,1.200018210430982890e+02,1.657508529643933741e+02,-1.570680212242516194e-01,9.986426316110710744e+00,-1.945593039852618403e-02
3.200043635993145585e+01,1.200018208906338941e+02,1.691201002375527480e+02,-1.620233185427152889e-02,9.918308947174844903e+00,2.390448992777950352e-02
3.200028321288729671e+01,1.200020041789181136e+02,1.858389915828105359e+02,1.293544641146152606e-02,9.908302227064877954e+00,4.853340820639477637e-02
3.200033319278196586e+01,1.200018512636682431e+02,1.630847617403451864e+02,-3.930555438614002917e-02,1.002697359115338749e+01,1.171854224607297296e-01
3.200031252261040748e+01,1.200019083381144185e+02,1.748210853963502416e+02,2.151259553365360289e-02,9.938814679044881473e+00,4.860618332987953760e-02
3.200041901834193681e+01,1.200019266367277595e+02,1.633212781399580251e+02,2.429276684902038214e-02,9.978480162760920535e+00,-3.848197646230777647e-02
3.200033973441587420e+01,1.200019540007401844e+02,1.702427954177111928e+02,2.026719157573611541e-02,9.959091000398601068e+00,8.976801195732515837e-02
3.200027905425363173e+01,1.200019713848775780e+02,1.616980871351264852e+02,6.798234570124191134e-02,9.974012280597079894e+00,2.489476211082187443e-04
3.200042457951929720e+01,1.200018804815095592e+02,1.793624933757705548e+02,4.301061608726309410e-02,9.926649519831535429e+00,-3.446863029988094657e-02
3.200029170188242489e+01,1.200019643130136444e+02,1.749012523176411378e+02,4.410807576124817220e-02,9.955679201735248895e+00,-4.188329609364380146e-02
3.200033353838456662e+01,1.200019654190054297e+02,1.722628143363097308e+02,-4.331079041996227508e-02,1.007464550960325411e+01,-6.285701420630860313e-03
3.200033889179400148e+01,1.200019627190349354e+02,1.797265419495984702e+02,-8.095500186528291342e-02,9.899741465490414782e+00,5.104449176996101595e-02
3.200024638160952861e+01,1.200019868733634070e+02,1.740438100581626486e+02,1.647904086332987322e-02,1.002612554985529769e+01,-7.225393196350578251e-02
3.200030572882830882e+01,1.200019843386448741e+02,1.744912774915605667e+02,2.632873790797063407e-02,9.956890715298719385e+00,6.575757657839520487e-02
3.200032359460537634e+01,1.200019063882832029e+02,1.753332797254785476e+02,1.052279925012943040e-02,1.000260950790257475e+01,4.140564779244131077e-02
3.200032272955937884e+01,1.200020806351053153e+02,1.687737531901995567e+02,-1.038954563840065182e-01,9.939948848793694225e+00,-7.426789488352665211e-03
3.200030312871367499e+01,1.200019612803229023e+02,1.816139351056908140e+02,-3.655902771160501191e-02,1.005477266089149779e+01,4.665289434608197588e-02
3.200036268944802487e+01,1.200020386266597399e+02,1.750708828795163470e+02,2.406448733511605542e-02,9.952113009863454707e+00,-5.197877990882893151e-02
3.200033671016466741e+01,1.200020264176150420e+02,1.648036243754854411e+02,2.524377681298052220e-02,1.002661348176696698e+01,6.812907616112265363e-02
3.200028593425032142e+01,1.200020800819451239e+02,1.592219623425007455e+02,1.077271249855849510e-02,9.955061638705306137e+00,-3.193017389715429449e-02
3.200038032113585729e+01,1.200020386545103719e+02,1.704141393558022344e+02,-1.435412227261035900e-01,1.004305494396967902e+01,-2.737199042643276639e-02
3.200025968762614781e+01,1.200020545764918722e+02,1.662951934339466220e+02,1.746954860313988320e-02,9.980819407809834232e+00,1.322785956117286839e-02
3.200039514373204241e+01,1.200020872456227607e+02,1.630652943073546055e+02,-3.610643152305269277e-03,9.970299579910603782e+00,1.512015993970815091e-02
3.200033449164637744e+01,1.200021339760958767e+02,1.781625420949219176e+02,-4.411601142339706405e-02,1.001421447691115851e+01,3.375759943008436320e-02
3.200034951089982371e+01,1.200020982591681076e+02,1.676547368211403182e+02,1.028600955010428031e-01,9.976760944345146598e+00,6.385014379259565387e-02
3.200028896259632916e+01,1.200021350855451203e+02,1.822326572405103207e+02,-3.505326691732860850e-02,9.972093246562840463e+00,-4.929071127759723087e-02
3.200030654010109998e+01,1.200020730593828375e+02,1.667317207884366326e+02,1.335299736410078958e-02,1.003306306013643834e+01,2.206400813034576497e-02
3.200032035301924083e+01,1.200021009683082980e+02,1.802220302938206373e+02,7.418703684488742178e-03,9.971117609054569897e+00,3.012079677332850022e-02
3.200042429660853571e+01,1.200021412861173360e+02,1.732499285622803313e+02,-8.465449763006063777e-02,9.911703717846471307e+00,4.427004374004291087e-03
3.200035267046558829e+01,1.200021876655152084e+02,1.814649900033721508e+02,-3.480009617209425116e-03,9.979331626206853656e+00,5.218080576392735564e-02
3.200033906624139490e+01,1.200022061385676437e+02,1.762710416592751130e+02,1.898321120480725085e-02,1.006145307426304925e+01,1.134711916770163032e-01
3.200034374748049260e+01,1.200021995510288377e+02,1.530308276061334993e+02,-1.221444877754287572e-03,9.957266255163036206e+00,8.868921831995314753e-02
3.200034759561177111e+01,1.200021228510577203e+02,1.739166066290239883e+02,-2.372819396743510237e-02,1.006706881240726403e+01,-6.964468145610436256e-02
3.200025134911612668e+01,1.200022118179212924e+02,1.678470870791395839e+02,2.533290861470395561e-02,9.977687743432404943e+00,-1.349925062086648232e-02
3.200029469395075665e+01,1.200023235722147490e+02,1.703011239344189960e+02,7.752709571007027067e-02,9.962858666613461978e+00,-6.531872990516951472e-02
3.200029090098042417e+01,1.200022459390037000e+02,1.785039456892352518e+02,7.161683701738637275e-02,9.957035698427484149e+00,2.966671055951938807e-02
3.200024445019273855e+01,1.200022229129868947e+02,1.762716194578945874e+02,7.866174426535693653e-02,1.001610669536126785e+01,4.310416906792079866e-02
3.200039646023274287e+01,1.200021911123887151e+02,1.723029304971923068e+02,-9.670251957233037821e-02,9.953196655077906740e+00,-1.783955376859966413e-02
3.200027005343729769e+01,1.200022198840726873e+02,1.730590101209085105e+02,2.689684856315669326e-03,1.002972179018522247e+01,-2.458457057939622201e-02
3.200028011519877680e+01,1.200022345474898628e+02,1.758322331733901365e+02,1.436936637232995740e-03,9.932053032095232936e+00,-7.314809135436992071e-02
3.200030933982883141e+01,1.200022447973605608e+02,1.753050779434912272e+02,2.364270803039424107e-02,9.983753577315408023e+00,4.175964422994724728e-02
3.200022808010937325e+01,1.200023081559587581e+02,1.778929787530664441e+02,4.792582875374361978e-02,9.968530529280851482e+00,-3.979567341946634029e-02
3.200031521256159550e+01,1.200024050640679860e+02,1.716445245991542947e+02,-1.339545942328620315e-02,1.007469331755577358e+01,4.584826719311218407e-03
3.200042086396749852e+01,1.200022911837103834e+02,1.639463460798779693e+02,-5.652357155208809214e-02,1.002177575976439705e+01,1.083649205717747421e-01
3.200033181256297610e+01,1.200023818435665248e+02,1.788299250677900147e+02,3.407023026372400093e-02,1.003602075867239307e+01,-3.542753863827929894e-02
3.200033016134731412e+01,1.200023385083003404e+02,1.679996547265596121e+02,6.278529754918090421e-03,9.924050697772285545e+00,8.127896929017391567e-03
3.200039282584639722e+01,1.200023943878055519e+02,1.710602444125278794e+02,-5.025256741726762122e-02,1.004410992723123464e+01,-4.517519771917232613e-02
3.200037443001457405e+01,1.200024192853268943e+02,1.774238116436315522e+02,2.883838643153626563e-02,9.949040075569081765e+00,-2.489789040225472150e-02
3.200042111258112953e+01,1.200024057769564223e+02,1.730111107349095789e+02,-3.492451201589773929e-02,9.990482816182829851e+00,1.358294788362523825e-03
3.200035081209379229e+01,1.200024539975864997e+02,1.610707005290890947e+02,1.125989132480118178e-02,1.008416036104294200e+01,-9.559782689626021568e-02
3.200045086839014630e+01,1.200024229341085800e+02,1.703558400106137185e+02,6.289644796435261975e-02,9.962585255516652083e+00,9.045780775233868212e-03
3.200035201225600900e+01,1.200024491388447245e+02,1.774919352036365865e+02,4.698926061883872130e-02,9.981232179183013642e+00,3.437059116788437896e-02
3.200035988994459757e+01,1.200024306069768016e+02,1.837779594247980981e+02,1.184429909009359662e-02,9.975562071505107653e+00,-9.529368683667470419e-02
3.200043463228176677e+01,1.200024986651390719e+02,1.806440409348041385e+02,1.609557750048500047e-02,1.010054134217908128e+01,4.389841627220948672e-02
3.200037341123793055e+01,1.200024383838387223e+02,1.743544759886519842e+02,1.830073385406507519e-02,1.000879288127021205e+01,-5.513369708305159919e-03
3.200029517987306349e+01,1.200023953526316802e+02,1.721194189145819280e+02,-4.604069606086970412e-02,1.008282372935985727e+01,-2.033056978822993244e-02
3.200041668304385922e+01,1.200024034416897649e+02,1.735025971444225661e+02,-7.676538821028937309e-02,9.971613305058577126e+00,-4.924173441339339645e-03
3.200037815261929097e+01,1.200024740940150849e+02,1.623753692500476973e+02,-4.344372552492817979e-02,1.004960292769908392e+01,9.625058482511124336e-02
3.200029025758875889e+01,1.200024419007534959e+02,1.722295453391817546e+02,-7.705079600539262163e-02,9.961995613168001640e+00,-1.879278507158084824e-02
3.200030587399597692e+01,1.200024293654562655e+02,1.703524119344738779e+02,-1.265703038252646850e-01,1.004582352331485140e+01,3.440410157357772641e-02
3.200030277543084622e+01,1.200025034962925190e+02,1.698318133004256936e+02,-8.478085860024268949e-02,9.988117707332484940e+00,-9.370179510272363954e-02
3.200034231850263922e+01,1.200026139994844101e+02,1.701188921461324526e+02,-4.918629507274874246e-02,1.009237260509793366e+01,1.004310032263092643e-02
3.200032465459045738e+01,1.200025120498753921e+02,1.749432462837146431e+02,3.164547252118211917e-02,9.935244855317701962e+00,9.734001861466088507e-03
3.200038505579189518e+01,1.200025774468311113e+02,1.692910906435201639e+02,4.587269152938975442e-02,1.010406316037001950e+01,-6.068695453653428010e-03
3.200024332327028986e+01,1.200023958619407978e+02,1.725510934534981402e+02,7.358985356127191457e-02,9.908485513265445022e+00,1.561960742679293843e-02
3.200035616823978302e+01,1.200025160022187265e+02,1.674827875375781616e+02,-1.506245470720343413e-02,9.923607301500673827e+00,8.805512201301506428e-03
