accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.907169178389607478e-02,-6.276181360246274252e-03,-9.804719323333305425e+00
-1.786445058062592281e-03,1.113982261131059477e-02,-9.807902707751912530e+00
-2.969965151203432345e-03,-4.930520011235626013e-03,-9.805123443583394049e+00
-1.065080961300895373e-03,1.058671790264526132e-02,-9.801615383737058096e+00
-7.614402995823386575e-03,6.752769696647774669e-03,-9.783835266384869556e+00
-8.140429873789732651e-03,-1.870277485379659259e-03,-9.792650964363016186e+00
7.125036055663044009e-03,-3.015231830409014716e-03,-9.803895227126059098e+00
6.418854510535519121e-03,-5.112583924063409530e-03,-9.799287104390446146e+00
5.977969764421148420e-03,-7.210168831307983695e-03,-9.787887259091361258e+00
-1.885579971194484500e-03,7.691438080608724651e-04,-9.797546807444248884e+00
-9.148180049315999748e-03,-7.902579950112465987e-03,-9.789300805270910288e+00
-6.515053781224432183e-03,6.091855134297647842e-03,-9.796842073519249183e+00
-5.720249237634257057e-03,6.201098290188899326e-03,-9.788883377720875245e+00
6.052687671033797276e-03,1.492283026749189126e-02,-9.788230904602849947e+00
1.821987361109151868e-02,-1.312579741231399959e-03,-9.795457562243669258e+00
1.770495705283186205e-03,5.332181489869729923e-03,-9.794685993642323396e+00
1.545491119344841874e-02,2.049308743216150461e-02,-9.802710458046188791e+00
8.318396534604631867e-03,-5.177766771188821449e-03,-9.808946345370765485e+00
8.728605224637406290e-03,-9.867033680156593253e-03,-9.786229932728709002e+00
-1.676456692712107593e-02,-2.373984205898350009e-03,-9.790447478564379580e+00
1.678454043091081108e-02,-5.780700016297789234e-03,-9.798509224200378398e+00
-4.572162774925725426e-03,7.738989431960220135e-03,-9.802399713266135350e+00
5.850297442764589712e-03,-1.843958083763306763e-03,-9.796964817105205725e+00
-4.686500270531536103e-03,-1.782127841315445799e-03,-9.797517959750898342e+00
-5.163273738874004423e-04,6.751950073205633882e-03,-9.786654656712876488e+00
-1.828291565324794039e-03,1.420879498261890320e-02,-9.798278088513331596e+00
5.104656146274739667e-03,-1.225710542188852663e-02,-9.798164163496901224e+00
9.393856957244521621e-04,2.048545314724958474e-03,-9.811926196999916527e+00
-1.284842795025120405e-03,3.574561556963406356e-03,-9.794938642251583616e+00
-1.146496127210928050e-02,3.748268924325152789e-03,-9.788571555043438011e+00
4.033230516466289502e-03,-1.636691576234948139e-02,-9.804390969704144254e+00
1.884200609257516337e-03,3.429661717819324461e-03,-9.798222297356643296e+00
-2.978422543882321225e-03,-8.849345957156863965e-03,-9.809456714568804969e+00
5.492475530462735504e-03,-1.102216782139483521e-02,-9.803812443332233784e+00
1.344444002047827033e-02,1.135593799473979745e-02,-9.799122637908029176e+00
7.077256454925118928e-03,8.908666970431926638e-03,-9.804359384165699964e+00
-9.488957340607484178e-03,3.925831372915406306e-03,-9.787730752558358560e+00
4.682696199644511073e-03,-3.228708365247711688e-03,-9.792171242658541885e+00
4.123226702599296252e-03,-4.684397206222544116e-03,-9.785991916442222660e+00
1.019158023537229327e-02,1.825563904146811339e-03,-9.803263511774977346e+00
-2.275418198963829325e-03,-1.707916834214738208e-02,-9.802219472586589433e+00
-6.088273963719740244e-03,-8.067808777875764767e-03,-9.791463539722927933e+00
-9.301369023872983754e-03,3.665222341409179671e-03,-9.790822411634737321e+00
-2.059212933156481275e-03,5.419637602780560427e-03,-9.792776982632926064e+00
1.120148004988440367e-02,-1.302078736237012894e-03,-9.787584844872410983e+00
4.198738885608130703e-03,6.682586050566352229e-03,-9.788796830974382246e+00
-7.265350535661071335e-03,-2.506805022711511462e-03,-9.789023880365636643e+00
-2.596646257633685416e-03,-1.032653609597036781e-02,-9.787232459850571331e+00
-3.291225807951866922e-03,5.552920864733770952e-03,-9.785643326310529133e+00
1.193994950774837464e-02,-9.717642788850624005e-03,-9.799421963251456091e+00
-1.114022121941461805e-05,3.075733230652761413e-04,-9.792199062070261917e+00
4.625767490450865063e-04,-5.580330485711129836e-03,-9.785615780477449732e+00
5.699033067320784414e-03,1.481702615865401057e-02,-9.803818910718245405e+00
-1.464372580008747871e-03,-5.102010911241819553e-03,-9.792581803423766829e+00
5.761522567680372152e-03,-4.393950646747146922e-03,-9.793848240543297834e+00
-4.117282540192339531e-03,-2.606544918879860791e-03,-9.793018092554623522e+00
1.884828561923281021e-02,1.356305565327262791e-02,-9.807251615712148762e+00
8.149001639358399024e-03,-8.005628060858778830e-03,-9.813170979655703619e+00
3.181590578831654248e-03,-1.390521496083338502e-03,-9.790142767739789420e+00
-8.448508352822320377e-03,-6.205019750526627811e-03,-9.799207215740834087e+00
6.264696113348807924e-03,8.093770127534576780e-03,-9.776812229501745222e+00
6.121750024866258813e-03,-8.460722686417700839e-03,-9.804142911156656481e+00
-1.589520211982750272e-02,-1.973961782332406961e-02,-9.799590412206123702e+00
9.827624135112523682e-03,2.433892852638033094e-03,-9.791407784798435543e+00
-4.250225956943684720e-03,7.115639078798127737e-03,-9.807287958903666336e+00
1.248010700059615230e-03,6.564484653807315349e-03,-9.774319575131922733e+00
6.857434691790014955e-03,-1.535705753459841883e-04,-9.793477700207263936e+00
6.254281634779401342e-03,-1.820951510128186561e-03,-9.769097745206787309e+00
1.064080768337107366e-02,2.619254169636588961e-04,-9.793253699216750263e+00
2.292929016244422882e-03,-1.626097406255710021e-03,-9.796401159472093667e+00
-6.258791859038855335e-03,1.805176278235675518e-03,-9.796497427151345860e+00
1.642932739857853961e-03,-1.474754814106288021e-03,-9.812682616061739083e+00
-1.688701698856917349e-03,-3.122608370641810887e-03,-9.773307489327695663e+00
3.384288985375476580e-03,-2.076355420297851424e-03,-9.789335750701150474e+00
1.805743830152028995e-03,-2.431782758027339203e-03,-9.789850476337269569e+00
8.540934068162007314e-03,-2.516512582730849081e-03,-9.785020320051289744e+00
1.648807531354695016e-03,3.053697373060840214e-03,-9.786949436393820534e+00
-4.804912402566498091e-03,-1.355547829938208437e-02,-9.810232414490210218e+00
-9.415468665262128126e-03,3.516957665666869091e-03,-9.803617928162363881e+00
7.235366000754517996e-03,8.450727569859619454e-03,-9.792333762387094964e+00
3.031060201577614327e-02,-2.434842578711046094e-03,-9.818995863757042031e+00
1.286101824083544544e-02,3.338891355703459390e-04,-9.796749862474852577e+00
6.581354272291377143e-03,-1.171844283735590415e-02,-9.792766722795979817e+00
-3.399943798358446949e-03,9.229939620423325067e-04,-9.799464341638250531e+00
6.153534100773565274e-03,-1.157698443661150586e-02,-9.810136903789352658e+00
-3.780724043847435295e-03,1.561739004447063386e-02,-9.802352171718270668e+00
1.207615101975065622e-02,1.033091852068605127e-02,-9.808051105711854234e+00
1.074735134848487511e-02,-5.775164729811337397e-03,-9.789614733396962976e+00
-4.082004830783298246e-03,-4.639934282301351638e-03,-9.802561878346113033e+00
-1.981343173477466760e-03,-2.108333975826665995e-03,-9.799020717813567316e+00
2.574224340518274558e-03,3.873445402307337283e-03,-9.799245679884601046e+00
-2.044026970658595344e-02,9.305841766333370485e-03,-9.795396348030353195e+00
2.468474140800018795e-03,7.295254500029981111e-03,-9.806538256575057844e+00
-6.703624475167931085e-03,-3.718579862521161766e-03,-9.784646870906167138e+00
-6.004254319902724638e-03,3.195782827026484064e-03,-9.782720195512624173e+00
4.080587099514960611e-03,-1.158698566875953663e-02,-9.787452277872663586e+00
-2.019767863903606641e-03,-2.013701102609451871e-03,-9.792867192708010649e+00
-4.701311569761543185e-03,-1.862588197865232536e-03,-9.819424502700849544e+00
-3.312582224743325192e-03,-1.081470126316972464e-03,-9.794564375735618000e+00
2.392848078519942828e-02,1.010702588278263210e-02,-9.800239768631106685e+00
1.161840892547557486e-02,-1.161296674508115710e-02,-9.799347091941568166e+00
-8.592038667646895861e-03,2.549826139043072024e-03,-9.789787986157453048e+00
9.238685531131664644e-03,-5.516037064064226690e-03,-9.813953277535494735e+00
8.979420624854387092e-03,4.653729598729615044e-03,-9.797793962712397331e+00
1.123159384290821003e-02,1.097467545624069337e-03,-9.796962010123033693e+00
5.950488308510909832e-03,-3.803290750202564970e-03,-9.792883789151220597e+00
6.133448798491298801e-03,2.065364693745655802e-02,-9.791671645162463022e+00
-2.121750209630325189e-03,4.641315676175816751e-03,-9.785480625459967996e+00
-7.774864186872708100e-04,2.454165811197779861e-03,-9.802381774686804050e+00
2.097432128180114512e-04,-1.482629227507096777e-03,-9.805570380235026917e+00
-3.949243559681847593e-03,-4.139623834690624171e-03,-9.785197200083873170e+00
7.699143410865622213e-03,-7.587081074993348197e-03,-9.783210273055397366e+00
6.344640469013158521e-03,8.100336329803850544e-03,-9.792637598397075038e+00
6.397564737282233210e-03,-1.179860435661602910e-02,-9.789422372247155835e+00
2.421777590915707816e-03,7.143924522102136979e-03,-9.793686483729850067e+00
2.153017330161751796e-03,5.978224866861156506e-03,-9.792510001287212162e+00
1.965626924370857034e-03,5.121267385997494911e-03,-9.793914659983609994e+00
-3.838481996835146036e-03,1.308453249754472532e-02,-9.805486882542657767e+00
-8.644500095746622493e-04,-1.291585888564947791e-02,-9.790511782174409205e+00
2.321312161616679529e-03,-7.437460665197156160e-04,-9.791471200214314052e+00
1.685222215191463065e-03,1.190286346134786406e-02,-9.799729657300849439e+00
-9.513140340489665767e-03,1.338207939730680319e-03,-9.800961599831728321e+00
3.960988033503744406e-03,-8.652158347561847429e-03,-9.790890468703647542e+00
3.685683115968305850e-04,-2.769082595216084720e-03,-9.803072932636695214e+00
-3.456084488839757628e-03,-1.441939058028907615e-02,-9.774943317416640909e+00
7.954988296734074454e-03,-1.896797105144742718e-03,-9.789743273029985815e+00
-6.922229501459100168e-03,-8.646597461244666383e-03,-9.809804645792313593e+00
-1.873022217533251016e-02,1.128439868527620835e-02,-9.803941764528277147e+00
-1.013752406205403744e-02,-6.329306518806433399e-03,-9.781443676877218607e+00
3.926297916913738112e-03,5.571454592176010041e-04,-9.790318662183681298e+00
-4.142073604689825578e-03,-1.382567252505336255e-02,-9.803887329337538148e+00
2.992522640102607268e-02,7.223452908310489320e-03,-9.794859907353099970e+00
1.093875217458867809e-02,-1.117163540630222891e-02,-9.786526676103409983e+00
-1.797124739750015788e-03,-8.802671294192026402e-03,-9.782435755675850331e+00
6.663767270303521447e-04,-9.571669094621071492e-04,-9.796137369363194125e+00
-6.363018193713633475e-03,-1.322624235899862036e-03,-9.795938103741832492e+00
-2.433802994464710767e-03,-7.604792627778463737e-03,-9.796760734122468506e+00
2.022351781660709173e-03,2.406893994943491537e-03,-9.791573942298025912e+00
-3.000286019019588434e-03,4.887272261802832682e-03,-9.792491361189572530e+00
-1.259328463552893129e-02,9.688964159588916297e-03,-9.779013669872373526e+00
-1.081277934483302131e-02,-3.412447185096650557e-03,-9.803778240126744592e+00
-4.731378156104413743e-03,3.542292453016262794e-03,-9.787102238477080718e+00
6.209947923271414566e-03,-5.003259530164127795e-04,-9.807461271037920980e+00
-1.192973542052425291e-02,9.363216181901973245e-03,-9.789575226384261697e+00
1.068725915165380513e-02,1.304905833276452480e-02,-9.802756036627915393e+00
1.187551071699843169e-02,-6.366059584288200589e-03,-9.797250331551556002e+00
-2.569112916514646860e-03,3.334366298849049740e-03,-9.783772680445585124e+00
2.350682275221382782e-03,4.168978713277802541e-03,-9.805711496077774925e+00
2.859543591048512631e-03,9.801357894580238136e-03,-9.787325244449803563e+00
3.026464601383793002e-03,-8.071845997123785685e-03,-9.796089084235427791e+00
3.150456375574794618e-03,-1.367969099526790411e-02,-9.787483302159097676e+00
1.448096458769309713e-03,-1.778802996742386705e-02,-9.805038967723017862e+00
2.385838833758200436e-03,4.411377783992413704e-03,-9.791221172826027441e+00
1.745762894413324662e-02,-1.777134821883993680e-04,-9.802193564148453220e+00
6.743084743482665074e-03,9.271171384220911957e-03,-9.806568412123441547e+00
1.059172257238623002e-02,-2.874884755744650314e-04,-9.809624347272086098e+00
-2.778879707272691527e-03,1.702141573872975600e-02,-9.799152094222025156e+00
2.423255226135167910e-03,5.532719429002566289e-03,-9.792076843209716941e+00
5.170231239861977461e-03,-1.998509377672378490e-02,-9.791411354425894942e+00
-1.737975915982188646e-03,1.036601312349940893e-02,-9.799686454166600669e+00
-1.490131958636226051e-02,-4.967929375796702185e-03,-9.813822638603509674e+00
1.237609168079937920e-02,9.083000498273688080e-04,-9.799530795607918066e+00
-2.002815517624802893e-02,7.054232466017877623e-05,-9.797306620547630018e+00
-5.970827368571027596e-03,-4.908406549738785450e-03,-9.779245969896150470e+00
2.911495837057331490e-03,-8.710289264531413667e-03,-9.797954831071150394e+00
-1.763603117193090607e-03,-1.215813811335205667e-03,-9.795117424951577334e+00
-1.616251145372153740e-03,-2.120065662381828003e-02,-9.789429997184582177e+00
-4.775209453668804657e-03,-3.098112558989508415e-03,-9.786126285072691999e+00
-1.280489706140910088e-02,1.495993827028589164e-02,-9.795977725303792738e+00
-1.755132552518665328e-03,5.967875790917790768e-04,-9.806182532322164747e+00
1.376705763543536500e-02,-2.940556502599701860e-03,-9.794854940465564042e+00
2.042810882580047005e-02,-8.453062784907728559e-04,-9.792304240069606536e+00
-3.564818155094360403e-04,6.019618264714136045e-03,-9.790431792468318406e+00
8.443508102313443051e-03,-1.058997516560578923e-02,-9.791018355009800445e+00
-1.179283442112636152e-02,-1.355138640161899534e-02,-9.812234425197953414e+00
8.885325975055728340e-03,-9.111826126503984324e-03,-9.787522046316265545e+00
-1.889364001740466772e-02,3.454016210791661760e-03,-9.795727568302147859e+00
-5.984984949753928548e-04,1.309272634504218651e-02,-9.806074936604263215e+00
-1.573760860093275683e-03,-7.847785060618976336e-03,-9.813225236918624361e+00
1.560948990325173105e-02,1.415142441264205606e-03,-9.796351039128655458e+00
-5.657896095914769332e-04,1.074653448374471645e-02,-9.801197942495397442e+00
-3.438494336074103715e-03,-4.933574361521143349e-03,-9.795642702642869182e+00
-4.857329144306791850e-03,-2.305712559885051208e-03,-9.785431925544489928e+00
-1.704959230028177050e-02,1.689952447695029260e-03,-9.796093595582698654e+00
6.284455161641767235e-03,4.740372789971344057e-03,-9.781502450932123338e+00
6.644660331194859881e-03,-8.279774361298229343e-03,-9.800111242662074673e+00
-3.822801602888112500e-03,6.074332937841320224e-03,-9.796211172937173473e+00
-5.345711551165269193e-03,-7.571966478710271363e-03,-9.803974755472077973e+00
-4.165749025368114134e-05,5.492285896477876487e-04,-9.796924327640455843e+00
-2.248424809091612887e-03,-2.106596626263772688e-03,-9.802714701813904696e+00
-2.941637068119340882e-03,-7.215626231520631817e-04,-9.782970027126136614e+00
1.224208471999271505e-02,4.361476683405242100e-04,-9.785040528419367334e+00
5.302327651964347001e-03,-9.414065199594328151e-04,-9.802908216096842153e+00
1.537063447309022085e-02,-7.111176640124382622e-03,-9.788677755250015267e+00
-7.573738944463490920e-03,3.886010487745460628e-04,-9.802625603422633560e+00
-1.215600592584776055e-02,-1.118607715573142342e-02,-9.795784121215932672e+00
2.069038115419458493e-02,-4.639887839086995723e-03,-9.793785207526941150e+00
-7.335629918125755738e-03,-3.356751033253643161e-03,-9.796326347136115942e+00
9.839903184938880720e-03,3.760233849576285602e-04,-9.790886050881583813e+00
1.724568945423872544e-03,4.654901580689515921e-03,-9.777913382745284210e+00
5.127205356785358333e-03,6.766839971715925793e-03,-9.787250586329440338e+00
-1.141595031176837957e-02,-2.210510101818093185e-03,-9.810577880492948211e+00
8.670769392798233222e-03,5.835950898370928551e-04,-9.787026275374268280e+00
8.322626196409542779e-03,2.569358540951786202e-02,-9.796591839812549551e+00
-4.632985376091504348e-03,1.177742586028002452e-03,-9.790899812307086947e+00
-1.544547416018694601e-02,1.615027489566327797e-03,-9.803669270826055993e+00
1.108929668473766610e-02,-7.695664863978093559e-03,-9.801406408474097276e+00
1.492957434835611580e-02,-5.632024495423050905e-03,-9.801932279758466038e+00
-5.656446657341154469e-03,6.903280873069448688e-03,-9.797931048826743705e+00
-2.735101491036623020e-03,3.979386889845788755e-03,-9.799272367494729963e+00
-9.830710217084360353e-03,-6.898297725001126257e-03,-9.794532853173908649e+00
8.221895207792822777e-03,-5.383041839357548611e-03,-9.782856312403177768e+00
6.463039775393893474e-03,2.318514861580538069e-03,-9.809078541667679119e+00
2.059550081792800580e-02,-3.345823187984576629e-03,-9.791403821499876869e+00
2.838420486827540005e-03,-1.991554636353999423e-03,-9.778068519324982333e+00
-1.400301511714758043e-02,7.725414718063084579e-03,-9.803798976835063073e+00
-7.802512678948189499e-03,-1.361951728281028846e-02,-9.784903412100348419e+00
-6.852352504938696680e-03,-1.176183962420679352e-02,-9.804522983192082819e+00
-2.146549234075129705e-03,-1.965813233819406827e-02,-9.802811066009089913e+00
2.083164727671489927e-02,2.140509047657131137e-04,-9.789424904557067819e+00
5.127453736605216625e-03,1.722110360444601210e-02,-9.797431970326051953e+00
9.478955811317451869e-04,-3.299183329810502496e-03,-9.788751663607845543e+00
4.002885015887566733e-03,1.186160725330686911e-03,-9.803779368861514243e+00
-1.341282183074563386e-02,-7.004992855481253361e-03,-9.794807665394433371e+00
2.288407575016922560e-02,-9.398499957741477968e-04,-9.811305302422018926e+00
5.807987704652066430e-03,1.465795660601815209e-02,-9.790393727361230702e+00
-2.550416416355095594e-03,1.138074616356598949e-02,-9.803658725488011427e+00
-9.570301954913719086e-03,7.316705929554319539e-04,-9.807446699141603830e+00
-2.520433231868618798e-03,4.841298358985723915e-03,-9.806847108846605821e+00
2.897243508913420387e-03,-1.437801610047646957e-02,-9.798806983253228964e+00
2.718305555649645940e-03,3.456285683978232905e-03,-9.806263771646476002e+00
5.581880575260296648e-04,1.148100004428260264e-03,-9.804008601745234586e+00
-3.277379103685220101e-03,2.389090213264133313e-04,-9.790916289265922501e+00
-2.475455535305056028e-03,-7.276689080800161080e-03,-9.791184431973860569e+00
5.435650164673061849e-03,3.974946448815853441e-03,-9.764102636113697997e+00
-1.666682021713399367e-02,2.090762469289998704e-03,-9.805294388939886474e+00
2.326150438941031184e-02,-6.885485176737060967e-03,-9.798214591865802348e+00
9.584982041338861725e-03,-6.511598766899576347e-03,-9.798476913032290625e+00
1.323736876991684144e-02,-6.610056399419270666e-03,-9.802435733770893833e+00
1.769226265388395072e-02,-3.365750494220268695e-03,-9.799097847948429418e+00
9.182236681409473855e-03,-1.347261714413109518e-02,-9.812633524840247645e+00
2.090456561948953948e-02,-7.180147905127756171e-03,-9.801262231006250047e+00
2.692386318590838344e-03,4.452904353427897775e-03,-9.790768566879833656e+00
3.231149318543028760e-03,8.427383683363879469e-03,-9.797561274804555964e+00
-6.309814227634018800e-03,7.866091752773878357e-03,-9.785286515941189478e+00
-6.388571632631344886e-03,-6.500457535505400723e-03,-9.798264021957132641e+00
-8.100956128356588681e-03,4.120979005271318413e-03,-9.802350767976983903e+00
1.261846111565102704e-03,2.778469286668940313e-03,-9.800337806209729052e+00
4.396439084276619787e-03,1.347444191502261690e-02,-9.808056003371930842e+00
-2.988133111102828782e-03,6.308812265663450020e-03,-9.791192914374706291e+00
4.326207874599231028e-03,9.030694122287137582e-03,-9.803860429005606392e+00
1.132047991049212748e-02,1.847599184510052969e-03,-9.780127981950654359e+00
-3.642865760453567643e-03,1.124383080647348848e-02,-9.784764500799990827e+00
-2.885785483672422512e-03,4.945933599150896878e-03,-9.790932714351107791e+00
-4.101768411642130966e-04,1.063701567614916410e-02,-9.806230987874394955e+00
-4.561290369424575962e-03,2.567884714901906215e-04,-9.788830377287194295e+00
1.363743562347173761e-02,-1.687759041705478441e-02,-9.786943674540081517e+00
8.920111880035636043e-03,-4.783756097567946897e-03,-9.795640939307359574e+00
-5.397270373196812448e-04,5.334467408068701948e-03,-9.790201441695041140e+00
-7.803982065754879946e-03,-1.020685374835107306e-03,-9.789995592247477063e+00
5.837645222520920774e-03,1.596205645030434814e-02,-9.797182825403316642e+00
-1.297714448830666542e-02,-1.349135760180846660e-02,-9.793452526593252827e+00
-2.037283470292585233e-03,-2.563594996419004800e-03,-9.796285937762130303e+00
-7.149256165326172557e-03,-1.120569006652566597e-02,-9.794887254116627417e+00
-1.658235041119298162e-02,-1.457832142011060948e-03,-9.796556757578219532e+00
3.263115543760217001e-03,-1.062838719348167121e-02,-9.800712816298016605e+00
1.136347858016842349e-02,-5.991518259128367566e-03,-9.793840725188365681e+00
1.343382961293514491e-02,-7.616103207733186491e-03,-9.784895852998838350e+00
3.160116461147614592e-03,8.586838809849042277e-04,-9.801050557883929315e+00
1.097844556117277826e-03,9.271526329178280540e-03,-9.783932693623945909e+00
-2.795007989040564685e-03,1.572203347398688777e-02,-9.798172679595252177e+00
3.403124631065065214e-03,-4.291494601102703393e-04,-9.778964678395666965e+00
2.385534398260982705e-03,9.114873150314175068e-03,-9.796713790972576774e+00
1.083243171424400943e-02,-1.477510777923855649e-02,-9.804596238518021423e+00
-9.115991410245325713e-04,-7.611648078552342087e-03,-9.782991029740509603e+00
-9.609447792968012561e-03,1.038110079957559311e-03,-9.803913002019680079e+00
9.984136387804209978e-03,-1.478108050008403130e-03,-9.798261577252205257e+00
5.907468734819039738e-03,2.188810154192280706e-03,-9.779076667217870167e+00
-1.910355098175563031e-03,7.519122405794109731e-03,-9.798929131126012493e+00
-7.041559677277960463e-03,-2.177707243132602152e-02,-9.793498073364494516e+00
2.973084095681241112e-03,-1.324325013401866967e-03,-9.796888088294565478e+00
9.388883304498895493e-03,6.410490015801866351e-03,-9.795089456677597894e+00
2.149961010908578440e-03,-7.218104713134867491e-04,-9.788294926764779191e+00
-5.690608700525531458e-03,1.483042182152442389e-03,-9.787327945650876160e+00
-5.158104385955107445e-03,-5.030755218359841095e-03,-9.790382437637379809e+00
7.027397198401796191e-03,-9.588538883006482785e-03,-9.810490296512714536e+00
-1.316843706475465461e-02,4.328273698497181205e-04,-9.788483775640022699e+00
2.172408817740897370e-03,-1.118682310356036887e-02,-9.802231682460190498e+00
-1.581056496953107265e-02,8.041338744051601886e-03,-9.801134461565379041e+00
-2.035443022730855887e-03,-7.411002341995653886e-03,-9.784881791803577755e+00
-2.391494478966374893e-03,-4.196108139887220340e-03,-9.798128339759616168e+00
-8.999494562779722373e-03,3.183743768468491261e-03,-9.785304398149117233e+00
-9.756767635130978583e-03,-3.368156857957964843e-03,-9.799847966495743634e+00
2.605498737022890129e-03,1.327847917656156847e-02,-9.795419785298140170e+00
1.550692688434899581e-02,-2.548356068448946916e-03,-9.821495195645610465e+00
-1.945897365981892960e-02,-2.085769045573961609e-03,-9.803603455168234504e+00
-6.362429322213807893e-03,1.249717698609978042e-02,-9.797553051793553180e+00
5.520375263603390092e-03,1.685912790862687102e-03,-9.791952868385017439e+00
-3.018992273673992179e-03,6.605833031769567203e-03,-9.800881314010030820e+00
7.866150489395281817e-03,5.536095167660278447e-03,-9.792211418371028486e+00
5.047831770772435479e-03,-1.795711560476091501e-03,-9.780700644813220990e+00
-5.331902049097976028e-03,3.105496486254002899e-03,-9.802439452514107643e+00
-2.199528964911235188e-03,1.151570497626126788e-02,-9.786077203363072741e+00
1.735559604810449005e-02,-1.024493930940254677e-02,-9.784515582298531911e+00
-8.130819570020783246e-03,-5.352894892913915952e-03,-9.790460569732029938e+00
-1.140317859876991205e-02,-6.502880314206337109e-03,-9.809134137419031063e+00
-7.311982196130477167e-03,1.703481596176321163e-03,-9.784236854612208489e+00
8.943408856637363388e-03,1.375685894093310081e-02,-9.806121102534403278e+00
-3.478166190656198711e-03,1.540244306846139501e-04,-9.812469922722609539e+00
1.671944605224809366e-02,7.016938321872830814e-03,-9.789831286151162715e+00
1.058536092556222954e-02,-5.380155936408281825e-03,-9.793433237065029218e+00
-1.000789284711069670e-02,-7.630488984346361740e-03,-9.774283402730713277e+00
-2.384239390334022286e-05,5.147691280838119499e-03,-9.795260512326416702e+00
-3.594694684659180753e-03,8.644154443246362604e-03,-9.808131077228351202e+00
1.090232317242009578e-02,-1.879117535139856500e-03,-9.785038311022379531e+00
-4.095299696066617701e-03,-6.193201722014239803e-03,-9.783381121572395145e+00
-1.337563131996958969e-02,8.214851236050103520e-03,-9.796779834704370415e+00
-1.973296485301174606e-04,-2.989556005302519692e-03,-9.802042262562595809e+00
-1.144667826309623063e-02,-1.569390943973364080e-02,-9.802781223920236542e+00
4.065350841001434852e-03,5.017091570584540985e-03,-9.819657649157065293e+00
1.709689753895888989e-03,-9.129447960734273990e-03,-9.789532936798968521e+00
1.708859289112082437e-03,-6.059961366029850520e-03,-9.810840596924613521e+00
-5.756447681893058117e-03,-1.553070846616746905e-03,-9.795353204719880580e+00
-3.694429296376530465e-03,-7.731299740713700949e-03,-9.784251576912510018e+00
5.011828153773264377e-03,-1.049314261361510882e-02,-9.801310450034389277e+00
5.597798384537434196e-03,-8.793122803499468787e-03,-9.800442406004387763e+00
3.578285913605993001e-04,-3.408335439874804300e-03,-9.789706109213335949e+00
-4.359616215229862764e-03,-4.191436537988353292e-03,-9.820936592194767556e+00
-4.677040817866267262e-03,-2.439436533881380632e-03,-9.802802071935738937e+00
7.039815543180795096e-04,3.603667825057315505e-03,-9.806621070874697921e+00
-5.355657002526772840e-03,-1.658161215037591910e-02,-9.785905876691611383e+00
-8.874115613841519409e-03,-3.167101477766644246e-03,-9.792961795916898637e+00
2.883255985640406464e-03,-3.785864153241923387e-03,-9.793298737219190642e+00
7.933616183983373347e-04,5.751656160813682639e-03,-9.787795134388426632e+00
-8.099967399368441113e-04,3.104492366837715081e-04,-9.786003877229509484e+00
4.344697178811795027e-03,1.160470905052399769e-02,-9.786308587873712383e+00
1.511621523464919820e-02,1.405675122897704146e-02,-9.804599330618772868e+00
-2.539985095073212136e-03,3.972602637616598834e-03,-9.792570419396504633e+00
-8.876716865684147403e-03,-4.737129808504968349e-03,-9.804409843685773396e+00
-4.900562008959015621e-03,-7.244886490302834652e-03,-9.804516305013637023e+00
-1.605894475070455962e-02,3.568126023596625979e-03,-9.791269651883949265e+00
-1.104460588793678907e-02,2.288126471342620885e-03,-9.788850396871968229e+00
-9.874845296364684680e-03,-2.979855506014802763e-04,-9.801282878793941222e+00
-1.394746836442060023e-03,-2.124703708259579812e-03,-9.788265038413340946e+00
8.562956008754266449e-03,7.272168293112585280e-03,-9.802638066389866012e+00
1.264683771542738071e-03,2.622800969342790065e-04,-9.795090545280908501e+00
-9.130259455704639766e-04,4.145165355313229277e-04,-9.793987012285704452e+00
-9.396732626501987096e-03,-6.453365779884444320e-03,-9.785339576686547858e+00
-1.477973142164004140e-03,-2.835021257704609023e-03,-9.798552917883458946e+00
8.450129382976616366e-03,-9.051650317278907634e-03,-9.792815196595334726e+00
-1.715082481158261216e-02,-1.073882735771022889e-02,-9.791576454139319097e+00
-9.380433554959885858e-03,1.102869935867639532e-02,-9.806989334310884487e+00
5.447084593703439316e-03,-9.143905430712527191e-03,-9.805105849106457327e+00
-2.947882121521373886e-03,1.116257791176959724e-02,-9.808464690819850063e+00
5.763011406063322899e-03,1.575162112766780032e-03,-9.795820075564996898e+00
-4.390899859931424870e-03,-1.121000184357847599e-03,-9.800213842838674694e+00
-8.197295720491718646e-03,1.549474835009383329e-02,-9.797526540671748663e+00
-1.951468456955234758e-03,7.622049093673166111e-03,-9.810027399990850938e+00
7.038853900247004844e-03,4.878468617340014565e-03,-9.815548548613815427e+00
-5.824933470426142505e-03,-1.086674228884033054e-02,-9.798041648976042239e+00
6.577888687969574155e-03,-3.165866177436282933e-03,-9.789041026668789058e+00
8.551751779457016089e-03,-4.076943126416699564e-03,-9.788620138020823092e+00
1.924995237946733806e-03,-3.306848799507285282e-03,-9.792906843042088028e+00
1.532189460174683288e-03,-2.982893254844367313e-03,-9.806884959351245712e+00
6.417465623785170888e-03,-1.416062937145353730e-02,-9.797383489612153440e+00
-2.496530907830665953e-03,-8.884163786595492343e-03,-9.793098013371315247e+00
-2.361335317436113676e-02,-1.833616207031554812e-02,-9.788086372060590179e+00
